Date ,Charge ,Street ,Zipcode ,SubDivsion
6/18/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
6/6/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
6/9/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
6/7/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
5/7/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
5/30/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
6/18/2006,"BURGLARY, RESIDENTIAL ",GEO WASH MEM HWY ,23692,
5/31/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
6/11/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
6/13/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
6/12/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
6/12/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
6/12/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
6/13/2006,OBTAINING DRUGS BY FRAUD ,GEO WASH MEM HWY ,23692,
6/11/2006,THREATS TO BOMB OR DAMAGE BUILDING ,GEO WASH MEM HWY ,23692,
6/10/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
6/6/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
6/6/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
6/6/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
6/6/2006,DISORDERLY CONDUCT ,GEO WASH MEM HWY ,23692,
5/29/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
6/4/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
6/2/2006,HIT AND RUN -PROPERTY DAMAGE ,GEO WASH MEM HWY ,23692,
5/26/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
5/31/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
5/31/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
5/31/2006,STALKING ,GEO WASH MEM HWY ,23692,
5/4/2006,EMBEZZLEMENT <$200 ,GEO WASH MEM HWY ,23692,
5/7/2006,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23692,
5/11/2006,EMBEZZLEMENT <$200 ,GEO WASH MEM HWY ,23692,
5/14/2006,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23692,
5/17/2006,EMBEZZLEMENT <$200 ,GEO WASH MEM HWY ,23692,
5/18/2006,EMBEZZLEMENT <$200 ,GEO WASH MEM HWY ,23692,
5/21/2006,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23692,
5/25/2006,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23692,
5/23/2006,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23692,
5/24/2006,AGGRESIVE DRIVING ,GEO WASH MEM HWY ,23692,
5/12/2006,RUNAWAY JUVENILE ,GEO WASH MEM HWY ,23692,
5/13/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
5/21/2006,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,GEO WASH MEM HWY ,23692,
5/17/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
5/21/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
5/20/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
5/21/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
5/21/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
5/21/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
5/20/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
5/20/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
5/20/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
5/10/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
5/13/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
5/13/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
5/12/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
5/13/2006,REFUSE BLOOD/BREATH TEST ,GEO WASH MEM HWY ,23692,
5/13/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
5/2/2006,"SALE, DISTRIBUTE MARIJUANA ",GEO WASH MEM HWY ,23692,
5/4/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
5/9/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
5/2/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
5/1/1920,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23692,
5/8/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
5/6/2006,OBSCENE/THREATENING PHONE CALL ,GEO WASH MEM HWY ,23692,
5/6/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
5/6/2006,RUNAWAY JUVENILE ,GEO WASH MEM HWY ,23692,
5/5/2006,GAS THEFT ,GEO WASH MEM HWY ,23692,
5/3/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
5/3/2006,"BURGLARY, RESIDENTIAL ",GEO WASH MEM HWY ,23692,
5/2/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
5/2/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
5/2/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
4/26/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
4/30/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEO WASH MEM HWY ,23692,
4/25/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
4/20/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
4/13/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
4/25/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
4/26/2006,FRAUD-INNKEEPER ,GEO WASH MEM HWY ,23692,
4/26/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
4/21/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
4/21/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23692,
4/21/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
4/18/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
4/20/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
4/19/2006,OBSCENE/THREATENING PHONE CALL ,GEO WASH MEM HWY ,23692,
4/19/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
4/18/2006,DISORDERLY CONDUCT ,GEO WASH MEM HWY ,23692,
4/15/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
4/15/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
3/31/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
4/14/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
4/14/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23692,
4/14/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23692,
4/15/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEO WASH MEM HWY ,23692,
4/15/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
4/15/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23692,
4/15/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
4/8/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
4/8/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
4/4/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
4/8/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
4/8/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
4/8/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
4/8/2006,BRANDISHING FIREARM ,GEO WASH MEM HWY ,23692,
4/8/2006,MAIMING ,GEO WASH MEM HWY ,23692,
4/5/2006,DAMAGE PROPERTY ,GEO WASH MEM HWY ,23692,
4/5/2006,GAS THEFT ,GEO WASH MEM HWY ,23692,
4/5/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
4/5/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
4/1/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
4/1/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
4/4/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
3/29/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
4/3/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
4/3/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
4/2/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
4/3/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
3/30/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
3/29/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
3/28/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
3/28/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
3/26/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23692,
3/10/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23692,
3/10/2006,CREDIT CARD THEFT ,GEO WASH MEM HWY ,23692,
3/27/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
3/27/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
3/26/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
3/24/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
3/25/2006,"ASSAULT, SIMPLE, DOMESTIC ",GEO WASH MEM HWY ,23692,
3/26/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
3/22/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23692,
3/22/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
3/21/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
3/20/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
3/17/2006,ANNOYING PHONE CALLS ,GEO WASH MEM HWY ,23692,
3/18/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
3/19/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
3/17/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
3/15/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
3/15/2006,RUNAWAY JUVENILE ,GEO WASH MEM HWY ,23692,
3/13/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
3/11/2006,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,GEO WASH MEM HWY ,23692,
3/11/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23692,
3/11/2006,REFUSE BLOOD/BREATH TEST ,GEO WASH MEM HWY ,23692,
3/11/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
3/9/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
2/25/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
1/31/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
3/6/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
3/6/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
3/3/2006,GAS THEFT ,GEO WASH MEM HWY ,23692,
3/2/2006,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23692,
3/2/2006,REFUSE BLOOD/BREATH TEST ,GEO WASH MEM HWY ,23692,
3/2/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
2/23/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
2/28/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
2/27/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
2/25/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
2/25/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
2/23/2006,"SALE, DISTRIBUTE MARIJUANA ",GEO WASH MEM HWY ,23692,
2/20/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
2/21/2006,FUGITIVE FROM JUSTICE ,GEO WASH MEM HWY ,23692,
2/18/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
2/18/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
2/18/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
2/19/2006,BRANDISHING FIREARM ,GEO WASH MEM HWY ,23692,
2/19/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
2/15/2006,"MANUF, SALE, POSS CONTROL SUBST -SCHEDULE I,II ",GEO WASH MEM HWY ,23692,
2/16/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
2/13/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
2/13/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
2/12/2006,OVERDOSE ,GEO WASH MEM HWY ,23692,
2/8/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
2/8/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
2/6/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEO WASH MEM HWY ,23692,
2/7/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
2/7/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
2/7/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
2/3/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
2/4/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
2/5/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
2/5/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
2/3/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
2/2/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
1/9/2006,BAD CHECKS ,GEO WASH MEM HWY ,23692,
1/31/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23692,
1/28/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
1/27/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
1/27/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
1/29/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
1/26/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
1/10/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23692,
1/25/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
1/25/2006,STEAL OR TAMPER WITH COIN OPERATED EQUIPMENT ,GEO WASH MEM HWY ,23692,
11/30/2005,IDENTITY FRAUD ,GEO WASH MEM HWY ,23692,
1/24/2006,DUMPING TRASH ON HIGHWAY OR PRIVATE PROPERTY ,GEO WASH MEM HWY ,23692,
1/24/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
1/24/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
1/24/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
1/20/2006,GAS THEFT ,GEO WASH MEM HWY ,23692,
1/22/2006,MOTOR VEHICLE THEFT ,GEO WASH MEM HWY ,23692,
1/15/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
1/15/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
1/13/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
1/12/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
1/7/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
12/22/2005,CURSING/OBSCENE LANGUAGE ,GEO WASH MEM HWY ,23692,
1/9/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23692,
1/9/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
1/9/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
1/7/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
1/7/2006,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,GEO WASH MEM HWY ,23692,
1/2/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
2/20/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
1/1/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
1/24/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
1/24/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23692,
5/23/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
3/20/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23692,
3/20/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
3/18/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23692,
3/18/2006,REFUSE BLOOD/BREATH TEST ,GEO WASH MEM HWY ,23692,
3/18/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
6/18/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
1/29/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
2/25/2006,OBSTRUCTING JUSTICE ,GEO WASH MEM HWY ,23692,
2/25/2006,ELUDING POLICE ,GEO WASH MEM HWY ,23692,
2/25/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
6/3/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23692,
6/3/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
1/8/2006,SHOOTING FROM VEHICLES ,GEO WASH MEM HWY ,23692,
7/20/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
9/20/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
6/4/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
6/4/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
5/28/2006,NO OPERATORS LICENSE IN POSSESSION ,GEO WASH MEM HWY ,23692,
5/28/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
4/1/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
4/2/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23692,
1/17/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23692,
8/22/2006,AGGRESIVE DRIVING ,GEO WASH MEM HWY ,23692,
6/13/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
12/31/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
6/20/2006,"POSSESSION OF SCHEDULE I,II CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
11/12/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
11/25/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
7/30/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
5/7/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
3/5/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
12/22/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
7/5/2006,OBSCENE/THREATENING PHONE CALL ,GEO WASH MEM HWY ,23692,
6/18/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
6/5/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
12/20/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
12/20/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
9/17/2006,RECKLESS DRIVING - EXCESSIVE SPEED ,GEO WASH MEM HWY ,23692,
9/17/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
9/17/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
4/14/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
4/1/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
3/25/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
4/2/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
10/13/2006,ELUDING POLICE ,GEO WASH MEM HWY ,23692,
10/13/2006,REFUSE BLOOD/BREATH TEST ,GEO WASH MEM HWY ,23692,
10/13/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
8/19/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23692,
8/19/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
9/23/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
7/7/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
2/19/2006,ELUDING POLICE -ENDANGER PERSONS OR POLICE CAR ,GEO WASH MEM HWY ,23692,
2/19/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
12/22/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
11/26/2006,RESISTING ARREST/OBS JUSTICE W/O THREAT OF FORCE ,GEO WASH MEM HWY ,23692,
11/26/2006,ASSAULT & BATTERY -POLICE OFCR OR FIREFIGHTER ,GEO WASH MEM HWY ,23692,
12/29/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
7/2/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
5/5/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
3/23/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
3/23/2006,RESISTING ARREST/OBS JUSTICE W/O THREAT OF FORCE ,GEO WASH MEM HWY ,23692,
3/23/2006,REFUSE BLOOD/BREATH TEST ,GEO WASH MEM HWY ,23692,
3/23/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
3/16/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
12/10/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
12/10/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23692,
12/10/2006,REFUSE BLOOD/BREATH TEST ,GEO WASH MEM HWY ,23692,
12/10/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
8/27/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
7/27/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
7/3/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
3/13/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23692,
12/2/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
10/25/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
9/22/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
2/4/2006,THROWING OBJECT AT MOVING VEHICLE ,GEO WASH MEM HWY ,23692,
2/3/2006,REFUSE BLOOD/BREATH TEST ,GEO WASH MEM HWY ,23692,
2/3/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
10/19/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
3/6/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
3/6/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23692,
3/6/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
2/23/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
9/23/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
9/23/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
8/26/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
6/23/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
5/20/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
