Date ,Charge ,Street ,Zipcode ,SubDivsion
7/13/2006,"BURGLARY, RESIDENTIAL ",OLD MOORETOWN ROAD ,23188,
7/20/2006,"BURGLARY, RESIDENTIAL ",OLD MOORETOWN ROAD ,23188,
1/30/2006,DISCHARGE FIREARM OR MISSILE IN/AT OCCUPIED BLDG,OLD MOORETOWN ROAD ,23188,
1/30/2006,"DAMAGE PROPERTY, PRIVATE ",OLD MOORETOWN ROAD ,23188,
1/15/2006,TRESPASSING ,OLD MOORETOWN ROAD ,23188,
1/15/2006,"DAMAGE PROPERTY, PRIVATE ",OLD MOORETOWN ROAD ,23188,
11/12/2006,"ASSAULT, SIMPLE ",OLD TAYLOR ROAD ,23188,
5/7/2006,STALKING ,OLD TAYLOR ROAD ,23188,
4/4/2006,PETIT LARCENY ,PENN DRIVE ,23188,OLD QUAKER ESTATES
2/2/2006,PETIT LARCENY ,PENN DRIVE ,23188,OLD QUAKER ESTATES
2/5/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
2/5/2006,POSSESSION OF MARIJUANA ,RICHMOND ROAD ,23188,
12/18/2006,MOTOR VEHICLE THEFT ,RICHMOND ROAD ,23188,
11/29/2006,PETIT LARCENY ,RICHMOND ROAD ,23188,
11/15/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",RICHMOND ROAD ,23188,
11/26/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
11/22/2006,WEARING MASK IN PUBLIC PLACE ,RICHMOND ROAD ,23188,
11/22/2006,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,RICHMOND ROAD ,23188,
11/22/2006,ROBBERY ,RICHMOND ROAD ,23188,
11/25/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
10/20/2006,"ASSAULT, SIMPLE ",RICHMOND ROAD ,23188,
11/12/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
11/11/2006,REFUSE BLOOD/BREATH TEST ,RICHMOND ROAD ,23188,
11/11/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
11/3/2006,TAMPERING WITH VEHICLE ,RICHMOND ROAD ,23188,
10/25/2006,LOST PROPERTY ,RICHMOND ROAD ,23188,
7/4/2006,"FRAUD, ALL OTHERS ",RICHMOND ROAD ,23188,
9/29/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/29/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/29/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/29/2006,EMBEZZLEMENT <$200 ,RICHMOND ROAD ,23188,
9/27/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/26/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/26/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/25/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/25/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/25/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/25/2006,EMBEZZLEMENT <$200 ,RICHMOND ROAD ,23188,
9/24/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/24/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/22/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
9/22/2006,EMBEZZLEMENT <$200 ,RICHMOND ROAD ,23188,
9/22/2006,EMBEZZLEMENT <$200 ,RICHMOND ROAD ,23188,
9/22/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
10/1/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
9/30/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
10/5/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
9/12/2006,LOST PROPERTY ,RICHMOND ROAD ,23188,
9/12/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,RICHMOND ROAD ,23188,
9/12/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
9/10/2006,"DAMAGE PROPERTY, PRIVATE ",RICHMOND ROAD ,23188,
9/10/2006,PETIT LARCENY ,RICHMOND ROAD ,23188,
8/18/2006,PETIT LARCENY ,RICHMOND ROAD ,23188,
9/26/2006,PETIT LARCENY ,RICHMOND ROAD ,23188,
8/15/2006,MISSING PERSON ,RICHMOND ROAD ,23188,
6/30/2006,EMBEZZLEMENT >=$200 ,RICHMOND ROAD ,23188,
7/3/2006,DRUNK IN PUBLIC ,RICHMOND ROAD ,23188,
7/30/2006,"FRAUD, ALL OTHERS ",RICHMOND ROAD ,23188,
8/25/2006,GRAND LARCENY ,RICHMOND ROAD ,23188,
8/23/2006,PETIT LARCENY ,RICHMOND ROAD ,23188,
8/13/2006,PETIT LARCENY ,RICHMOND ROAD ,23188,
8/2/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
8/1/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
7/20/2006,PETIT LARCENY ,RICHMOND ROAD ,23188,
7/19/2006,RUNAWAY JUVENILE ,RICHMOND ROAD ,23188,
7/5/2006,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,RICHMOND ROAD ,23188,
7/8/2006,GRAND LARCENY ,RICHMOND ROAD ,23188,
6/21/2006,ARSON ,RICHMOND ROAD ,23188,
7/1/2006,PETIT LARCENY ,RICHMOND ROAD ,23188,
6/30/2006,POSSESSION OF CONTROLLED SUBSTANCES ,RICHMOND ROAD ,23188,
6/30/2006,"FORGING, UTTERING ",RICHMOND ROAD ,23188,
6/30/2006,GRAND LARCENY ,RICHMOND ROAD ,23188,
6/29/2006,DRUNK IN PUBLIC ,RICHMOND ROAD ,23188,
6/27/2006,"DAMAGE PROPERTY, PRIVATE ",RICHMOND ROAD ,23188,
6/27/2006,"ASSAULT, SIMPLE ",RICHMOND ROAD ,23188,
6/22/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
6/21/2006,PETIT LARCENY ,RICHMOND ROAD ,23188,
6/10/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
5/29/2006,DRUNK IN PUBLIC ,RICHMOND ROAD ,23188,
5/28/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
5/16/2006,PETIT LARCENY ,RICHMOND ROAD ,23188,
4/28/2006,GRAND LARCENY ,RICHMOND ROAD ,23188,
3/30/2006,GAS THEFT ,RICHMOND ROAD ,23188,
3/28/2006,POSSESSION OF CONTROLLED SUBSTANCES ,RICHMOND ROAD ,23188,
3/13/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
3/8/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
2/19/2006,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,RICHMOND ROAD ,23188,
2/19/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVER,RICHMOND ROAD ,23188,
2/9/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
2/2/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,RICHMOND ROAD ,23188,
2/2/2006,REFUSE BLOOD/BREATH TEST ,RICHMOND ROAD ,23188,
2/2/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
1/26/2006,LOST PROPERTY ,RICHMOND ROAD ,23188,
1/12/2006,REFUSE BLOOD/BREATH TEST ,RICHMOND ROAD ,23188,
1/12/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RICHMOND ROAD ,23188,
1/12/2006,DRUNK IN PUBLIC ,RICHMOND ROAD ,23188,
1/2/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
10/9/2006,GRAND LARCENY ,RICHMOND ROAD ,23188,
9/29/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
9/24/2006,RECKLESS - GENERAL ,RICHMOND ROAD ,23188,
7/29/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
7/28/2006,PROSTITUTION ,RICHMOND ROAD ,23188,
4/15/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
3/8/2006,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,RICHMOND ROAD ,23188,
3/8/2006,"DAMAGE PROPERTY, PRIVATE ",RICHMOND ROAD ,23188,
3/8/2006,SHOOT OR THROW MISSILES AT OCCUPIED VEHICLES ,RICHMOND ROAD ,23188,
2/20/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
9/13/2006,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,RICHMOND ROAD ,23188,
9/13/2006,ROBBERY ,RICHMOND ROAD ,23188,
10/2/2006,CITIZEN REQUESTED ASSISTANCE ,RICHMOND ROAD ,23188,
7/13/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",RICHMOND ROAD ,23188,
6/2/2006,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,RT 132 ,23188,
11/22/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RT 132 ,23188,
8/5/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RT 199 ,23188,
7/23/2006,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,RT 199 ,23188,
7/23/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RT 199 ,23188,
7/23/2006,POSSESSION OF MARIJUANA ,RT 199 ,23188,
7/19/2006,"DAMAGE PROPERTY, PRIVATE ",RT 199 ,23188,
10/1/2006,TRESPASSING ,RT 199 ,23188,
10/18/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,RT 199 ,23188,
10/22/2006,MOTOR VEHICLE THEFT ,SCHENCK DRIVE ,23188,SCHENCK ESTATE
8/16/2006,ANNOYING PHONE CALLS ,SCHENCK DRIVE ,23188,SCHENCK ESTATE
8/19/2006,"ASSAULT, SIMPLE, DOMESTIC ",SCHENCK DRIVE ,23188,SCHENCK ESTATE
7/11/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",SCHENCK DRIVE ,23188,SCHENCK ESTATE
6/20/2006,"ASSAULT, SIMPLE, DOMESTIC ",SCHENCK DRIVE ,23188,SCHENCK ESTATE
2/17/2006,BRANDISHING FIREARM ,SCHENCK DRIVE ,23188,SCHENCK ESTATE
12/17/2006,"ASSAULT, SIMPLE ",SENTARA CIRCLE ,23188,
12/11/2006,CREDIT CARD FRAUD ,SENTARA CIRCLE ,23188,
11/28/2006,GRAND LARCENY ,SENTARA CIRCLE ,23188,
10/18/2006,GRAND LARCENY ,SENTARA CIRCLE ,23188,
10/16/2006,TRESPASSING ,SENTARA CIRCLE ,23188,
9/15/2006,PETIT LARCENY ,SENTARA CIRCLE ,23188,
9/21/2006,DRUNK IN PUBLIC ,SENTARA CIRCLE ,23188,
9/22/2006,CITIZEN REQUESTED ASSISTANCE ,SENTARA CIRCLE ,23188,
8/4/2006,GRAND LARCENY ,SENTARA CIRCLE ,23188,
7/12/2006,TRESPASSING ,SENTARA CIRCLE ,23188,
8/27/2006,PETIT LARCENY ,SHADY BLUFF PT ,23188,SKIMINO LANDING ESTATES
3/22/2006,CITIZEN REQUESTED ASSISTANCE ,SKIMINO ROAD ,23188,SKIMINO FARMS
1/1/1970,AGGRAVATED SEXUAL BATTERY -VICTIM UNDER 13 YRS ,SKIMINO ROAD ,23188,
8/26/2006,OVERDOSE ,SKIMINO ROAD ,23188,
6/27/2006,CITIZEN REQUESTED ASSISTANCE ,SKIMINO ROAD ,23188,
10/31/2006,"DAMAGE PROPERTY, PRIVATE ",SKIMINO ROAD ,23188,SKIMINO FARMS
7/17/2006,"BURGLARY, RESIDENTIAL ",SKIMINO ROAD ,23188,SKIMINO FARMS
6/11/2006,CITIZEN REQUESTED ASSISTANCE ,SKIMINO ROAD ,23188,SKIMINO FARMS
4/23/2006,TRESPASSING ,SKIMINO ROAD ,23188,SKIMINO FARMS
4/23/2006,"DAMAGE PROPERTY, PRIVATE ",SKIMINO ROAD ,23188,SKIMINO FARMS
5/30/2006,CITIZEN REQUESTED ASSISTANCE ,WALLER MILL ROAD ,23188,
7/11/2006,CITIZEN REQUESTED ASSISTANCE ,WESTMINSTER PLACE ,23188,BANBURY CROSS
1/28/2006,GRAND LARCENY ,WESTMINSTER PLACE ,23188,BANBURY CROSS
1/28/2006,"LARCENY,FROM MOTOR VEHICLE ",WESTMINSTER PLACE ,23188,BANBURY CROSS
11/29/2006,CITIZEN REQUESTED ASSISTANCE ,WICHITA LANE ,23188,SKIMINO HILLS
6/6/2006,CITIZEN REQUESTED ASSISTANCE ,WICHITA LANE ,23188,SKIMINO HILLS
11/17/2006,BRANDISHING FIREARM ,WILKINSON DRIVE ,23188,SCHENCK ESTATE
8/25/2006,GRAND LARCENY ,WILKINSON DRIVE ,23188,SCHENCK ESTATE
8/13/2006,TRESPASSING ,WILKINSON DRIVE ,23188,SCHENCK ESTATE
