Survey Year,UnitID,Institution Name,Campus ID,Campus Name,Institution Size,Illegal Weapons Possession,Drug Law Violations,Liquor Law Violations
2010,233684,Strayer University-Virginia,3,Fredericksburg,12918,0,0,0
2010,233684,Strayer University-Virginia,4,Alexandria,12918,0,0,0
2010,233684,Strayer University-Virginia,5,Loudoun,12918,0,0,0
2010,233684,Strayer University-Virginia,6,Manassas,12918,0,2,0
2010,233684,Strayer University-Virginia,7,Henrico,12918,0,0,0
2010,233684,Strayer University-Virginia,8,Chesterfield,12918,0,0,0
2010,233684,Strayer University-Virginia,9,Chesapeake,12918,0,0,0
2010,233684,Strayer University-Virginia,10,Newport News,12918,0,0,0
2010,233684,Strayer University-Virginia,11,Virginia Beach,12918,0,1,1
2010,231721,Suffolk Beauty Academy,1,Main Campus,65,0,0,0
2010,232593,Suffolk Public Schools-Sentara Obici Hospital School of Practical Nursing,1,Main Campus,16,0,0,0
2010,233718,Sweet Briar College,1,Main Campus,760,0,0,0
2010,233286,Sylvain Melloul International Hair Academy,1,Main Campus,44,0,0,0
2010,440341,The Art Institute of Washington,1,The Art Institute of Washington,2251,0,0,0
2010,456010,The Art Institute of Washington-Dulles,1,The Art Institute of Washington-Dulles,161,0,0,0
2010,233897,The University of Virginia's College at Wise,1,University of VA's College at Wise,1990,0,0,0
2010,233754,Thomas Nelson Community College,1,Main Campus,11086,1,2,0
2010,233772,Tidewater Community College,1,Norfolk Campus,31308,2,3,0
2010,233772,Tidewater Community College,2,Chesapeake Campus,31308,0,0,0
2010,233772,Tidewater Community College,3,Regional Workforce Development Center,31308,0,0,0
2010,233772,Tidewater Community College,4,Virginia Beach Campus,31308,0,0,0
2010,233772,Tidewater Community College,5,Visual Arts Center,31308,1,0,1
2010,233772,Tidewater Community College,6,Regional Automotive Center,31308,0,0,0
2010,233772,Tidewater Community College,7,Portsmouth Campus,31308,0,17,0
2010,232919,Tidewater Tech-Trades,1,Main Campus,233,0,0,0
2010,233842,Union Presbyterian Seminary,1,Main Campus,273,0,0,0
2010,233842,Union Presbyterian Seminary,2,UNION PRESBYTERIAN SEMINARY,273,0,0,0
2010,232681,University of Mary Washington,1,University of Mary Washington,5203,0,2,0
2010,232681,University of Mary Washington,2,Stafford Campus,5203,0,0,0
2010,442189,University of Phoenix-Northern Virginia Campus,1,Reston Campus,692,0,0,0
2010,446756,University of Phoenix-Richmond-Virginia Beach Campus,1,Richmond-Virginia Beach Campus,480,0,0,0
2010,233374,University of Richmond,1,Main Campus,4405,0,0,0
2010,442639,University of the Potomac-VA Campus,1,University of the Potomac - VA Campus,40,0,0,0
2010,234076,University of Virginia-Main Campus,1,Main Campus,24391,0,6,13
2010,234076,University of Virginia-Main Campus,2,University of  Virginia Northern Virginia Center,24391,0,0,0
2010,234076,University of Virginia-Main Campus,3,University of Virginia Roanoke Center,24391,0,0,0
2010,234076,University of Virginia-Main Campus,5,University of Virginia Richmond Center,24391,0,3,0
2010,234076,University of Virginia-Main Campus,6,University of Virginia Southwest Higher Education Center,24391,0,0,0
2010,234076,University of Virginia-Main Campus,7,University of Virginia Newport News,24391,0,1,0
2010,377485,Virginia Beach City Public Schools School of Practical Nursing,1,Main Campus,57,0,0,0
2010,234030,Virginia Commonwealth University,1,Monroe Park Campus,32027,29,109,181
2010,234030,Virginia Commonwealth University,2,MCV Campus,32027,6,10,1
2010,233903,Virginia Highlands Community College,1,Virginia Highlands Community College,2948,0,1,0
2010,233912,Virginia Intermont College,1,Virginia Intermont College,586,0,0,0
2010,234085,Virginia Military Institute,1,Virginia Military Institute,1569,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,31006,1,4,10
2010,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,31006,0,1,0
2010,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,31006,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,31006,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,31006,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,31006,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,31006,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,9,Center for European Studies and Architecture,31006,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,10,Richmond center,31006,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,11,Middleburg Agricultural Research and Extension Center,31006,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,12,The Institute for Advanced Learning and Research,31006,0,0,0
2010,234119,Virginia School of Hair Design,1,Virginia School of Hair Design,140,0,0,0
2010,430254,Virginia School of Massage,1,Main Campus,72,0,0,0
2010,234155,Virginia State University,1,Main Campus,5634,0,0,0
2010,234164,Virginia Union University,1,Main Campus,1667,0,0,0
2010,234137,Virginia University of Lynchburg,1,Main Campus,555,0,0,0
2010,234173,Virginia Wesleyan College,1,VIRGINIA WESLEYAN COLLEGE,1279,0,0,0
2010,233949,Virginia Western Community College,1,Main Campus,8778,0,0,0
2010,234191,Wards Corner Beauty Academy-Norfolk,1,Main Campus,135,0,0,0
2010,445683,Wards Corner Beauty Academy-Virginia Beach,1,Branch Campus,45,0,0,0
2010,234207,Washington and Lee University,1,Main Campus,2173,0,0,65
2010,234225,Washington County Adult Skill Center,1,Washington County Adult Skill Center,94,0,0,0
2010,448628,Westwood College-Annandale,1,Westwood College-Annandale,523,0,0,0
2010,447069,Westwood College-Arlington Ballston,1,Main Campus,520,0,4,0
2010,234359,Woodrow Wilson Rehabilitation Center,1,Woodrow Wilson Rehabilitation Center,226,0,0,0
2010,234377,Wytheville Community College,1,Wytheville Community College Main Campus,4068,0,0,0
