Survey Year,UnitID,Institution Name,Campus ID,Campus Name,Institution Size,Murder/Non-Negligent Manslaughter,Negligent Manslaughter,Sex Offenses - Forcible,Sex Offenses - Non-Forcible,Robbery,Aggravated Assault,Burglary,Motor Vehicle Theft,Arson
2010,233897,The University of Virginia's College at Wise,1,University of VA's College at Wise,1990,0,0,0,0,0,0,0,0,0
2010,233842,Union Presbyterian Seminary,1,Main Campus,273,0,0,0,0,0,0,0,0,0
2010,232681,University of Mary Washington,1,University of Mary Washington,5203,0,0,1,0,0,0,2,0,1
2010,233374,University of Richmond,1,Main Campus,4405,0,0,2,0,0,0,21,0,1
2010,234076,University of Virginia-Main Campus,1,Main Campus,24391,0,0,11,0,0,0,14,0,0
2010,234030,Virginia Commonwealth University,1,Monroe Park Campus,32027,0,0,0,0,0,0,29,0,0
2010,234030,Virginia Commonwealth University,2,MCV Campus,32027,0,0,0,0,0,0,2,0,0
2010,233912,Virginia Intermont College,1,Virginia Intermont College,586,0,0,0,0,0,0,0,0,0
2010,234085,Virginia Military Institute,1,Virginia Military Institute,1569,0,0,0,0,0,0,10,0,0
2010,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,31006,0,0,0,0,0,2,17,0,0
2010,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,31006,0,0,0,0,0,0,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,9,Center for European Studies and Architecture,31006,0,0,0,0,0,0,0,0,0
2010,233921,Virginia Polytechnic Institute and State University,11,Middleburg Agricultural Research and Extension Center,31006,0,0,0,0,0,0,0,0,0
2010,234155,Virginia State University,1,Main Campus,5634,0,0,1,0,0,1,0,0,0
2010,234164,Virginia Union University,1,Main Campus,1667,0,0,0,0,0,0,0,0,3
2010,234137,Virginia University of Lynchburg,1,Main Campus,555,0,0,0,0,0,0,1,0,0
2010,234173,Virginia Wesleyan College,1,VIRGINIA WESLEYAN COLLEGE,1279,0,0,6,0,0,0,0,0,0
2010,234207,Washington and Lee University,1,Main Campus,2173,0,0,0,0,0,0,6,0,0
2010,234359,Woodrow Wilson Rehabilitation Center,1,Woodrow Wilson Rehabilitation Center,226,0,0,1,0,0,0,0,0,0
