Survey Year,UnitID,Institution Name,Campus ID,Campus Name,Institution Size,Murder/Non-Negligent Manslaughter,Negligent Manslaughter,Sex Offenses - Forcible,Sex Offenses - Non-Forcible,Robbery,Aggravated Assault,Burglary,Motor Vehicle Theft,Arson
2003,233541,Shenandoah University,1,Main Campus,2851,0,0,0,0,0,0,0,0,0
2003,261931,Skyline College-Roanoke,1,Skyline College - Roanoke,353,0,0,0,0,0,0,0,0,0
2003,233611,Southern Virginia University,1,Main Campus,579,0,0,0,0,0,0,0,0,0
2003,233082,Southside Regional Medical Center Professional Schools,1,SRMC Professional Schools,179,0,0,0,0,0,0,0,0,0
2003,233639,Southside Virginia Community College,1,Christanna campus,4894,0,0,0,0,0,0,0,0,0
2003,233648,Southwest Virginia Community College,1,Main Campus,3993,0,0,0,0,0,0,0,0,0
2003,233657,Springfield Beauty Academy,1,Annandale Campus,119,0,0,0,0,0,0,0,0,0
2003,233666,Staunton School of Cosmetology,1,Main Campus,26,0,0,0,0,0,0,0,0,0
2003,438498,Stratford University,1,Main Campus,641,0,0,0,0,0,0,0,0,0
2003,231721,Suffolk Beauty Academy,1,Main Campus,32,0,0,0,0,0,0,0,0,0
2003,232593,Suffolk Public Schools-Sentara Obici Hospital School of Practical Nursing,1,Main Campus,,0,0,0,0,0,0,0,0,0
2003,233718,Sweet Briar College,1,Main Campus,709,0,0,0,0,0,0,0,0,0
2003,233286,Sylvain Melloul International Hair Academy,1,Main Campus,22,0,0,0,0,0,0,0,0,0
2003,444884,Tap This Valley Works CET,1,Roanoke Higher Education Center,,0,0,0,0,0,0,0,0,0
2003,248970,TESST College of Technology-Alexandria,1,Main Campus,289,0,0,0,0,0,0,0,0,0
2003,440341,The Art Institute of Washington,1,The Art Institute of Washington,852,0,0,0,0,0,0,0,0,0
2003,233897,The University of Virginia's College at Wise,1,University of VA's College at Wise,1703,0,0,0,0,0,0,0,0,0
2003,233754,Thomas Nelson Community College,1,Main Campus,7889,0,0,0,1,1,0,0,4,0
2003,233772,Tidewater Community College,1,Norfolk Campus,23088,0,0,1,0,5,1,6,12,0
2003,233772,Tidewater Community College,2,Chesapeake Campus,23088,0,0,0,0,0,0,0,0,0
2003,233772,Tidewater Community College,3,Regional Workforce Development Center,23088,0,0,0,0,0,0,0,0,0
2003,233772,Tidewater Community College,4,Virginia Beach Campus,23088,0,0,0,0,0,0,0,0,0
2003,233772,Tidewater Community College,5,Visual Arts Center,23088,0,0,0,0,0,1,6,2,0
2003,232919,Tidewater Tech-Trades,1,Main Campus,63,0,0,0,0,0,0,0,0,0
2003,233842,Union Presbyterian Seminary,1,Main Campus,384,0,0,0,0,0,0,0,0,0
2003,233842,Union Presbyterian Seminary,2,UNION PRESBYTERIAN SEMINARY,384,0,0,0,0,0,0,10,0,0
2003,232681,University of Mary Washington,1,University of Mary Washington,4792,0,0,0,0,0,0,0,0,0
2003,442189,University of Phoenix-Northern Virginia Campus,1,Reston Campus,645,0,0,0,0,0,0,0,0,0
2003,233374,University of Richmond,1,Main Campus,4444,0,0,0,0,0,0,0,1,0
2003,442639,University of the Potomac-VA Campus,1,University of the Potomac - VA Campus,64,0,0,0,1,0,2,3,0,0
2003,234076,University of Virginia-Main Campus,1,Main Campus,23077,0,0,0,0,2,3,0,0,0
2003,234076,University of Virginia-Main Campus,2,University of  Virginia Northern Virginia Center,23077,0,0,0,0,0,0,0,0,0
2003,234076,University of Virginia-Main Campus,3,University of Virginia Roanoke Center,23077,0,0,1,0,0,0,0,0,0
2003,234076,University of Virginia-Main Campus,4,University of Virginia Lynchburg Center,23077,0,0,0,0,0,0,0,0,0
2003,234076,University of Virginia-Main Campus,5,University of Virginia Richmond Center,23077,0,0,0,0,0,0,0,0,0
2003,234076,University of Virginia-Main Campus,6,University of Virginia Southwest Higher Education Center,23077,0,0,0,0,0,0,0,0,0
2003,234076,University of Virginia-Main Campus,7,University of Virginia Newport News,23077,0,0,0,0,0,0,0,0,0
2003,234076,University of Virginia-Main Campus,8,FBI Academy,23077,0,0,0,0,0,0,0,0,0
2003,377485,Virginia Beach City Public Schools School of Practical Nursing,1,Main Campus,23,0,0,0,0,0,0,0,0,0
2003,234030,Virginia Commonwealth University,1,Monroe Park Campus,26631,0,0,1,0,5,4,0,5,0
2003,234030,Virginia Commonwealth University,2,MCV Campus,26631,0,0,0,0,1,0,0,0,0
2003,233903,Virginia Highlands Community College,1,Virginia Highlands Community College,2345,0,0,0,0,1,1,0,0,0
2003,233912,Virginia Intermont College,1,Virginia Intermont College,1124,0,0,0,0,0,0,0,0,0
2003,234085,Virginia Military Institute,1,Virginia Military Institute,1333,0,0,0,0,0,0,11,0,0
2003,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,27755,0,0,3,0,1,5,0,1,0
2003,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,27755,0,0,0,0,0,0,0,0,0
2003,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,27755,0,0,0,0,0,0,0,0,0
2003,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,27755,0,0,0,0,0,0,0,0,0
2003,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,27755,0,0,0,0,0,0,0,0,0
2003,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,27755,0,0,0,0,0,0,0,0,0
2003,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,27755,0,0,0,0,0,0,0,0,0
2003,233921,Virginia Polytechnic Institute and State University,9,Center for European Studies and Architecture,27755,0,0,0,0,0,0,0,0,0
2003,234119,Virginia School of Hair Design,1,Virginia School of Hair Design,100,0,0,0,0,0,0,0,0,0
2003,430254,Virginia School of Massage,1,Main Campus,427,0,0,0,0,1,0,0,0,0
2003,234155,Virginia State University,1,Main Campus,4933,0,0,0,0,2,2,0,4,0
2003,234164,Virginia Union University,1,Main Campus,1961,0,0,0,0,1,0,0,1,0
2003,234137,Virginia University of Lynchburg,1,Main Campus,,0,0,0,0,0,0,0,0,0
2003,234173,Virginia Wesleyan College,1,VIRGINIA WESLEYAN COLLEGE,1429,0,0,0,0,0,0,0,0,0
2003,233949,Virginia Western Community College,1,Main Campus,8124,0,0,0,0,0,0,0,0,0
2003,234191,Wards Corner Beauty Academy-Norfolk,1,Main Campus,109,0,0,0,0,0,0,0,0,0
2003,234191,Wards Corner Beauty Academy-Norfolk,2,BRANCH CAMPUS,109,0,0,0,0,0,0,0,0,0
2003,445683,Wards Corner Beauty Academy-Virginia Beach,1,Branch Campus,,0,0,0,0,0,0,0,0,0
2003,234207,Washington and Lee University,1,Main Campus,2137,0,0,0,0,0,0,0,0,0
2003,234225,Washington County Adult Skill Center,1,Washington County Adult Skill Center,150,0,0,0,0,0,0,0,0,0
2003,234359,Woodrow Wilson Rehabilitation Center,1,Woodrow Wilson Rehabilitation Center,273,0,0,0,0,0,0,0,0,0
2003,234377,Wytheville Community College,1,Wytheville Community College Main Campus,2948,0,0,0,0,0,0,0,0,0
