Arrests by Offense,Accomack,,Albemarle ,,Alleghany ,,Amelia ,,Amherst ,,Appomattox,,Arlington,,Augusta,,Bath,,Bedford,,Bland,,Botetourt,,Brunswick ,,Buchanan ,,Buckingham ,,Campbell ,,Caroline ,,Carroll,,Charles City,,Charlotte,,Chesterfield,,Clarke,,Craig,,Culpeper,,Cumberland,,Dickenson,,Dinwiddie,,Essex,,Fairfax,,Fauquier,,Floyd,,Fluvanna,,Franklin,,Frederick,,Giles,,Gloucester,,Goochland,,Grayson,,Greene,,Greensville,,Halifax,,Hanover,,Henrico,,Henry,,Highland,,Isle of Wight,,James City,,King & Queen,,King George,,King William,,Lancaster,,Lee,,Loudoun,,Louisa,,Lunenburg,,Madison,,Mathews,,Mecklenburg,,Middlesex,,Montgomery,,Nelson,,New Kent,,Northampton,,Northumberland,,Nottoway,,Orange,,Page,,Patrick,,Pittsylvania,,Powhatan,,Prince Edward,,Prince George,,Prince William,,Pulaski,,Rappahannock,,Richmond,,Roanoke,,Rockbridge,,Rockingham,,Russell,,Scott,,Shenandoah,,Smyth,,Southampton,,Spotsylvania,,Stafford,,Surry,,Sussex,,Tazewell,,Warren,,Washington,,Westmoreland,,Wise,,Wythe,,York,,Total County,
Drunkenness,133,1,103,0,69,0,4,0,165,0,4,0,969,4,78,0,7,0,61,0,21,0,87,0,101,0,91,8,17,0,38,0,97,0,72,0,3,0,43,0,35,35,72,3,19,0,139,0,11,0,64,2,23,0,53,0,364,0,254,0,26,0,10,2,201,2,272,14,97,0,40,1,9,0,50,1,36,1,7,0,50,1,183,7,805,13,324,0,0,0,40,1,76,0,3,1,22,0,37,0,15,0,179,0,372,3,20,0,6,0,37,0,9,1,75,0,10,0,602,4,7,0,39,0,30,0,30,1,25,2,104,0,27,0,89,0,78,0,3,0,108,1,36,0,641,30,339,0,20,0,11,0,197,3,17,0,32,0,82,2,79,0,155,2,169,0,9,0,208,1,304,7,12,0,37,0,234,4,280,14,149,1,80,1,482,7,203,1,82,3,11208,185
"Family Offenses, Nonforcible",4,0,3,0,10,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,3,2,0,0,0,0,0,0,0,2,0,3,0,4,0,14,0,1,0,1,0,1,0,3,0,2,0,1,0,7,0,0,0,3,0,0,0,1,0,0,0,3,0,23,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,7,0,0,0,3,3,3,0,5,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,1,0,15,0,1,0,0,1,0,0,19,0,1,0,4,0,0,0,1,0,1,0,9,0,0,0,21,0,4,0,5,0,1,0,20,0,19,1,8,1,1,0,5,0,3,0,2,0,308,10
Liquor Laws Violations,16,7,53,69,26,9,1,0,9,0,0,0,55,24,18,11,1,3,9,13,6,0,8,6,16,5,9,3,8,6,9,3,10,1,13,5,0,0,4,1,177,129,15,2,0,0,13,2,4,1,8,0,0,1,30,7,73,12,64,43,4,2,12,5,34,16,27,5,26,2,2,4,0,3,5,5,0,2,1,2,7,4,31,30,175,83,7,3,8,2,2,2,28,26,1,2,21,18,18,6,5,4,12,2,162,61,7,3,10,3,11,0,6,9,15,7,0,4,269,25,1,1,14,4,1,1,10,2,12,6,0,0,7,4,4,1,22,7,1,0,42,5,37,9,100,21,7,5,8,3,1,0,73,22,8,1,31,12,6,2,1,0,56,25,61,28,0,0,46,13,111,97,0,0,11,1,10,8,15,8,3,2,12,8,40,14,23,8,11,11,2346,1032
Peeping Tom,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,2
Runaway,0,1,0,0,0,0,0,0,0,0,0,0,0,156,0,17,0,0,0,7,0,0,0,1,0,0,0,1,0,1,0,4,0,19,0,1,0,0,0,0,0,650,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,966,0,6,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,5,0,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,158,0,0,0,3,0,1,0,30,0,3,0,0,0,0,0,0,0,4,0,2282
Trespass of Real Property,17,2,45,13,25,1,7,0,8,0,4,0,96,20,32,2,4,0,31,1,11,0,7,2,8,0,10,0,21,2,10,1,16,1,21,0,0,0,13,0,183,116,1,0,11,2,17,0,17,0,0,0,6,0,6,3,119,5,35,5,3,0,2,4,109,5,20,2,18,1,8,6,1,0,25,4,4,2,0,0,18,0,15,21,319,61,23,3,0,0,15,2,24,4,0,0,3,2,8,0,9,1,30,0,78,15,29,0,9,31,7,1,4,1,9,1,2,0,50,1,3,1,9,1,12,0,9,0,12,2,11,1,1,0,9,0,40,3,6,0,12,0,19,11,121,20,62,3,2,0,1,0,71,4,1,0,3,0,1,0,23,0,23,2,30,0,4,0,37,3,36,9,7,0,18,3,54,0,43,21,25,1,11,1,42,3,20,0,7,0,2408,433
Conspiracy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,2,0,2,0,5,0,0,0,67,8
All Other (except Traffic),235,26,546,43,262,16,110,2,95,2,21,7,475,93,689,88,7,2,269,185,61,2,105,7,272,0,151,23,193,11,219,7,289,68,336,43,10,0,121,2,3650,385,166,4,81,0,349,16,102,1,36,7,73,3,174,9,1174,53,502,23,164,15,31,4,799,70,634,41,375,10,69,5,246,1,133,4,16,2,20,0,456,11,384,48,2990,178,634,28,4,1,169,10,467,31,12,3,169,44,69,19,78,6,495,3,407,129,32,3,164,20,143,5,19,3,116,17,18,0,593,3,21,4,86,7,89,8,135,5,144,14,72,6,19,2,222,0,736,41,25,3,156,0,125,17,1869,159,644,31,21,7,92,1,1418,111,37,2,111,26,216,0,152,9,663,32,353,22,41,0,607,67,1320,195,73,7,131,2,761,23,882,79,121,50,272,58,697,17,332,14,68,7,33390,2868
TOTAL GROUP B,612,45,1408,144,521,30,269,5,470,3,78,9,2294,327,1105,125,31,5,589,237,134,2,395,18,592,5,479,43,376,26,488,17,511,89,741,58,15,0,307,3,6326,2016,373,11,167,3,689,18,213,2,172,9,199,9,422,28,3056,86,1297,92,273,19,147,18,1728,103,1365,69,708,14,202,21,304,5,296,17,208,12,84,2,678,33,954,136,5162,1399,1311,52,20,3,393,36,865,123,26,6,422,89,193,39,214,22,975,7,1435,251,174,10,333,62,291,9,83,20,419,35,66,5,2162,50,62,8,221,19,235,11,273,11,356,29,276,8,122,8,482,3,1119,66,139,6,493,7,363,76,4548,614,1313,43,110,13,160,1,2321,164,142,10,327,40,363,5,352,10,1233,75,974,57,113,0,1447,112,2905,514,137,7,302,15,1651,44,1669,176,488,66,516,75,1576,54,782,31,397,34,73787,8544
GRAND TOTAL,1158,98,2258,371,752,58,454,38,803,13,205,45,4780,1004,1582,193,40,8,1373,418,492,7,634,55,781,8,1152,49,658,70,1060,64,860,114,1170,86,36,1,534,6,10824,4912,490,19,248,6,1123,40,347,18,262,30,435,48,627,102,5548,182,1956,187,326,22,245,72,2136,177,2018,191,814,19,549,85,348,5,494,24,383,41,144,2,1208,80,1953,530,9053,2316,2512,296,38,4,688,112,1545,322,39,6,631,166,388,125,377,40,1434,10,3081,543,359,22,603,111,401,21,121,33,840,69,143,13,3073,159,157,19,420,57,555,46,344,20,629,53,531,40,185,18,845,12,1600,131,305,14,734,43,681,139,9084,1401,1851,80,179,24,257,7,3446,276,253,21,703,92,563,10,665,32,1721,171,1592,119,190,0,2588,297,4603,905,266,25,550,49,2812,139,2170,228,921,90,751,119,2451,127,1352,75,1121,190,125661,18935
