Date ,Charge ,Street ,Zipcode ,SubDivsion
7/4/2006,"LARCENY,FROM MOTOR VEHICLE ",COMMERCE CIRCLE ,23693,KILN CREEK CENTER
7/4/2006,"LARCENY,FROM MOTOR VEHICLE ",COMMERCE CIRCLE ,23693,KILN CREEK CENTER
8/23/2006,PETIT LARCENY ,COMMERCE CIRCLE ,23693,KILN CREEK CENTER
12/27/2006,"DAMAGE PROPERTY, PRIVATE ",COMMONWEALTH DRIVE ,23693,
12/27/2006,"LARCENY,FROM MOTOR VEHICLE ",COMMONWEALTH DRIVE ,23693,
5/22/2006,"GRAFFITI ,PRIVATE PROPERTY ",COMMONWEALTH DRIVE ,23693,
7/29/2006,"ASSAULT, SIMPLE ",CONWAY COURT ,23693,TABB LAKES
8/20/2006,"DAMAGE PROPERTY, PRIVATE ",CORROTOMAN RUN ,23693,RUNNING MAN
8/11/2006,"DAMAGE PROPERTY, PRIVATE ",CORROTOMAN RUN ,23693,RUNNING MAN
1/14/2006,"ASSAULT, SIMPLE, DOMESTIC ",CORROTOMAN RUN ,23693,RUNNING MAN
9/9/2006,"DAMAGE PROPERTY, PRIVATE ",COVENTRY BLVD ,23693,COVENTRY
12/15/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,COVENTRY BLVD ,23693,COVENTRY
1/7/2006,PETIT LARCENY ,CRESCENT COURT ,23693,SMITHY GLEN
11/14/2006,"BURGLARY, RESIDENTIAL ",CREST LAKE COURT ,23693,WOODLAKE CROSSING
8/22/2006,"LARCENY,FROM MOTOR VEHICLE ",CRIMSON COURT ,23693,LILBURNE MEADOW
8/22/2006,"LARCENY,FROM MOTOR VEHICLE ",CRIMSON COURT ,23693,LILBURNE MEADOW
7/11/2006,"DAMAGE PROPERTY, PRIVATE ",CROSSPOINTE COURT ,23693,TRADEWINDS
1/1/2006,"DAMAGE PROPERTY, PRIVATE ",CROSSPOINTE COURT ,23693,TRADEWINDS
12/4/2006,CITIZEN REQUESTED ASSISTANCE ,CROSSPOINTE COURT ,23693,TRADEWINDS
7/19/2006,CITIZEN REQUESTED ASSISTANCE ,CROSSPOINTE COURT ,23693,TRADEWINDS
11/23/2006,"ASSAULT, SIMPLE ",CROSSPOINTE COURT ,23693,TRADEWINDS
11/23/2006,BRANDISHING FIREARM ,CROSSPOINTE COURT ,23693,TRADEWINDS
11/10/2006,CITIZEN REQUESTED ASSISTANCE ,CROSSPOINTE COURT ,23693,TRADEWINDS
10/26/2006,CITIZEN REQUESTED ASSISTANCE ,CYBERNETICS WAY ,23693,
9/30/2006,CITIZEN REQUESTED ASSISTANCE ,CYBERNETICS WAY ,23693,
9/9/2006,"ASSAULT, SIMPLE ",CYBERNETICS WAY ,23693,
7/18/2006,"DEFRAUDING HOTELS, MOTELS >=$200 ",CYBERNETICS WAY ,23693,
8/18/2006,ISSUING BAD CHECKS >=$200 ,CYBERNETICS WAY ,23693,
8/11/2006,CITIZEN REQUESTED ASSISTANCE ,CYBERNETICS WAY ,23693,
5/30/2006,"ASSAULT, SIMPLE ",CYBERNETICS WAY ,23693,
5/20/2006,PETIT LARCENY ,CYBERNETICS WAY ,23693,
5/21/2006,"DAMAGE PROPERTY, BUSINESS ",CYBERNETICS WAY ,23693,
5/21/2006,"DAMAGE PROPERTY, BUSINESS ",CYBERNETICS WAY ,23693,
5/21/2006,"BURGLARY, BUSINESS ",CYBERNETICS WAY ,23693,
5/2/2006,GRAND LARCENY ,CYBERNETICS WAY ,23693,
4/5/2006,GRAND LARCENY ,CYBERNETICS WAY ,23693,
3/18/2006,CREDIT CARD FRAUD ,CYBERNETICS WAY ,23693,
2/24/2006,"DAMAGE PROPERTY, PRIVATE ",CYBERNETICS WAY ,23693,
1/27/2006,CITIZEN REQUESTED ASSISTANCE ,CYBERNETICS WAY ,23693,
7/14/2006,FRAUD-INNKEEPER ,CYBERNETICS WAY ,23693,
3/30/2006,CITIZEN REQUESTED ASSISTANCE ,DARBY ROAD ,23693,DARBY - FIRBY
3/20/2006,CITIZEN REQUESTED ASSISTANCE ,DARBY ROAD ,23693,DARBY - FIRBY
1/10/2006,"ASSAULT, SIMPLE ",DARBY ROAD ,23693,DARBY - FIRBY
9/15/2006,"DAMAGE PROPERTY, PRIVATE ",DERBY RUN ,23693,YORKSHIRE DOWNS
2/11/2006,CITIZEN REQUESTED ASSISTANCE ,DOGWOOD DR ,23693,CHURCHILL ESTATES
12/26/2006,CITIZEN REQUESTED ASSISTANCE ,DON JUAN CIRCLE ,23693,YORK MANOR
6/11/2006,CREDIT CARD FRAUD ,DON JUAN CIRCLE ,23693,YORK MANOR
6/11/2006,CREDIT CARD THEFT ,DON JUAN CIRCLE ,23693,YORK MANOR
10/13/2006,CREDIT CARD FRAUD ,DONOVAN COURT ,23693,THE GREENLANDS
11/8/2006,ANNOYING PHONE CALLS ,DOYLE COURT ,23693,HAWKS LANDING
6/30/2006,"BURGLARY, RESIDENTIAL ",DURHAM COURT ,23693,SMITHY GLEN
1/1/2006,"DAMAGE PROPERTY, PRIVATE ",EAST BRISTOL LANE ,23693,YORKSHIRE DOWNS
1/1/2006,"DAMAGE PROPERTY, PRIVATE ",EAST BRISTOL LANE ,23693,YORKSHIRE DOWNS
1/1/2006,"LARCENY,FROM MOTOR VEHICLE ",EAST BRISTOL LANE ,23693,YORKSHIRE DOWNS
1/1/2006,"DAMAGE PROPERTY, PRIVATE ",EAST BRISTOL LANE ,23693,YORKSHIRE DOWNS
8/4/2006,CITIZEN REQUESTED ASSISTANCE ,EAST WEDGEWOOD DRIVE ,23693,
6/26/2006,IMPERSONATING LAW ENFORCEMENT OFFICER ,EDWARDS COURT ,23693,YORKSHIRE DOWNS
6/26/2006,"DAMAGE PROPERTY, PRIVATE ",ELLIOTT ROAD ,23693,
6/15/2006,"DAMAGE PROPERTY, PRIVATE ",ELLIOTT ROAD ,23693,
11/12/2006,"DAMAGE PROPERTY, PRIVATE ",ELM LAKE WAY ,23693,WOODLAKE CROSSING
3/24/2006,"DAMAGE PROPERTY, PRIVATE ",ELM LAKE WAY ,23693,WOODLAKE CROSSING
1/15/2006,"DAMAGE PROPERTY, PRIVATE ",ELM LAKE WAY ,23693,WOODLAKE CROSSING
6/9/2006,"DAMAGE PROPERTY, PRIVATE ",ERIC NELSON RUN ,23693,THE GREENLANDS
5/28/2006,OBSTRUCTING JUSTICE ,ERIC NELSON RUN ,23693,THE GREENLANDS
5/28/2006,"ASSAULT, SIMPLE, DOMESTIC ",ERIC NELSON RUN ,23693,THE GREENLANDS
8/26/2006,CITIZEN REQUESTED ASSISTANCE ,ESTONS RUN ,23693,OVERLOOK POINT
8/4/2006,"BURGLARY, RESIDENTIAL ",FAIRWAY LANE ,23693,AVERY WOODS
8/4/2006,"DAMAGE PROPERTY, PRIVATE ",FAIRWAY LANE ,23693,AVERY WOODS
8/4/2006,"BURGLARY, RESIDENTIAL ",FAIRWAY LANE ,23693,AVERY WOODS
6/24/2006,"DAMAGE PROPERTY, PRIVATE ",FAIRWAY LANE ,23693,AVERY WOODS
6/24/2006,"BURGLARY, RESIDENTIAL ",FAIRWAY LANE ,23693,AVERY WOODS
3/18/2006,CITIZEN REQUESTED ASSISTANCE ,FARRIER PLACE ,23693,DAVIS FORGE
8/4/2006,"DAMAGE PROPERTY, PRIVATE ",FERGUSON BEND ,23693,FERGUSON GLADE
8/4/2006,PETIT LARCENY ,FERGUSON BEND ,23693,FERGUSON GLADE
8/8/2006,"DAMAGE PROPERTY, PRIVATE ",FERGUSON BEND ,23693,FERGUSON GLADE
6/12/2006,"ASSAULT, SIMPLE ",FERGUSON BEND ,23693,FERGUSON GLADE
5/1/2006,"DAMAGE PROPERTY, PRIVATE ",FERGUSON BEND ,23693,FERGUSON GLADE
3/19/2006,CITIZEN REQUESTED ASSISTANCE ,FERGUSON BEND ,23693,FERGUSON GLADE
3/17/2006,CITIZEN REQUESTED ASSISTANCE ,FERGUSON BEND ,23693,FERGUSON GLADE
3/17/2006,CITIZEN REQUESTED ASSISTANCE ,FERGUSON BEND ,23693,FERGUSON GLADE
5/15/2006,"DAMAGE PROPERTY, PRIVATE ",FERRIER PLACE ,23693,DAVIS FORGE
4/2/2006,"ASSAULT, SIMPLE ",FIRBY ROAD ,23693,DARBY - FIRBY
2/20/2006,"ASSAULT, SIMPLE ",FOUNDRY COURT ,23693,SMITHY GLEN
9/15/2006,POSSESSION OF MARIJUANA ,FRANCIS STREET ,23693,
1/21/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GABLE WAY ,23693,GABLES OF YORK
1/21/2006,"WEAPON LAW VIOLATIONS, CONCEALED WEAPON(S) ",GABLE WAY ,23693,GABLES OF YORK
3/20/2006,"ASSAULT, SIMPLE ",GABLE WAY ,23693,GABLES OF YORK
11/19/2006,CITIZEN REQUESTED ASSISTANCE ,GALAXY WAY ,23693,LOTZ ACRES ESTATE
10/22/2006,PETIT LARCENY ,GALAXY WAY ,23693,LOTZ ACRES ESTATE
12/3/2006,MAIMING ,GARDENVILLE DRIVE ,23693,TABB LAKES
11/1/2006,CITIZEN REQUESTED ASSISTANCE ,GARDENVILLE DRIVE ,23693,TABB LAKES
2/12/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
2/8/2006,"MANUF, SALE, POSS IMIT CONTROL SUBST -SCHED I,II ",GEO WASH MEM HWY ,23693,
2/2/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23693,
4/28/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23693,
4/14/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23693,
12/21/2005,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23693,
12/30/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
6/10/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
12/25/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
12/28/2006,IDENTITY FRAUD ,GEO WASH MEM HWY ,23693,
12/28/2006,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,GEO WASH MEM HWY ,23693,
12/28/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
12/28/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23693,
12/24/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
12/28/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
12/28/2006,TRESPASSING ,GEO WASH MEM HWY ,23693,
12/28/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23693,
12/28/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23693,
12/25/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
12/25/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
12/21/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
12/24/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
12/19/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23693,
12/21/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23693,
12/21/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
12/21/2006,CONCEALMENT/PRICE CHANGING ,GEO WASH MEM HWY ,23693,
12/21/2006,DISORDERLY CONDUCT ,GEO WASH MEM HWY ,23693,
12/20/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
12/20/2006,ARSON ,GEO WASH MEM HWY ,23693,
12/16/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
12/16/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
12/17/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
12/17/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
12/13/2006,CURSING/OBSCENE LANGUAGE ,GEO WASH MEM HWY ,23693,
12/11/2006,RECEIVING STOLEN GOODS ,GEO WASH MEM HWY ,23693,
12/8/2006,IDENTITY FRAUD ,GEO WASH MEM HWY ,23693,
12/11/2006,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,GEO WASH MEM HWY ,23693,
12/11/2006,DRIVING AFTER FORFEITURE OF LICENSE ,GEO WASH MEM HWY ,23693,
12/13/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
12/14/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23693,
12/14/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23693,
12/14/2006,"ASSAULT, SIMPLE, DOMESTIC ",GEO WASH MEM HWY ,23693,
12/5/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
12/6/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
12/4/2006,GAS THEFT ,GEO WASH MEM HWY ,23693,
11/19/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23693,
11/19/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,
11/15/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
11/7/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
11/2/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
11/27/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
11/29/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23693,
8/20/2006,CREDIT CARD THEFT ,GEO WASH MEM HWY ,23693,
11/22/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
11/23/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
11/23/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
11/23/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23693,
11/7/2006,EMBEZZLEMENT <$200 ,GEO WASH MEM HWY ,23693,
10/24/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
11/19/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23693,
11/19/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23693,
11/13/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
11/2/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23693,
11/1/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
11/1/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
11/6/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
10/16/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23693,
11/8/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
11/7/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
11/2/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
10/29/2006,ROBBERY ,GEO WASH MEM HWY ,23693,
10/31/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
10/28/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23693,
10/29/2006,FALSELY SUMMONS OR FALSE REPORT TO POLICE ,GEO WASH MEM HWY ,23693,
10/29/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
10/26/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
10/26/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
10/26/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,
10/18/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
10/13/2006,EMBEZZLEMENT ,GEO WASH MEM HWY ,23693,
10/18/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
10/19/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
10/21/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
10/19/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
3/31/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23693,
10/19/2006,CONCEALMENT/PRICE CHANGING ,GEO WASH MEM HWY ,23693,
10/16/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
10/4/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
10/6/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
9/29/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
9/30/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
9/30/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
10/1/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
10/5/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
9/21/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
9/21/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
10/8/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
10/8/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
10/9/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
9/26/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
1/9/2002,SEXUAL BATTERY ,GEO WASH MEM HWY ,23693,
9/20/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
9/20/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
9/20/2006,CREDIT CARD THEFT ,GEO WASH MEM HWY ,23693,
9/18/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
9/19/2006,THREATEN TO BURN ,GEO WASH MEM HWY ,23693,
9/19/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
9/19/2006,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,GEO WASH MEM HWY ,23693,
9/15/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
10/2/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
9/18/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
9/5/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23693,
8/15/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23693,
9/15/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23693,
8/17/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
7/15/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
7/16/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
8/15/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
8/7/2006,ATTEMPTED SUICIDE ,GEO WASH MEM HWY ,23693,
8/7/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
8/7/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
8/2/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
6/9/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
9/7/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
8/31/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
7/3/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
8/30/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
8/27/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
8/18/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
8/23/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
8/15/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
8/21/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23693,
8/21/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
8/12/2006,BRANDISHING FIREARM ,GEO WASH MEM HWY ,23693,
8/1/2006,GAS THEFT ,GEO WASH MEM HWY ,23693,
8/2/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
8/1/2006,CRUELTY TO ANIMALS ,GEO WASH MEM HWY ,23693,
7/29/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
7/29/2006,CARRYING CONCEALED WEAPON -1ST OFFENSE ,GEO WASH MEM HWY ,23693,
7/29/2006,"DRUGS, PWID MARIJUANA ",GEO WASH MEM HWY ,23693,
7/25/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23693,
7/26/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
7/26/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
7/24/2006,MOTOR VEHICLE THEFT ,GEO WASH MEM HWY ,23693,
7/23/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
7/21/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
7/24/2006,BRANDISHING FIREARM ,GEO WASH MEM HWY ,23693,
7/22/2006,TAMPERING WITH VEHICLE ,GEO WASH MEM HWY ,23693,
7/22/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
6/14/2006,"BURGLARY, RESIDENTIAL ",GEO WASH MEM HWY ,23693,
7/14/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23693,
7/14/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,
4/28/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
7/9/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
6/27/2006,"COUNTERFEITING/FORGERY, ALL OTHERS ",GEO WASH MEM HWY ,23693,
6/27/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
6/22/2006,IDENTITY FRAUD ,GEO WASH MEM HWY ,23693,
8/1/1996,IDENTITY FRAUD ,GEO WASH MEM HWY ,23693,
6/19/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
6/14/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
6/18/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
4/11/2006,BAD CHECKS ,GEO WASH MEM HWY ,23693,
5/25/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
6/16/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
6/16/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
6/14/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
6/8/2006,IDENTITY FRAUD ,GEO WASH MEM HWY ,23693,
6/9/2006,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23693,
6/7/2006,ROBBERY ,GEO WASH MEM HWY ,23693,
6/3/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
5/30/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
5/30/2006,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,GEO WASH MEM HWY ,23693,
5/30/2006,OBTAINING MONEY BY FALSE PRETENSES ,GEO WASH MEM HWY ,23693,
5/30/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
5/23/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
5/28/2006,ANNOYING PHONE CALLS ,GEO WASH MEM HWY ,23693,
5/28/2006,ABUSE AND NEGLECT OF CHILDREN ,GEO WASH MEM HWY ,23693,
5/25/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
5/24/2006,INDECENT EXPOSURE ,GEO WASH MEM HWY ,23693,
5/23/2006,THREATEN BODILY HARM ,GEO WASH MEM HWY ,23693,
5/19/2006,CONSPIRACY TO VIOLATE DRUG CONTROL ACT -FELONY ,GEO WASH MEM HWY ,23693,
5/22/2006,DEATH INVESTIGATION ,GEO WASH MEM HWY ,23693,
5/20/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
5/18/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
5/16/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
5/16/2006,"ASSAULT, SIMPLE, DOMESTIC ",GEO WASH MEM HWY ,23693,
5/14/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEO WASH MEM HWY ,23693,
5/10/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
5/10/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
5/4/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
5/6/2006,IMPERSONATING LAW ENFORCEMENT OFFICER ,GEO WASH MEM HWY ,23693,
5/6/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
4/30/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
4/18/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
4/23/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
4/23/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
4/23/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23693,
4/25/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
4/19/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
4/19/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23693,
4/12/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
4/17/2006,RECEIVING STOLEN GOODS ,GEO WASH MEM HWY ,23693,
4/17/2006,PETIT LARCENY -3RD OR SUBSQ OFFENSE ,GEO WASH MEM HWY ,23693,
4/15/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
4/13/2006,VIOLATE PROTECTIVE ORDERS ,GEO WASH MEM HWY ,23693,
4/4/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
4/6/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
4/7/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
4/4/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23693,
3/28/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
4/1/2006,"BURGLARY, RESIDENTIAL ",GEO WASH MEM HWY ,23693,
3/29/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
3/27/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
