Date ,Charge ,Street ,Zipcode ,SubDivsion
3/13/2006,GRAND LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
2/15/2006,"DAMAGE PROPERTY, PRIVATE ",EAST ROCHAMBEAU DRIVE ,23185,
2/15/2006,RECEIVING STOLEN GOODS ,EAST ROCHAMBEAU DRIVE ,23185,
2/15/2006,PETIT LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
2/17/2006,"DAMAGE PROPERTY, BUSINESS ",EAST ROCHAMBEAU DRIVE ,23185,
2/18/2006,"ASSAULT, SIMPLE ",EAST ROCHAMBEAU DRIVE ,23185,
2/15/2006,"ASSAULT, SIMPLE ",EAST ROCHAMBEAU DRIVE ,23185,
2/15/2006,"ASSAULT, SIMPLE ",EAST ROCHAMBEAU DRIVE ,23185,
2/6/2006,PETIT LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
2/6/2006,"ASSAULT, SIMPLE ",EAST ROCHAMBEAU DRIVE ,23185,
1/6/2006,RUNAWAY JUVENILE ,EAST ROCHAMBEAU DRIVE ,23185,
7/14/2006,TAMPERING WITH US MAIL ,ERIN LEIGH COURT ,23185,SEANS GLEN
8/21/2006,"LARCENY,FROM MOTOR VEHICLE ",FILLMORE DRIVE ,23185,YORK TERRACE
4/2/2006,CITIZEN REQUESTED ASSISTANCE ,FILLMORE DRIVE ,23185,YORK TERRACE
7/1/2006,"DAMAGE PROPERTY, PRIVATE ",FILMORE DRIVE ,23185,YORK TERRACE
4/20/2006,CITIZEN REQUESTED ASSISTANCE ,GEORGETOWN CRESCENT ,23185,
10/3/2006,"ASSAULT, SIMPLE, DOMESTIC ",GEORGETOWN CRESCENT ,23185,FAIRFIELD WILLIAMSBURG AT KINGSGATE
9/23/2006,DEAD ON ARRIVAL ,GEORGETOWN CRESCENT ,23185,FAIRFIELD WILLIAMSBURG AT KINGSGATE
7/30/2006,GRAND LARCENY ,GEORGETOWN CRESCENT ,23185,FAIRFIELD WILLIAMSBURG AT KINGSGATE
7/7/2006,GRAND LARCENY ,GEORGETOWN CRESCENT ,23185,FAIRFIELD WILLIAMSBURG AT KINGSGATE
12/9/2005,EMBEZZLEMENT >=$200 ,GEORGETOWN CRESCENT ,23185,FAIRFIELD WILLIAMSBURG AT KINGSGATE
1/27/2006,EMBEZZLEMENT >=$200 ,GEORGETOWN CRESCENT ,23185,FAIRFIELD WILLIAMSBURG AT KINGSGATE
2/18/2006,GRAND LARCENY ,GEORGETOWN CRESCENT ,23185,FAIRFIELD WILLIAMSBURG AT KINGSGATE
5/26/2006,CITIZEN REQUESTED ASSISTANCE ,GEORGETOWN CRESCENT ,23185,FAIRFIELD WILLIAMSBURG AT KINGSGATE
9/22/2006,"DAMAGE PROPERTY, PRIVATE ",GEORGETOWN CRESCENT ,23185,FAIRFIELD WILLIAMSBURG AT KINGSGATE
9/11/2006,"DAMAGE PROPERTY, PRIVATE ",GOVERNMENT ROAD ,23185,
5/22/2006,"DAMAGE PROPERTY, BUSINESS ",GOVERNMENT ROAD ,23185,
3/16/2006,"SALE, DISTRIBUTE MARIJUANA ",GOVERNMENT ROAD ,23185,
2/1/2006,POSSESSION OF MARIJUANA ,GOVERNMENT ROAD ,23185,WILLIAMS TERRACE
7/19/2006,POSSESSION OF MARIJUANA ,GOVERNMENT ROAD ,23185,
1/25/2006,"BURGLARY, RESIDENTIAL ",HARROP LANE ,23185,MIDDLETOWNE FARMS
1/25/2006,"ASSAULT, SIMPLE ",HARROP LANE ,23185,MIDDLETOWNE FARMS
2/24/2006,"DAMAGE PROPERTY, PRIVATE ",HAYMAKER PLACE ,23185,WILLIAMSBURG BLUFFS
2/24/2006,"BURGLARY, RESIDENTIAL ",HAYMAKER PLACE ,23185,WILLIAMSBURG BLUFFS
2/17/2006,"ASSAULT, SIMPLE, DOMESTIC ",HAYMAKER PLACE ,23185,WILLIAMSBURG BLUFFS
4/18/2006,CREDIT CARD FRAUD ,HIGH POINT ROAD ,23185,PENNIMAN EAST
7/14/2006,"LARCENY,FROM MOTOR VEHICLE ",HILLSIDE LANE ,23185,HILLSIDE ESTATES
2/1/2006,"LARCENY,FROM MOTOR VEHICLE ",HOLCOMB DRIVE ,23185,QUEENS LAKE
3/5/2006,"DAMAGE PROPERTY, PRIVATE ",HUBBARD LANE ,23185,QUEENSWOOD
7/12/2006,AGGRESIVE DRIVING ,HUBBARD LANE ,23185,QUEENSWOOD
5/22/2006,PETIT LARCENY ,HUBBARD LANE ,23185,QUEENSWOOD
11/14/2006,CITIZEN REQUESTED ASSISTANCE ,HUBBARD LANE ,23185,CHARLESTON HEIGHTS
5/9/2006,PETIT LARCENY ,HUBBARD LANE ,23185,CHARLESTON HEIGHTS
3/12/2006,CITIZEN REQUESTED ASSISTANCE ,HUBBARD LANE ,23185,CHARLESTON HEIGHTS
2/23/2006,"ASSAULT, SIMPLE ",HUBBARD LANE ,23185,CHARLESTON HEIGHTS
1/7/2006,MAIMING ,HUBBARD LANE ,23185,NELSON CIRLCE
7/9/2006,"ASSAULT, SIMPLE, DOMESTIC ",JASON DRIVE ,23185,YORK TERRACE
3/19/2006,OVERDOSE ,JONES DRIVE ,23185,
9/28/2006,ATTEMPTED SUICIDE ,JONES DRIVE ,23185,
1/22/2006,CITIZEN REQUESTED ASSISTANCE ,LAKESHEAD DR ,23185,PARKWAYE ESTATES
7/6/2006,THREATEN BODILY HARM ,LANTERN PLACE ,23185,WILLIAMSBURG BLUFFS
6/9/2006,CITIZEN REQUESTED ASSISTANCE ,LANTERN PLACE ,23185,WILLIAMSBURG BLUFFS
7/15/2006,TAMPERING WITH AUTO ,LITTLE JOHN ROAD ,23185,QUEENS LAKE
4/25/2006,"DAMAGE PROPERTY, PRIVATE ",LITTLE JOHN ROAD ,23185,QUEENS LAKE
11/16/2006,ATTEMPTED SUICIDE ,LUTHER DRIVE ,23185,CARVER GARDENS
11/21/2006,"LARCENY,FROM MOTOR VEHICLE ",LUTHER DRIVE ,23185,CARVER GARDENS
10/30/2006,DEAD ON ARRIVAL ,LUTHER DRIVE ,23185,CARVER GARDENS
4/19/2006,CITIZEN REQUESTED ASSISTANCE ,LUTHER DRIVE ,23185,CARVER GARDENS
2/20/2006,"DAMAGE PROPERTY, PRIVATE ",LUTHER DRIVE ,23185,CARVER GARDENS
2/20/2006,"BURGLARY, RESIDENTIAL ",LUTHER DRIVE ,23185,CARVER GARDENS
1/14/2006,CITIZEN REQUESTED ASSISTANCE ,LUTHER DRIVE ,23185,CARVER GARDENS
11/22/2006,CITIZEN REQUESTED ASSISTANCE ,MAID MARION PLACE ,23185,QUEENS LAKE
12/23/2006,"ASSAULT, SIMPLE, DOMESTIC ",MARSHALL WAY ,23185,WILLIAMSBURG COMMONS CONDOMINIUMS
12/23/2006,ABDUCTION & KIDNAPPING ,MARSHALL WAY ,23185,WILLIAMSBURG COMMONS CONDOMINIUMS
10/19/2006,"ASSAULT, SIMPLE, DOMESTIC ",MARSHALL WAY ,23185,WILLIAMSBURG COMMONS CONDOMINIUMS
9/21/2006,CITIZEN REQUESTED ASSISTANCE ,MARSHALL WAY ,23185,WILLIAMSBURG COMMONS CONDOMINIUMS
8/16/2006,"ASSAULT, SIMPLE, DOMESTIC ",MARSHALL WAY ,23185,WILLIAMSBURG COMMONS CONDOMINIUMS
11/15/2006,CITIZEN REQUESTED ASSISTANCE ,MAYNOR DRIVE ,23185,YORK TERRACE
8/21/2006,"LARCENY,FROM MOTOR VEHICLE ",MAYNOR DRIVE ,23185,YORK TERRACE
6/30/2006,LOST PROPERTY ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
7/13/2006,"DAMAGE PROPERTY, BUSINESS ",MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
7/13/2006,"BURGLARY, BUSINESS ",MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
7/6/2006,"BURGLARY, BUSINESS ",MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
6/18/2006,"DAMAGE PROPERTY, PRIVATE ",MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
6/18/2006,"LARCENY,FROM MOTOR VEHICLE ",MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
5/5/2006,"ASSAULT, AGGRAVATED ",MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
4/20/2006,CARJACKING ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
4/9/2006,MAIMING ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
3/19/2006,CITIZEN REQUESTED ASSISTANCE ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
1/1/2006,GRAND LARCENY ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
9/19/2006,PETIT LARCENY ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
7/29/2006,CITIZEN REQUESTED ASSISTANCE ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
7/24/2006,POSSESSING FORGED COIN OR BANK NOTES <10 ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
6/24/2006,"DAMAGE PROPERTY, PRIVATE ",MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
4/22/2006,DRUNK IN PUBLIC ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
4/9/2006,DISORDERLY CONDUCT ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
3/9/2006,"DAMAGE PROPERTY, PRIVATE ",MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
2/28/2006,ROBBERY ,MCLAWS CIRCLE ,23185,MARKETPLACE CENTER
8/4/2006,"FRAUD, ALL OTHERS ",MERCHANT MAN COURT ,23185,CREEKSIDE LANDING
8/2/2006,"DAMAGE PROPERTY, BUSINESS ",MERCHANT MAN COURT ,23185,CREEKSIDE LANDING
6/28/2006,EMBEZZLEMENT >=$200 ,MERRIAMC TRAIL ,23185,
12/30/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,
12/26/2006,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,
12/18/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
11/9/2006,FAILURE TO RETURN RENTED PROPERTY ,MERRIMAC TRAIL ,23185,
10/31/2006,LOST PROPERTY ,MERRIMAC TRAIL ,23185,
11/8/2006,"MANUF, SALE, POSS CONTROL SUBST -SCHED III,IV,V ",MERRIMAC TRAIL ,23185,
11/27/2006,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,
11/16/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
11/13/2006,"FRAUD, ALL OTHERS ",MERRIMAC TRAIL ,23185,
10/25/2006,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,
10/19/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
10/10/2006,"DAMAGE PROPERTY, BUSINESS ",MERRIMAC TRAIL ,23185,
9/30/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,MERRIMAC TRAIL ,23185,
10/10/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
10/10/2006,"BURGLARY, BUSINESS ",MERRIMAC TRAIL ,23185,
10/8/2006,REFUSE BLOOD/BREATH TEST ,MERRIMAC TRAIL ,23185,
10/8/2006,ELUDING POLICE ,MERRIMAC TRAIL ,23185,
10/8/2006,RECKLESS - GENERAL ,MERRIMAC TRAIL ,23185,
10/8/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,
9/27/2006,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,
9/13/2006,BAD CHECKS ,MERRIMAC TRAIL ,23185,
9/2/2006,BAD CHECKS ,MERRIMAC TRAIL ,23185,
5/26/2006,BAD CHECKS ,MERRIMAC TRAIL ,23185,
8/29/2006,BAD CHECKS ,MERRIMAC TRAIL ,23185,
8/25/2006,BAD CHECKS ,MERRIMAC TRAIL ,23185,
8/20/2006,BAD CHECKS ,MERRIMAC TRAIL ,23185,
8/17/2006,BAD CHECKS ,MERRIMAC TRAIL ,23185,
6/22/2006,BAD CHECKS ,MERRIMAC TRAIL ,23185,
5/26/2006,BAD CHECKS ,MERRIMAC TRAIL ,23185,
9/15/2006,"ASSAULT, SIMPLE, DOMESTIC ",MERRIMAC TRAIL ,23185,
9/14/2006,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,
9/18/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
8/13/2006,LOST PROPERTY ,MERRIMAC TRAIL ,23185,
7/9/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,MERRIMAC TRAIL ,23185,
7/9/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
7/18/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,
7/15/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
9/5/2006,"BURGLARY, BUSINESS ",MERRIMAC TRAIL ,23185,
9/5/2006,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,
9/5/2006,"ASSAULT, SIMPLE ",MERRIMAC TRAIL ,23185,
8/23/2006,LOST PROPERTY ,MERRIMAC TRAIL ,23185,
7/30/2006,EMBEZZLEMENT >=$200 ,MERRIMAC TRAIL ,23185,
8/21/2006,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,
8/11/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
6/28/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
7/2/2006,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,MERRIMAC TRAIL ,23185,
7/20/2006,ROBBERY ,MERRIMAC TRAIL ,23185,
7/18/2006,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,
7/17/2006,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,
7/17/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,MERRIMAC TRAIL ,23185,
7/17/2006,CARRYING CONCEALED WEAPON -1ST OFFENSE ,MERRIMAC TRAIL ,23185,
7/13/2006,"FRAUD, ALL OTHERS ",MERRIMAC TRAIL ,23185,
7/9/2006,LOST PROPERTY ,MERRIMAC TRAIL ,23185,
6/21/2006,"COUNTERFEITING/FORGERY, ALL OTHERS ",MERRIMAC TRAIL ,23185,
6/25/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
6/29/2006,"ASSAULT, SIMPLE ",MERRIMAC TRAIL ,23185,
6/25/2006,"ASSAULT, SIMPLE ",MERRIMAC TRAIL ,23185,
6/25/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
6/24/2006,CREDIT CARD THEFT ,MERRIMAC TRAIL ,23185,
4/11/2006,"FRAUD, ALL OTHERS ",MERRIMAC TRAIL ,23185,
6/5/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
6/4/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
5/29/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,
5/21/2006,"DAMAGE PROPERTY, BUSINESS ",MERRIMAC TRAIL ,23185,
5/21/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
5/23/2006,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,
5/20/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
5/20/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
5/20/2006,"ASSAULT, SIMPLE ",MERRIMAC TRAIL ,23185,
5/13/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
5/13/2006,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,
5/13/2006,"ASSAULT, SIMPLE ",MERRIMAC TRAIL ,23185,
5/11/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
5/9/2006,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,
5/3/2006,FRAUD-BY PRESCRIPTION ,MERRIMAC TRAIL ,23185,
4/30/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
4/18/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
4/3/2006,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,
4/2/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
4/3/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
3/30/2006,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,
3/29/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
3/27/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,
3/21/2006,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,
3/7/2006,FRAUD-BY PRESCRIPTION ,MERRIMAC TRAIL ,23185,
3/7/2006,"FRAUD, ALL OTHERS ",MERRIMAC TRAIL ,23185,
2/23/2006,"LARCENY,FROM MOTOR VEHICLE ",MERRIMAC TRAIL ,23185,
2/10/2006,CREDIT CARD FRAUD ,MERRIMAC TRAIL ,23185,
2/6/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
2/6/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/30/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/30/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/27/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/27/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/25/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/25/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/23/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/23/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/23/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/23/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/21/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/21/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/20/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/20/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/20/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/20/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/19/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/19/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/18/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/18/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/17/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/17/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/16/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/16/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/14/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/14/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/13/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/13/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/11/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/11/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/9/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/9/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/6/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/6/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/5/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/5/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
1/4/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/4/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/3/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/3/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
1/3/2006,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
1/3/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
12/30/2005,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
12/30/2005,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
12/27/2005,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
12/27/2005,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
12/19/2005,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
12/19/2005,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
12/19/2005,FALSE INFORMATION TO POLICE ,MERRIMAC TRAIL ,23185,
12/19/2005,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,
12/19/2005,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/29/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/25/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/23/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/11/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/3/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
12/28/2005,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
12/27/2005,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
12/22/2005,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
12/20/2005,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
12/19/2005,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
11/21/2005,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
11/14/2005,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
2/7/2006,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,
2/7/2006,"BURGLARY, BUSINESS ",MERRIMAC TRAIL ,23185,
2/8/2006,POSSESSION OF CONTROLLED SUBSTANCES ,MERRIMAC TRAIL ,23185,
2/1/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
8/26/2006,RUNAWAY JUVENILE ,MERRIMAC TRAIL ,23185,CARVER GARDENS
4/2/2006,POSSESSION OF CONTROLLED SUBSTANCES ,MERRIMAC TRAIL ,23185,CARVER GARDENS
1/26/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
1/26/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
1/25/2006,POSSESSION OF CONTROLLED SUBSTANCES ,MERRIMAC TRAIL ,23185,
1/17/2006,GRAND LARCENY ,MERRIMAC TRAIL ,23185,
1/12/2006,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,
1/7/2006,PETIT LARCENY ,MERRIMAC TRAIL ,23185,
9/13/2006,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,MERRIMAC TRAIL ,23185,
9/13/2006,ROBBERY ,MERRIMAC TRAIL ,23185,
7/18/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,
8/23/2006,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,
4/1/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,
7/26/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,
4/9/2006,CITIZEN REQUESTED ASSISTANCE ,MM 238 ,23185,INTERSTATE 64
1/4/2006,RECKLESS DRIVING - EXCESSIVE SPEED ,MM 244 ,23185,INTERSTATE 64
1/4/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,MM 244 ,23185,INTERSTATE 64
1/4/2006,REFUSE BLOOD/BREATH TEST ,MM 244 ,23185,INTERSTATE 64
1/4/2006,ELUDING POLICE -ENDANGER PERSONS OR POLICE CAR ,MM 244 ,23185,INTERSTATE 64
1/4/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MM 244 ,23185,INTERSTATE 64
2/20/2006,"ASSAULT, SIMPLE, DOMESTIC ",MONTAGUE CIRCLE ,23185,QUEENS LAKE
10/19/2006,GRAND LARCENY ,MOORETOWN ROAD ,23185,
9/20/2006,"LARCENY,FROM MOTOR VEHICLE ",MOORETOWN ROAD ,23185,
9/16/2006,CITIZEN REQUESTED ASSISTANCE ,MOORETOWN ROAD ,23185,
8/6/2006,PETIT LARCENY ,MOORETOWN ROAD ,23185,
9/2/2006,GRAND LARCENY ,MOORETOWN ROAD ,23185,
8/21/2006,GRAND LARCENY ,MOORETOWN ROAD ,23185,
7/24/2006,PETIT LARCENY ,MOORETOWN ROAD ,23185,
5/13/2006,"DAMAGE PROPERTY, BUSINESS ",MOORETOWN ROAD ,23185,
5/13/2006,GRAND LARCENY ,MOORETOWN ROAD ,23185,
8/22/2006,"LARCENY,FROM MOTOR VEHICLE ",MUSKET DRIVE ,23185,QUEENSWOOD
4/27/2006,"ASSAULT, SIMPLE ",MUSKET DRIVE ,23185,QUEENSWOOD
4/3/2006,MOTOR VEHICLE THEFT ,MUSKET DRIVE ,23185,QUEENSWOOD
7/2/2006,CITIZEN REQUESTED ASSISTANCE ,NELSON DRIVE ,23185,CHARLESTON HEIGHTS
6/4/2006,DRUNK IN PUBLIC ,NELSON DRIVE ,23185,CHARLESTON HEIGHTS
6/4/2006,TAMPERING WITH VEHICLE ,NELSON DRIVE ,23185,CHARLESTON HEIGHTS
6/4/2006,"LARCENY,FROM MOTOR VEHICLE ",NELSON DRIVE ,23185,CHARLESTON HEIGHTS
4/20/2006,"BURGLARY, RESIDENTIAL ",NELSON DRIVE ,23185,CHARLESTON HEIGHTS
12/3/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,NELSON DRIVE ,23185,NELSON CIRLCE
7/27/2006,CITIZEN REQUESTED ASSISTANCE ,NELSON DRIVE ,23185,NELSON CIRLCE
4/8/2006,GRAND LARCENY ,NELSON DRIVE ,23185,NELSON CIRLCE
1/4/2006,RAPE ,NELSON DRIVE ,23185,NELSON CIRLCE
5/13/2006,"ASSAULT, SIMPLE, DOMESTIC ",NELSON DRIVE ,23185,NELSON CIRLCE
5/1/2006,VIOLATE PROTECTIVE ORDERS ,NELSON DRIVE ,23185,NELSON CIRLCE
5/2/2006,VIOLATE PROTECTIVE ORDERS ,NELSON DRIVE ,23185,NELSON CIRLCE
5/1/2006,"ASSAULT, SIMPLE, DOMESTIC ",NELSON DRIVE ,23185,NELSON CIRLCE
2/27/2006,CITIZEN REQUESTED ASSISTANCE ,NELSON DRIVE ,23185,NELSON CIRLCE
2/27/2006,CITIZEN REQUESTED ASSISTANCE ,NELSON DRIVE ,23185,NELSON CIRLCE
1/20/2006,"LARCENY,FROM MOTOR VEHICLE ",NELSON DRIVE ,23185,NELSON CIRLCE
1/1/2006,PETIT LARCENY ,NELSON DRIVE ,23185,NELSON CIRLCE
12/10/2006,MISSING PERSON ,OAKMONT CIRCLE ,23185,SPRINGFIELD TERRACE
10/11/2006,UNAUTHORIZED USE OF VEHICLE ,OAKMONT CIRCLE ,23185,SPRINGFIELD TERRACE
7/31/2006,GRAND LARCENY ,OAKMONT CIRCLE ,23185,SPRINGFIELD TERRACE
9/6/2006,CITIZEN REQUESTED ASSISTANCE ,OAKMONT CIRCLE ,23185,SPRINGFIELD TERRACE
6/6/2006,UNAUTHORIZED USE OF VEHICLE ,OAKMONT CIRCLE ,23185,SPRINGFIELD TERRACE
