Date,Offense,Street,Subdivison,Zip,E.D.,City,Area
4/5/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
4/10/2002,AGGRAVATED SEXUAL BATTERY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
4/12/2002,DRIVING UNDER THE INFLUENCE OF,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
4/14/2002,"DAMAGE PROPERTY, PRIVATE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
4/16/2002,MOTOR VEHICLE THEFT,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
4/20/2002,GRAND LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
4/20/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
4/22/2002,CITIZEN REQUESTED ASSISTANCE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
4/26/2002,MOTOR VEHICLE THEFT,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
4/27/2002,DRIVING UNDER THE INFLUENCE OF,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
4/27/2002,DRIVING W/SUSPENDED OR REVOKED,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
5/2/2002,ATTEMPTED SUICIDE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
5/10/2002,ROBBERY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
5/13/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
5/13/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
5/14/2002,POSSESSION OF MARIJUANA,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
5/15/2002,FORGERY BY PERSCRIPTION,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
5/17/2002,CITIZEN REQUESTED ASSISTANCE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
5/20/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
5/27/2002,MOTOR VEHICLE THEFT,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
5/28/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
6/1/2002,"ASSAULT, SIMPLE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
6/1/2002,POSSESSION OF MARIJUANA,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
6/11/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
6/14/2002,CITIZEN REQUESTED ASSISTANCE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
6/14/2002,"MANUF, SALE, POSSESSION CONTRO",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
6/20/2002,GRAND LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
6/23/2002,DRIVING UNDER THE INFLUENCE OF,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
6/27/2002,HIT AND RUN -PROPERTY DAMAGE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
6/28/2002,CREDIT CARD FRAUD,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
6/29/2002,DRIVING UNDER THE INFLUENCE OF,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/1/2002,"DAMAGE PROPERTY, PRIVATE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/2/2002,DRUNK IN PUBLIC,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/2/2002,DISORDERLY CONDUCT,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/3/2002,"LARCENY, SHOPLIFTING",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/9/2002,CITIZEN REQUESTED ASSISTANCE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/10/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/15/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/16/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/22/2002,"DAMAGE PROPERTY, PRIVATE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/23/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/26/2002,"ASSAULT, SIMPLE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
7/30/2002,DRUNK IN PUBLIC,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/1/2002,DRIVING UNDER THE INFLUENCE OF,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/2/2002,DRIVING UNDER THE INFLUENCE OF,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/3/2002,GRAND LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/3/2002,DRIVING UNDER THE INFLUENCE OF,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/5/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/6/2002,"LARCENY, SHOPLIFTING",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/7/2002,CITIZEN REQUESTED ASSISTANCE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/11/2002,DRIVING W/SUSPENDED OR REVOKED,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/13/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/13/2002,"LARCENY, SHOPLIFTING",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/18/2002,GRAND LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/19/2002,CITIZEN REQUESTED ASSISTANCE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/26/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/27/2002,CITIZEN REQUESTED ASSISTANCE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/28/2002,GRAND LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/28/2002,LOST PROPERTY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/28/2002,CITIZEN REQUESTED ASSISTANCE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
8/28/2002,GRAND LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/3/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/3/2002,DRIVING W/SUSPENDED OR REVOKED,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/4/2002,GRAND LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/6/2002,"DAMAGE PROPERTY, PRIVATE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/6/2002,DRUNK IN PUBLIC,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/6/2002,GAS THEFT,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/7/2002,CONCEALMENT/PRICE CHANGING,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/7/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/9/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/9/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/10/2002,"ASSAULT, SIMPLE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/11/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/23/2002,DRUNK IN PUBLIC,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/24/2002,"DAMAGE PROPERTY, PRIVATE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/24/2002,DRUNK IN PUBLIC,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/25/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
9/28/2002,GRAND LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/5/2002,SEXUAL BATTERY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/6/2002,"LARCENY,FROM MOTOR VEHICLE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/8/2002,"ASSAULT, SIMPLE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/14/2002,GRAND LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/17/2002,ROBBERY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/19/2002,CREDIT CARD FRAUD,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/20/2002,DRIVING UNDER THE INFLUENCE OF,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/21/2002,DRUNK IN PUBLIC,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/21/2002,ROBBERY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/22/2002,CITIZEN REQUESTED ASSISTANCE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/22/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/24/2002,ROBBERY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/24/2002,"BURGLARY, BUSINESS",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/26/2002,GRAND LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/26/2002,RECKLESS - GENERAL,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/27/2002,TAMPERING WITH VEHICLE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/27/2002,DRUNK IN PUBLIC,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/28/2002,"LARCENY, ALL OTHERS",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/30/2002,CONCEALMENT/PRICE CHANGING,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
10/31/2002,FAILURE TO RETURN RENTED PROPE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/1/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/2/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/4/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/5/2002,"ASSAULT, SIMPLE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/6/2002,ABDUCTION & KIDNAPPING,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/6/2002,CITIZEN REQUESTED ASSISTANCE,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/7/2002,AGGRAVATED SEXUAL BATTERY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/9/2002,"DAMAGE PROPERTY, PRIVATE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/12/2002,"DAMAGE PROPERTY, BUSINESS",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/14/2002,POSSESSION OF MARIJUANA,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/15/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/25/2002,"ASSAULT, SIMPLE",MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/25/2002,PETIT LARCENY,MERRIMAC TRAIL,228,23185,1,WILLIAMSBURG,300
11/19/2002,DRIVING UNDER THE INFLUENCE OF,MERRIMAC TRAIL & PENNIM,228,23185,1,WILLIAMSBURG,300
1/15/2002,RECKLESS - GENERAL,"MERRIMAC TRAIL, JAMES YO",228,23185,1,WILLIAMSBURG,300
9/16/2002,RECOVERED VEHICLE-STOLEN OTHER,"MERRIMAC TRAIL, JAMES YO",228,23185,1,WILLIAMSBURG,300
5/2/2002,TRESPASSING,MUSKET DRIVE,163,23185,1,WILLIAMSBURG,300
10/8/2002,"LARCENY,FROM MOTOR VEHICLE",MUSKET DRIVE,163,23185,1,WILLIAMSBURG,300
11/29/2002,"ASSAULT, SIMPLE, DOMESTIC",MUSKET DRIVE,163,23185,1,WILLIAMSBURG,300
2/24/2002,"DAMAGE PROPERTY, PRIVATE",NATIONAL LANE,146,23185,1,WILLIAMSBURG,300
8/7/2002,"LARCENY,FROM MOTOR VEHICLE",NELSON DRIVE,135,23185,1,WILLIAMSBURG,300
8/8/2002,"LARCENY,FROM MOTOR VEHICLE",NELSON DRIVE,135,23185,1,WILLIAMSBURG,300
10/12/2002,"DAMAGE PROPERTY, PRIVATE",NELSON DRIVE,135,23185,1,WILLIAMSBURG,300
11/3/2002,"BURGLARY, RESIDENTIAL",NELSON DRIVE,135,23185,1,WILLIAMSBURG,300
11/28/2002,"DAMAGE PROPERTY, PRIVATE",NELSON DRIVE,135,23185,1,WILLIAMSBURG,300
11/28/2002,"DAMAGE PROPERTY, PRIVATE",NELSON DRIVE,135,23185,1,WILLIAMSBURG,300
6/29/2002,PETIT LARCENY,OLD HOLLOW ROAD,270,23185,1,WILLIAMSBURG,300
10/8/2002,GRAND LARCENY,PALACE LANE,79,23185,1,WILLIAMSBURG,300
2/15/2002,ABDUCTION & KIDNAPPING,PANTHER PAW PATH,145,23185,1,WILLIAMSBURG,300
1/20/2002,ABUSE AND NEGLECT OF CHILDREN,PARCHMENT BLVD,226,23185,1,WILLIAMSBURG,300
2/19/2002,"MANUF, SALE, POSSESSION CONTRO",PARCHMENT BLVD,226,23185,1,WILLIAMSBURG,300
9/30/2002,"DAMAGE PROPERTY, PRIVATE",PARCHMENT BLVD,226,23185,1,WILLIAMSBURG,300
2/12/2002,GRAND LARCENY,PARCHMENT DRIVE,226,23185,1,WILLIAMSBURG,300
2/8/2002,RUNAWAY JUVENILE,PARK CIRCLE,20,23185,1,WILLIAMSBURG,300
2/22/2002,RUNAWAY JUVENILE,PARK CIRCLE,20,23185,1,WILLIAMSBURG,300
4/16/2002,GRAND LARCENY,PARK CIRCLE,20,23185,1,WILLIAMSBURG,300
5/6/2002,UNAUTHORIZED USE OF VEHICLE,PARK CIRCLE,20,23185,1,WILLIAMSBURG,300
7/27/2002,"LARCENY,FROM MOTOR VEHICLE",PARK CIRCLE,20,23185,1,WILLIAMSBURG,300
7/30/2002,CITIZEN REQUESTED ASSISTANCE,PARK CIRCLE,20,23185,1,WILLIAMSBURG,300
10/10/2002,"BURGLARY, RESIDENTIAL",PARK CIRCLE,20,23185,1,WILLIAMSBURG,300
1/10/2002,GRAND LARCENY,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
1/19/2002,RUNAWAY JUVENILE,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
1/19/2002,PROBATION VIOLATION - JUVENILE,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
2/11/2002,PETIT LARCENY,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
2/21/2002,GRAND LARCENY,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
5/15/2002,FORGING PUBLIC RECORDS,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
6/7/2002,GRAND LARCENY,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
7/7/2002,DISORDERLY CONDUCT,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
7/25/2002,ABUSE AND NEGLECT OF CHILDREN,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
8/1/2002,"LARCENY,FROM MOTOR VEHICLE",PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
8/25/2002,GAS THEFT,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
9/4/2002,LOST PROPERTY,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
9/14/2002,PETIT LARCENY,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
9/14/2002,PETIT LARCENY,PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
11/22/2002,"BURGLARY, RESIDENTIAL",PENNIMAN ROAD,228,23185,1,WILLIAMSBURG,300
8/22/2002,DRIVING W/SUSPENDED OR REVOKED,PENNIMAN ROAD & MERRIM,228,23185,1,WILLIAMSBURG,300
1/18/2002,LOST PROPERTY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
2/5/2002,"LARCENY,FROM MOTOR VEHICLE",POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
2/10/2002,CREDIT CARD FRAUD,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
2/11/2002,"LARCENY,FROM MOTOR VEHICLE",POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
2/13/2002,LOST PROPERTY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
2/13/2002,PETIT LARCENY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
4/3/2002,PETIT LARCENY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
4/11/2002,"DAMAGE PROPERTY, PRIVATE",POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
4/23/2002,"DAMAGE PROPERTY, BUSINESS",POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
5/12/2002,CITIZEN REQUESTED ASSISTANCE,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
5/23/2002,PETIT LARCENY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
6/4/2002,PETIT LARCENY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
6/17/2002,GAS THEFT,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
6/25/2002,PETIT LARCENY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
7/1/2002,GAS THEFT,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
7/2/2002,GRAND LARCENY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
7/11/2002,COMPUTER FRAUD >=$200,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
7/14/2002,GRAND LARCENY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
7/27/2002,CREDIT CARD THEFT,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
7/31/2002,"MANUF, SALE, POSS CONTROL SUBS",POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
8/2/2002,"MANUF, SALE, POSS CONTROL SUBS",POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
8/5/2002,CITIZEN REQUESTED ASSISTANCE,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
8/29/2002,"DAMAGE PROPERTY, PRIVATE",POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
9/9/2002,CITIZEN REQUESTED ASSISTANCE,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
9/13/2002,CITIZEN REQUESTED ASSISTANCE,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
9/17/2002,PETIT LARCENY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
10/18/2002,GRAND LARCENY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
10/22/2002,FUGITIVE FROM JUSTICE,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
11/16/2002,GRAND LARCENY,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
11/24/2002,CITIZEN REQUESTED ASSISTANCE,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
11/26/2002,GAS THEFT,POCAHONTAS TRAIL,228,23185,1,WILLIAMSBURG,300
2/18/2002,CITIZEN REQUESTED ASSISTANCE,POINT ROAD,26,23185,1,WILLIAMSBURG,300
3/4/2002,RUNAWAY JUVENILE,POINT ROAD,26,23185,1,WILLIAMSBURG,300
2/1/2002,FRAUD-USE FALSE NAME,QUEEN ANNE DRIVE,173,23185,1,WILLIAMSBURG,300
1/4/2002,"BURGLARY, RESIDENTIAL",QUEENS CREEK ROAD,228,23185,1,WILLIAMSBURG,300
2/8/2002,GRAND LARCENY,QUEENS CREEK ROAD,228,23185,1,WILLIAMSBURG,300
5/28/2002,RUNAWAY JUVENILE,QUEENS CREEK ROAD,228,23185,1,WILLIAMSBURG,300
6/13/2002,CITIZEN REQUESTED ASSISTANCE,QUEENS CREEK ROAD,228,23185,1,WILLIAMSBURG,300
7/24/2002,ANNOYING PHONE CALLS,QUEENS CREEK ROAD,228,23185,1,WILLIAMSBURG,300
6/22/2002,"LARCENY,FROM MOTOR VEHICLE","QUEENS CREEK ROAD, STR",228,23185,1,WILLIAMSBURG,300
8/18/2002,"DAMAGE PROPERTY, PRIVATE",QUILL PLACE,226,23185,1,WILLIAMSBURG,300
9/28/2002,GRAND LARCENY,QUILL PLACE,226,23185,1,WILLIAMSBURG,300
1/19/2002,DRIVING UNDER THE INFLUENCE OF,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
1/23/2002,MOTOR VEHICLE THEFT,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
2/25/2002,POSSESSION OF MARIJUANA,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
3/3/2002,"DAMAGE PROPERTY, PRIVATE",RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
3/8/2002,PETIT LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
3/13/2002,DRIVING W/SUSPENDED OR REVOKED,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
4/3/2002,GAS THEFT,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
4/5/2002,GRAND LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
4/9/2002,"ASSAULT, SIMPLE",RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
4/14/2002,"ASSAULT, SIMPLE",RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
4/24/2002,PETIT LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
4/24/2002,PETIT LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
4/28/2002,PETIT LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
5/2/2002,"DAMAGE PROPERTY, PRIVATE",RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
5/3/2002,GRAND LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
5/9/2002,CITIZEN REQUESTED ASSISTANCE,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
5/16/2002,"ASSAULT, AGGRAVATED",RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
5/19/2002,DRUNK IN PUBLIC,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
5/20/2002,PETIT LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
5/29/2002,"ASSAULT, SIMPLE",RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
5/30/2002,DRIVING UNDER THE INFLUENCE OF,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
5/31/2002,DRIVING UNDER THE INFLUENCE OF,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
5/31/2002,DRIVING UNDER THE INFLUENCE OF,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
6/9/2002,DRIVING UNDER THE INFLUENCE OF,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
6/15/2002,DRIVING UNDER THE INFLUENCE OF,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
7/1/2002,"DEFRAUDING HOTELS, MOTELS <$20",RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
7/1/2002,DISORDERLY CONDUCT,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
7/17/2002,EMBEZZLEMENT >=$200,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
8/14/2002,PETIT LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
8/16/2002,"LARCENY,FROM MOTOR VEHICLE",RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
8/18/2002,PETIT LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
8/19/2002,"DAMAGE PROPERTY, PRIVATE",RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
8/24/2002,GRAND LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
8/31/2002,DRIVING W/SUSPENDED OR REVOKED,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
9/9/2002,GRAND LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
9/13/2002,GRAND LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
9/26/2002,DRIVING W/SUSPENDED OR REVOKED,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
9/26/2002,CITIZEN REQUESTED ASSISTANCE,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
10/1/2002,"DAMAGE PROPERTY, PRIVATE",RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
10/17/2002,GRAND LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
11/24/2002,GRAND LARCENY,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
11/30/2002,DRUNK IN PUBLIC,RICHMOND ROAD,229,23185,1,WILLIAMSBURG,300
6/12/2002,CITIZEN REQUESTED ASSISTANCE,RICHMOND ROAD & CENTER,229,23185,1,WILLIAMSBURG,300
1/19/2002,GAS THEFT,"RICHMOND ROAD, EXXON",229,23185,1,WILLIAMSBURG,300
5/12/2002,"DAMAGE PROPERTY, PRIVATE","RICHMOND ROAD, EXXON",229,23185,1,WILLIAMSBURG,300
6/6/2002,DRUNK IN PUBLIC,"RICHMOND ROAD, EXXON",229,23185,1,WILLIAMSBURG,300
8/8/2002,GAS THEFT,"RICHMOND ROAD, EXXON",229,23185,1,WILLIAMSBURG,300
4/1/2002,LOST PROPERTY,"RICHMOND ROAD, FRIENDL",229,23185,1,WILLIAMSBURG,300
5/18/2002,PETIT LARCENY,"RICHMOND ROAD, FRIENDL",229,23185,1,WILLIAMSBURG,300
1/12/2002,GAS THEFT,"RICHMOND ROAD, LIGHTFO",229,23185,1,WILLIAMSBURG,300
5/11/2002,GAS THEFT,"RICHMOND ROAD, LIGHTFO",229,23185,1,WILLIAMSBURG,300
8/18/2002,GAS THEFT,"RICHMOND ROAD, LIGHTFO",229,23185,1,WILLIAMSBURG,300
8/26/2002,PETIT LARCENY,"RICHMOND ROAD, LIGHTFO",229,23185,1,WILLIAMSBURG,300
1/24/2002,GAS THEFT,"RICHMOND ROAD, MILLER M",229,23185,1,WILLIAMSBURG,300
6/28/2002,CREDIT CARD FRAUD,"RICHMOND ROAD, OPEN HO",229,23185,1,WILLIAMSBURG,300
1/15/2002,EMBEZZLEMENT <$200,"RICHMOND ROAD, WENDY`S",229,23185,1,WILLIAMSBURG,300
6/19/2002,CITIZEN REQUESTED ASSISTANCE,"RICHMOND ROAD, WENDY`S",229,23185,1,WILLIAMSBURG,300
