Survey Year,UnitID,Institution Name,Campus ID,Campus Name,Institution Size,Murder/Non-Negligent Manslaughter,Negligent Manslaughter,Sex Offenses - Forcible,Sex Offenses - Non-Forcible,Robbery,Aggravated Assault,Burglary,Motor Vehicle Theft,Arson
2013,232609,Lynchburg College,1,Main Campus,2713,0,0,5,0,0,1,12,0,0
2013,232672,Mary Baldwin College,1,Main Campus,1711,0,0,0,0,0,0,0,0,0
2013,232706,Marymount University,1,Marymount University,3486,0,0,2,0,0,0,1,0,0
2013,232937,Norfolk State University,1,Norfolk State University,6728,0,0,1,0,0,5,15,0,1
2013,232982,Old Dominion University,1,Old Dominion University,24828,0,0,3,0,0,2,26,0,1
2013,233277,Radford University,1,Main Campus,9928,0,0,7,0,0,0,2,0,2
2013,233301,Randolph College,1,RANDOLPH COLLEGE,682,0,0,5,0,0,0,2,0,0
2013,233295,Randolph-Macon College,1,Main Campus,1315,0,0,6,0,0,0,2,0,0
2013,231651,Regent University,1,Main Campus,5693,0,0,0,0,0,0,0,0,0
2013,233338,Richard Bland College of the College of William and Mary,1,Richard Bland College of the College of William and Mary,1428,0,0,0,0,0,0,1,0,0
2013,233426,Roanoke College,1,Main Campus,2029,0,0,2,0,0,0,7,0,0
2013,233541,Shenandoah University,1,Main Campus,4003,0,0,3,0,0,0,1,0,0
2013,233611,Southern Virginia University,1,Main Campus,662,0,0,0,0,0,0,1,0,0
2013,233718,Sweet Briar College,1,Main Campus,710,0,0,0,0,0,0,1,0,0
2013,458496,The Art Institute of Virginia Beach,1,The Art Institute of Virginia Beach,663,0,0,0,0,0,0,0,0,0
2013,440341,The Art Institute of Washington,1,The Art Institute of Washington,1499,0,0,0,0,1,2,0,0,0
2013,233897,The University of Virginia's College at Wise,1,University of VA's College at Wise,2291,0,0,1,0,0,0,4,0,0
2013,233842,Union Presbyterian Seminary,1,Main Campus,205,0,0,0,0,0,0,3,0,0
2013,232681,University of Mary Washington,1,University of Mary Washington,4831,0,0,2,0,0,1,0,0,0
2013,233374,University of Richmond,1,Main Campus,4140,0,0,8,0,0,0,8,0,0
2013,234076,University of Virginia-Main Campus,1,Main Campus,23464,0,0,14,0,0,0,11,0,0
2013,234030,Virginia Commonwealth University,1,Monroe Park Campus,30974,0,0,3,0,0,1,19,0,0
2013,234030,Virginia Commonwealth University,2,MCV Campus,30974,0,0,0,0,0,0,0,0,0
2013,234085,Virginia Military Institute,1,Virginia Military Institute,1675,0,0,1,0,0,1,7,0,0
2013,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,31205,0,0,9,0,0,0,6,0,1
2013,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,31205,0,0,0,0,0,0,0,0,0
2013,233921,Virginia Polytechnic Institute and State University,9,Center for European Studies and Architecture,31205,0,0,0,0,0,0,0,0,0
2013,233921,Virginia Polytechnic Institute and State University,11,Middleburg Agricultural Research and Extension Center,31205,0,0,0,0,0,0,0,0,0
2013,233921,Virginia Polytechnic Institute and State University,14,Virginia Tech Research Center Arlington,31205,0,0,0,0,0,0,0,0,0
2013,234155,Virginia State University,1,Main Campus,5763,1,0,1,0,0,3,1,0,0
2013,234164,Virginia Union University,1,Main Campus,1749,0,0,0,0,0,2,3,0,0
2013,234137,Virginia University of Lynchburg,1,Main Campus,582,0,0,0,0,0,1,4,0,0
2013,234173,Virginia Wesleyan College,1,VIRGINIA WESLEYAN COLLEGE,1459,0,0,5,0,0,0,0,0,0
2013,234207,Washington and Lee University,1,Main Campus,2277,0,0,1,0,0,0,2,0,0
2013,234359,Woodrow Wilson Rehabilitation Center,1,Woodrow Wilson Rehabilitation Center,164,0,0,1,0,0,0,0,0,0
