State Name,Station Name (LEA)
CALIFORNIA,CALIFORNIA CITY POLICE DEPT
CALIFORNIA,PLACER COUNTY SHERIFF DEPT
CALIFORNIA,SHAFTER POLICE DEPARTMENT
CALIFORNIA,ANTIOCH POLICE DEPARTMENT
CALIFORNIA,LOMPOC POLICE DEPT
CALIFORNIA,CALAVERAS COUNTY SHERIFF DEPT
CALIFORNIA,HAWTHORNE POLICE DEPT
CALIFORNIA,VENTURA COUNTY SHERIFF DEPT
CALIFORNIA,SANTA MARIA POLICE DEPT
CALIFORNIA,CONTRA COSTA COUNTY SHERIFF DEPT
CALIFORNIA,HEALDSBURG POLICE DEPT
CALIFORNIA,SALINAS POLICE DEPT
CALIFORNIA,BANNING POLICE DEPT
CALIFORNIA,BUENA PARK POLICE DEPT
CALIFORNIA,OAKDALE POLICE DEPT
CALIFORNIA,SACRAMENTO METRO FIRE DIST
CALIFORNIA,VALLEJO POLICE DEPARTMENT
CALIFORNIA,MARIPOSA COUNTY SHERIFF DEPT
CALIFORNIA,LODI POLICE DEPT
CALIFORNIA,PLACENTIA POLICE DEPT
CALIFORNIA,BREA POLICE DEPT
CALIFORNIA,LEMOORE POLICE DEPT
CALIFORNIA,LAKE COUNTY SHERIFF DEPT
CALIFORNIA,US DEPT OF VA WEST LOS ANGELES
CALIFORNIA,SOUTH PASADENA POLICE DEPT
CALIFORNIA,GARDENA POLICE DEPT
CALIFORNIA,PINOLE POLICE DEPT
CALIFORNIA,LOS ANGELES FIRE DEPT ARSON SECTION
CALIFORNIA,BARSTOW POLICE DEPT
CALIFORNIA,CA DEPT OF FORESTRY MATHER
CALIFORNIA,JACKSON POLICE DEPT
CALIFORNIA,PISMO BEACH POLICE DEPT
CALIFORNIA,EAST BAY REGIONAL PARKS POLICE
CALIFORNIA,FONTANA POLICE DEPT
CALIFORNIA,CHICO POLICE DEPT
CALIFORNIA,WOODLAKE POLICE DEPT
CALIFORNIA,HUMBOLDT COUNTY DA
CALIFORNIA,PETALUMA  POLICE DEPT
CALIFORNIA,NATIONAL CITY POLICE DEPT
CALIFORNIA,CA REC AND CONSERV AUTH
CALIFORNIA,MONTEREY PEN AIRPORT POLICE
CALIFORNIA,CHINO POLICE DEPT
CALIFORNIA,EL DORADO COUNTY SHERIFF DEPT
CALIFORNIA,GALT POLICE DEPT
CALIFORNIA,HEMET POLICE DEPT
CALIFORNIA,CRESCENT CITY POLICE DEPT
CALIFORNIA,SUSANVILLE POLICE DEPT
CALIFORNIA,US SECRET SERVICE SAN JOSE
CALIFORNIA,SANTA MONICA POLICE DEPT
CALIFORNIA,GREENFIELD POLICE DEPT
CALIFORNIA,LOS ANGELES WORLD AIRPORT POLICE
CALIFORNIA,BLUE LAKE POLICE DEPT
CALIFORNIA,CLOVIS POLICE DEPT
CALIFORNIA,ESCALON POLICE DEPT
CALIFORNIA,CYPRESS POLICE DEPT
CALIFORNIA,SAN JOAQUIN DELTA COLLEGE POLICE
CALIFORNIA,IRVINE POLICE DEPT
CALIFORNIA,BRENTWOOD POLICE DEPT
CALIFORNIA,TRINITY COUNTY SHERIFF DEPT
CALIFORNIA,STOCKTON POLICE DEPT
CALIFORNIA,YUBA COUNTY SHERIFF DEPT
CALIFORNIA,US DOI NPS CLEVELAND NATL FOREST
CALIFORNIA,IRWINDALE POLICE DEPT
CALIFORNIA,NEWPORT BEACH POLICE DEPT
CALIFORNIA,PALM SPRINGS POLICE DEPT
CALIFORNIA,CORONADO POLICE DEPT
CALIFORNIA,EL MONTE POLICE DEPT
CALIFORNIA,MODOC COUNTY  SHERIFF OFFICE
CALIFORNIA,SOLANO COUNTY SHERIFF DEPT
CALIFORNIA,LONG BEACH POLICE DEPT
CALIFORNIA,SANTA MARIA POLICE DEPT
CALIFORNIA,LONG BEACH POLICE DEPT
CALIFORNIA,HAWTHORNE POLICE DEPT
CALIFORNIA,VENTURA COUNTY SHERIFF DEPT
CALIFORNIA,CALAVERAS COUNTY SHERIFF DEPT
CALIFORNIA,CONTRA COSTA COUNTY SHERIFF DEPT
CALIFORNIA,REDONDO BEACH POLICE DEPT
CALIFORNIA,BANNING POLICE DEPT
CALIFORNIA,MODOC COUNTY  SHERIFF OFFICE
CALIFORNIA,EL CAJON POLICE DEPT
CALIFORNIA,GRASS VALLEY POLICE DEPT
CALIFORNIA,EL MONTE POLICE DEPT
CALIFORNIA,CHIP SACRAMENTO
CALIFORNIA,SHASTA COUNTY SHERIFF DEPT
CALIFORNIA,SEASIDE POLICE DEPT
CALIFORNIA,ATASCADERO POLICE DEPT
CALIFORNIA,SAN BENITO COUNTY SHERIFF DEPT
CALIFORNIA,MAMMOTH LAKES POLICE DEPT
CALIFORNIA,SAN BERNARDINO POLICE DEPT
CALIFORNIA,SONORA POLICE DEPT
CALIFORNIA,SANTA PAULA POLICE DEPT
CALIFORNIA,FREMONT POLICE DEPT
CALIFORNIA,US DHS ICE LONG BEACH
CALIFORNIA,LONG BEACH FIRE DEPARTMENT
CALIFORNIA,PARLIER POLICE DEPT
CALIFORNIA,MOJAVE NATIONAL PRESERVE
CALIFORNIA,KERN COUNTY SHERIFF DEPT
CALIFORNIA,MERCED COUNTY SHERIFF'S OFFICE
CALIFORNIA,AMADOR COUNTY SHERIFF DEPT
CALIFORNIA,MANTECA POLICE DEPT
CALIFORNIA,SANTA CLARA COUNTY SHERIFF
CALIFORNIA,DEL NORTE COUNTY SHERIFF
CALIFORNIA,UNIV OF CA BERKELEY POLICE
CALIFORNIA,UPLAND POLICE DEPT
CALIFORNIA,SAN MATEO COUNTY SHERIFF DEPT
CALIFORNIA,COVINA POLICE DEPT
CALIFORNIA,US FBI SACRAMENTO
CALIFORNIA,KERMAN POLICE DEPT
CALIFORNIA,PORTERVILLE POLICE DEPT
CALIFORNIA,SONOMA COUNTY SHERIFF DEPT
CALIFORNIA,TAFT POLICE DEPT
CALIFORNIA,SAN JOAQUIN COUNTY SHERIFF DEPT
CALIFORNIA,ALTURAS POLICE DEPT
CALIFORNIA,WEST SACRAMENTO POLICE DEPT
CALIFORNIA,RED BLUFF POLICE DEPT
CALIFORNIA,REDDING POLICE DEPT
CALIFORNIA,TUOLUMNE COUNTY SHERIFF DEPT
CALIFORNIA,FOWLER POLICE DEPT
CALIFORNIA,LOS ANGELES POLICE DEPARTMENT
CALIFORNIA,US DOJ DEA SACRAMENTO
CALIFORNIA,FOUNTAIN VALLEY POLICE DEPT
CALIFORNIA,ANGELS CAMP POLICE DEPT
CALIFORNIA,BALDWIN PARK SCHOOL POLICE DEPT
CALIFORNIA,SUTTER COUNTY SHERIFF DEPT
CALIFORNIA,BUTTE COUNTY SHERIFF DEPT
CALIFORNIA,KINGS COUNTY SHERIFF DEPT
CALIFORNIA,SAN LUIS OBISPO POLICE DEPT
CALIFORNIA,SAN DIEGO POLICE DEPT
CALIFORNIA,ROSEVILLE POLICE DEPT
CALIFORNIA,TEHACHAPI POLICE DEPT
CALIFORNIA,CARRIZO GORGE RAILROAD POLICE DEPT
CALIFORNIA,HANFORD POLICE DEPT
CALIFORNIA,YREKA POLICE DEPT
CALIFORNIA,ARCATA POLICE DEPT
CALIFORNIA,RIO DELL POLICE DEPT
CALIFORNIA,GROVER BEACH POLICE DEPT
CALIFORNIA,US DHS CBP CHULA VISTA
CALIFORNIA,PALOS VERDES ESTATES POLICE DEPT
CALIFORNIA,CA CORRECTIONAL SAFETY
CALIFORNIA,LOS ANGELES PORT POLICE DEPT
CALIFORNIA,CATHEDRAL CITY POLICE DEPT
CALIFORNIA,YOLO COUNTY  DA
CALIFORNIA,CERRITOS COMM COLLEGE POLICE DEPT
CALIFORNIA,SAN BERNARDINO CTY SHERIFF
CALIFORNIA,WEED POLICE DEPT
CALIFORNIA,DAVIS POLICE DEPT
CALIFORNIA,SANTA CRUZ COUNTY SHERIFF DEPT
CALIFORNIA,US DOI BUR OF LAND MGMT UKIAH
CALIFORNIA,BURLINGAME POLICE DEPT
CALIFORNIA,KERN COUNTY FIRE DEPT ARSON UNIT
CALIFORNIA,TULARE POLICE DEPT
CALIFORNIA,ALAMEDA COUNTY SHERIFF DEPT
CALIFORNIA,OAKLAND UNIFIED SCHOOL POLICE
CALIFORNIA,RIDGECREST POLICE DEPT
CALIFORNIA,RIVERSIDE COUNTY SHERIFF DEPT
CALIFORNIA,RIALTO POLICE DEPT
CALIFORNIA,SAN FRANCISCO POLICE DEPT
CALIFORNIA,BEVERLY HILLS POLICE DEPT
CALIFORNIA,EL SEGUNDO POLICE DEPT
CALIFORNIA,SACRAMENTO COUNTY SHERIFF DEPT
CALIFORNIA,GLENDORA POLICE DEPT
CALIFORNIA,US DOJ NARC ENFOR SACRAMENTO
CALIFORNIA,POMONA POLICE DEPT
CALIFORNIA,US DOJ DEA CAMARILLO
CALIFORNIA,ESCONDIDO POLICE DEPT
CALIFORNIA,BROADMOOR POLICE DEPT
CALIFORNIA,FOLSOM POLICE DEPT
CALIFORNIA,TULELAKE POLICE DEPT
CALIFORNIA,MARYSVILLE POLICE DEPT
CALIFORNIA,ANDERSON POLICE DEPT
CALIFORNIA,LOS BANOS POLICE DEPT
CALIFORNIA,HUMBOLDT COUNTY SHERIFF
CALIFORNIA,WILLIAMS POLICE DEPT
CALIFORNIA,DALY CITY POLICE DEPT
CALIFORNIA,SAN PABLO POLICE DEPT
CALIFORNIA,GUSTINE POLICE DEPT
CALIFORNIA,ATWATER POLICE DEPT
CALIFORNIA,HAYWARD POLICE DEPT
CALIFORNIA,SOUTH LAKE TAHOE POLICE DEPT
CALIFORNIA,US DOJ ATF SPECIAL RESPONSE TEAM 4
CALIFORNIA,MONTEREY COUNTY SHERIFF DEPT
CALIFORNIA,US DHS CBP FORCE OPTIONS TRNG
CALIFORNIA,ANAHEIM POLICE DEPT
CALIFORNIA,LOS ANGELES COUNTY SHERIFF DEPT
CALIFORNIA,FAIRFAX POLICE DEPT
CALIFORNIA,BEAR VALLEY POLICE DEPARTMENT
CALIFORNIA,GILROY POLICE DEPT
CALIFORNIA,SOUTH SAN FRANCISCO POLICE DEPT
CALIFORNIA,RIVERSIDE COUNTY DA
CALIFORNIA,STALLION SPRINGS POLICE DEPT
CALIFORNIA,HOPLAND TRIBAL POLICE DEPT
CALIFORNIA,USDA FOREST SERVICE LEI MENDOCINO
CALIFORNIA,BELL POLICE DEPT
CALIFORNIA,SANTA ANA POLICE DEPT
CALIFORNIA,WHEATLAND POLICE DEPT
CALIFORNIA,SIMI VALLEY POLICE DEPT
CALIFORNIA,OXNARD POLICE DEPT
CALIFORNIA,LOS ANGELES SCHOOL POLICE DEPT
CALIFORNIA,BURBANK POLICE DEPT
CALIFORNIA,SAN LEANDRO POLICE DEPT
CALIFORNIA,HILLSBOROUGH POLICE DEPT
CALIFORNIA,SAND CITY POLICE DEPT
CALIFORNIA,COLTON POLICE DEPT
CALIFORNIA,MODESTO POLICE DEPT
CALIFORNIA,ALBANY POLICE DEPT
CALIFORNIA,MONTEREY PARK POLICE DEPT
CALIFORNIA,SISKIYOU COUNTY SHERIFF DEPT
CALIFORNIA,STOCKTON UNIFIED SCHOOL DIST POLICE
CALIFORNIA,CONCORD POLICE DEPARTMENT
CALIFORNIA,US DHS ICE ERO SPEC RESPONSE TEAM
CALIFORNIA,NAPA COUNTY SHERIFF DEPT
CALIFORNIA,US DHS ICE  SANTA ANA
CALIFORNIA,COTATI POLICE DEPT
CALIFORNIA,MOUNT SHASTA POLICE DEPT
CALIFORNIA,MADERA COUNTY SHERIFF DEPT
CALIFORNIA,HERMOSA BEACH POLICE DEPT
CALIFORNIA,WILLOWS POLICE DEPT
CALIFORNIA,FBI SAN DIEGO
CALIFORNIA,PASO ROBLES POLICE DEPT
CALIFORNIA,MURRIETA POLICE DEPT
CALIFORNIA,SAN LUIS OBISPO COUNTY SHERIFF
CALIFORNIA,RIPON POLICE DEPT
CALIFORNIA,CLOVERDALE POLICE DEPT
CALIFORNIA,SANTA BARBARA COUNTY SHERIFF DEPT
CALIFORNIA,GUADALUPE POLICE DEPARTMENT
CALIFORNIA,TEHAMA CO SHERIFF DEPT
CALIFORNIA,BENICIA POLICE DEPT
CALIFORNIA,CITRUS HEIGHTS POLICE DEPT
CALIFORNIA,SAN DIEGO UNIFIED PORT DIST HAR
CALIFORNIA,VACAVILLE POLICE DEPT
CALIFORNIA,UKIAH POLICE DEPT
CALIFORNIA,US DHS ICE EL CENTRO
CALIFORNIA,COLUSA COUNTY SHERIFF DEPT
CALIFORNIA,SADDLEBACK COLLEGE POLICE
CALIFORNIA,MERCED COUNTY DA
CALIFORNIA,RIVERSIDE POLICE DEPT
COLORADO,GREELEY POLICE DEPT
COLORADO,KIOWA COUNTY SHERIFF'S OFFICE
COLORADO,STEAMBOAT SPRINGS POLICE DEPT
COLORADO,MORRISON POLICE DEPARTMENT
COLORADO,BERTHOUD POLICE DEPT
COLORADO,ALMA POLICE DEPT
COLORADO,MONTROSE COUNTY SHERIFF DEPT
COLORADO,LAS ANIMAS POLICE DEPT
COLORADO,MOUNTAIN VIEW POLICE DEPT
COLORADO,TELLER COUNTY SHERIFF DEPT
COLORADO,COLORADO SPRINGS POLICE DEPT
COLORADO,FOWLER POLICE DEPT
COLORADO,DENVER COUNTY SHERIFF DEPT
COLORADO,MONTE VISTA POLICE DEPT
COLORADO,LAMAR POLICE DEPT
COLORADO,FREMONT COUNTY SHERIFF DEPT
COLORADO,ELIZABETH FIRE PROTECT DIST
COLORADO,ENGLEWOOD POLICE DEPT
COLORADO,LOG LANE VILLAGE MARSHAL'S OFFICE
COLORADO,BOULDER COUNTY SHERIFF DEPT
COLORADO,LAKEWOOD COMM CORRECTIONS ADULT
COLORADO,ELIZABETH POLICE DEPT
COLORADO,ELBERT COUNTY SHERIFF DEPT
COLORADO,PARK COUNTY SHERIFF DEPT
COLORADO,US DHS CBP DENVER
COLORADO,US DHS INVESTIGATIONS CO SPRINGS
COLORADO,FAIRPLAY POLICE DEPT
COLORADO,ALAMOSA POLICE DEPT
COLORADO,EL PASO COUNTY SHERIFF'S OFFICE
COLORADO,BENT COUNTY SHERIFF
COLORADO,WINDSOR POLICE DEPT
COLORADO,MESA COUNTY SHERIFF'S OFFICE
COLORADO,YUMA POLICE DEPARTMENT
COLORADO,WOODLAND PARK POLICE DEPT
COLORADO,CHAFFEE COUNTY SHERIFF DEPT
COLORADO,MONTROSE POLICE DEPT
COLORADO,RIO BLANCO COUNTY SHERIFF
COLORADO,RIO GRANDE COUNTY SHERIFF DEPT
COLORADO,GREEN MOUNTAIN FALLS POLICE DEPT
COLORADO,BURLINGTON POLICE DEPT
COLORADO,SIMLA POLICE DEPT
COLORADO,MOUNT CRESTED BUTTE POLICE DEPT
COLORADO,EATON POLICE DEPT
COLORADO,AVON POLICE DEPT
COLORADO,MONTEZUMA COUNTY SHERIFF DEPT
COLORADO,MANITOU SPRING POLICE DEPT
COLORADO,CEDAREDGE POLICE DEPT
COLORADO,WRAY POLICE DEPT
COLORADO,COLLBRAN MARSHALS DEPT
COLORADO,GRAND COUNTY SHERIFF DEPT
COLORADO,IDAHO SPRINGS POLICE DEPT
COLORADO,DURANGO POLICE DEPARTMENT
COLORADO,AGUILAR MARSHAL'S OFFICE
COLORADO,SALIDA POLICE DEPT
COLORADO,CRIPPLE CREEK POLICE DEPT
COLORADO,MINTURN POLICE DEPARTMENT
COLORADO,PARK COUNTY SHERIFF DEPT
COLORADO,KIOWA POLICE DEPT
COLORADO,MINTURN POLICE DEPARTMENT
COLORADO,TRINIDAD POLICE DEPT
COLORADO,GILPIN COUNTY SHERIFF DEPT
COLORADO,FEDERAL HEIGHTS POLICE DEPT.
COLORADO,MEEKER POLICE DEPT
COLORADO,COMMERCE CITY POLICE DEPT
COLORADO,NUNN POLICE DEPT
COLORADO,VAIL POLICE DEPARTMENT
COLORADO,PUEBLO COUNTY SHERIFF DEPT
COLORADO,LOGAN COUNTY SHERIFF DEPT
COLORADO,LAFAYETTE POLICE DEPT
COLORADO,ARCHULETA COUNTY SHERIFF DEPT
COLORADO,ROCKY FORD POLICE DEPT
COLORADO,GRAND VALLEY FIRE PROTECTION DIST
COLORADO,GUNNISON COUNTY SHERIFF DEPT
COLORADO,LA PLATA COUNTY SHERIFF DEPT
COLORADO,STRATTON POLICE DEPT
COLORADO,LAKEWOOD POLICE DEPT
COLORADO,CORTEZ POLICE DEPT
COLORADO,WINTER PARK POLICE
COLORADO,PROWERS COUNTY SHERIFF
COLORADO,WHEAT RIDGE POLICE DEPT
COLORADO,CRESTED BUTTE MARSHAL'S DEPT
COLORADO,CONEJOS COUNTY SHERIFF DEPT
COLORADO,DELTA POLICE DEPT
COLORADO,PALISADE POLICE DEPARTMENT
COLORADO,CRAIG POLICE DEPT.
COLORADO,BRUSH POLICE DEPT
COLORADO,GUNNISON  POLICE DEPT
COLORADO,MONUMENT POLICE DEPT
COLORADO,THORNTON POLICE DEPT
COLORADO,FOUNTAIN POLICE DEPT
COLORADO,US DOJ DEA CENTENNIAL
COLORADO,EAGLE POLICE DEPT
COLORADO,BUENA VISTA POLICE DEPT
COLORADO,CLEAR CREEK COUNTY SHERIFF'S OFFICE
COLORADO,FORT LUPTON POLICE DEPT
COLORADO,HAXTUN POLICE DEPARTMENT
COLORADO,KIT CARSON COUNTY SHERIFF
COLORADO,CHEYENNE COUNTY SHERIFF DEPT
COLORADO,LAKE CO SHERIFF DEPT
COLORADO,CO SCHOOL OF MINES PUBLIC SAFETY
COLORADO,WELD COUNTY SHERIFF DEPT
COLORADO,PALMER LAKE POLICE DEPT
COLORADO,ROUTT COUNTY SHERIFF DEPT
COLORADO,ALAMOSA COUNTY SHERIFF DEPT
COLORADO,SAGUACHE COUNTY SHERIFFS OFFICE
COLORADO,CO BUREAU OF INVESTIGATION
COLORADO,BACA COUNTY SHERIFF'S OFFICE
COLORADO,MOFFAT COUNTY SHERIFF DEPT
COLORADO,LARIMER COUNTY SHERIFF DEPT
COLORADO,SAN MIGUEL COUNTY SHERRIF DEPT
COLORADO,BLANCA POLICE DEPT
COLORADO,SUMMIT COUNTY SHERIFF DEPT
COLORADO,ARVADA POLICE DEPT
COLORADO,JOHNSTOWN POLICE DEPT
COLORADO,YUMA COUNTY SHERIFF DEPT
COLORADO,KERSEY POLICE DEPT
COLORADO,GREENWOOD VILLAGE POLICE DEPT
COLORADO,HUERFANO COUNTY SHERIFF DEPT
COLORADO,DE BEQUE MARSHALS OFFICE
COLORADO,HOLYOKE POLICE DEPT
COLORADO,WIGGINS POLICE DEPT
COLORADO,OURAY COUNTY SHERIFF DEPT
COLORADO,LA JARA POLICE DEPT
COLORADO,US DOI BUR OF LAND MGMT DURANGO
COLORADO,BRIGHTON POLICE DEPT
COLORADO,CANON CITY POLICE DEPARTMENT
COLORADO,CASTLE ROCK POLICE DEPT
COLORADO,SEDGWICK COUNTY SHERIFF DEPT
COLORADO,PHILLIPS COUNTY SHERIFF DEPT
COLORADO,UNIV OF N CO POLICE DEPT
COLORADO,LAS ANIMAS COUNTY SHERIFF OFFICE
COLORADO,PUEBLO POLICE DEPT
COLORADO,JEFFERSON COUNTY SHERIFF DEPT.
COLORADO,HINSDALE COUNTY SHERIFF DEPT
COLORADO,DELTA COUNTY SHERIFF DEPT
COLORADO,EAGLE COUNTY SHERIFF DEPT
COLORADO,BOULDER POLICE DEPT
COLORADO,CUSTER COUNTY SHERIFF DEPT
COLORADO,GLENWOOD SPRINGS POLICE DEPT
COLORADO,US DHS ICE PUEBLO
COLORADO,CO STATE PATROL DENVER
CONNECTICUT,ANSONIA POLICE DEPT
CONNECTICUT,WATERTOWN POLICE DEPT
CONNECTICUT,ORANGE POLICE DEPT
CONNECTICUT,MANCHESTER POLICE DEPT
CONNECTICUT,REDDING POLICE DEPT
CONNECTICUT,CT STATE POLICE MERIDEN
CONNECTICUT,WESTPORT POLICE DEPT
CONNECTICUT,DERBY POLICE DEPT
CONNECTICUT,SUFFIELD POLICE DEPT
CONNECTICUT,NEW LONDON POLICE DEPT
CONNECTICUT,GLASTONBURY POLICE DEPT
CONNECTICUT,WETHERSFIELD POLICE DEPT
CONNECTICUT,WILLIMANTIC POLICE DEPT
CONNECTICUT,SHELTON POLICE DEPT
CONNECTICUT,GROTON  CITY POLICE DEPT
CONNECTICUT,LEDYARD POLICE DEPT
CONNECTICUT,CLINTON POLICE DEPT
CONNECTICUT,NORWALK POLICE DEPT
CONNECTICUT,HAMDEN POLICE DEPT
CONNECTICUT,EAST WINDSOR POLICE DEPT
CONNECTICUT,WOODBRIDGE POLICE DEPT
CONNECTICUT,TRUMBULL POLICE DEPT
CONNECTICUT,EAST HAVEN POLICE DEPT
CONNECTICUT,VERNON POLICE DEPT
CONNECTICUT,NORTH BRANFORD POLICE DEPT
CONNECTICUT,FAIRFIELD POLICE DEPT
CONNECTICUT,NORWICH POLICE DEPT
CONNECTICUT,FAIRFIELD POLICE DEPT
CONNECTICUT,MONTVILLE POLICE DEPT
CONNECTICUT,NORWICH POLICE DEPT
CONNECTICUT,UNIV OF CT POLICE DEPT
CONNECTICUT,STONINGTON POLICE DEPT
CONNECTICUT,HARTFORD POLICE DEPT
CONNECTICUT,WESTON POLICE DEPT
CONNECTICUT,COVENTRY POLICE DEPT
CONNECTICUT,EASTERN CT STATE UNIV POLICE DEPT
CONNECTICUT,RIDGEFIELD POLICE DEPT
CONNECTICUT,WOLCOTT POLICE DEPT
CONNECTICUT,WOODBURY POLICE DEPT
CONNECTICUT,SOUTHBURY POLICE DEPT
CONNECTICUT,PROSPECT STATE TROOPER
CONNECTICUT,OLD SAYBROOK POLICE DEPT
CONNECTICUT,DANBURY POLICE DEPT
CONNECTICUT,STAMFORD POLICE DEPT
CONNECTICUT,WINCHESTER POLICE DEPT
CONNECTICUT,NEW MILFORD POLICE DEPT
CONNECTICUT,BRISTOL POLICE DEPT
CONNECTICUT,NEW BRITAIN POLICE DEPT
CONNECTICUT,PLAINVILLE POLICE DEPT
CONNECTICUT,MERIDEN POLICE DEPT
CONNECTICUT,WEST HAVEN POLICE DEPT
CONNECTICUT,GUILFORD POLICE DEPT
CONNECTICUT,WEST HARTFORD POLICE DEPT
CONNECTICUT,EAST HARTFORD POLICE DEPT
CONNECTICUT,BLOOMFIELD POLICE DEPT
CONNECTICUT,WINDSOR LOCKS POLICE DEPT
CONNECTICUT,SOUTHINGTON POLICE DEPT
CONNECTICUT,EAST LYME POLICE DEPARTMENT
DELAWARE,DE STATE POLICE
DELAWARE,DAGSBORO POLICE DEPT
DELAWARE,GEORGETOWN POLICE DEPT
DELAWARE,DE CAPITOL POLICE DEPT
DELAWARE,CHESWOLD POLICE DEPT
DELAWARE,GREENWOOD POLICE DEPT
DELAWARE,NEWARK POLICE DEPT
DELAWARE,BLADES POLICE DEPT
DELAWARE,OCEAN VIEW POLICE DEPT
DELAWARE,UNIV OF DE NEWARK POLICE DEPT
DELAWARE,REHOBOTH BEACH POLICE DEPT
DELAWARE,FENWICK ISLAND POLICE DEPT
DELAWARE,ELLENDALE POLICE DEPT
DELAWARE,DE FISH AND WILDLIFE ENFORCEMENT
DELAWARE,NEW CASTLE CITY POLICE DEPT
DELAWARE,MILFORD POLICE DEPT
DELAWARE,SMYRNA POLICE DEPT
DELAWARE,NEW CASTLE CO POLICE DEPT
DELAWARE,DE DNR PARKS AND RECREATION
DELAWARE,FRANKFORD POLICE DEPT
DELAWARE,NEW CASTLE CO POLICE DEPT
DELAWARE,SELBYVILLE POLICE DEPT
DELAWARE,DELAWARE CITY POLICE
DELAWARE,HARRINGTON POLICE DEPT
DELAWARE,BETHANY BEACH POLICE DEPT
DELAWARE,BRIDGEVILLE POLICE DEPARTMENT
DELAWARE,DELMAR POLICE DEPT
DELAWARE,DEWEY BEACH POLICE DEPT
DELAWARE,LEWES POLICE DEPT
DELAWARE,MILLSBORO POLICE DEPT
DELAWARE,MIDDLETOWN POLICE DEPT
DELAWARE,DE DOJ ALCOHOL AND TOBACCO DIV
DIST OF COLUMBIA,US NCIS WASHINGTON DC
DIST OF COLUMBIA,US DHS ICE INVESTIGATIONS
DIST OF COLUMBIA,US DOJ ATF DC
DIST OF COLUMBIA,US BORDER PATROL NATL HEADQUARTERS
DIST OF COLUMBIA,US DOI NPS HQ DC
DIST OF COLUMBIA,US DEPT OF TRANSPORTATION - OIG
DIST OF COLUMBIA,US DHS ICE NATIONAL BEST UNIT
DIST OF COLUMBIA,US DHS CBP DC
DIST OF COLUMBIA,HOMELAND SECURITY & EMER MGMT HSEMA
DIST OF COLUMBIA,US DHS ICE DC
FLORIDA,WASHINGTON SCHOOL DISTRICT POLICE
FLORIDA,MADISON COUNTY SHERIFF DEPT
FLORIDA,NICEVILLE POLICE DEPT
FLORIDA,FL HIGHWAY PATROL
FLORIDA,WEST MELBOURNE POLICE DEPT
FLORIDA,US DHS ICE JACKSONVILLE
FLORIDA,US DEPT OF STATE NARC ENFORCEMENT
FLORIDA,SAINT LUCIE COUNTY SHERIFF DEPT
FLORIDA,PASCO COUNTY SHERIFF DEPT
FLORIDA,JACKSONVILLE COUNTY SHERIFF DEPT
FLORIDA,PUTNAM COUNTY SHERIFF DEPT
FLORIDA,HIALEAH POLICE DEPT
FLORIDA,HIGHLANDS COUNTY SHERIFF DEPT
FLORIDA,BAY COUNTY SHERIFF DEPT
FLORIDA,CRESTVIEW POLICE DEPT
FLORIDA,STARKE POLICE DEPT
FLORIDA,TARPON SPRINGS POLICE DEPT
FLORIDA,US DHS ICE FT MYERS
FLORIDA,PALM BAY POLICE DEPT
FLORIDA,CALHOUN COUNTY SHERIFF DEPT
FLORIDA,DAYTONA BEACH POLICE DEPT
FLORIDA,JEFFERSON COUNTY SHERIFF DEPT
FLORIDA,GADSDEN COUNTY SHERIFF DEPT
FLORIDA,DEFUNIAK SPRINGS POLICE DEPT
FLORIDA,PENSACOLA POLICE DEPT
FLORIDA,PORT ORANGE POLICE DEPT
FLORIDA,FLORIDA CITY POLICE DEPT
FLORIDA,PUNTA GORDA POLICE DEPARTMENT
FLORIDA,KENNETH CITY POLICE DEPT
FLORIDA,INGLIS POLICE DEPT
FLORIDA,LAKE PLACID POLICE DEPT
FLORIDA,GROVELAND POLICE DEPT
FLORIDA,LYNN HAVEN POLICE DEPARTMENT
FLORIDA,VALPARAISO POLICE DEPT
FLORIDA,HARDEE COUNTY SHERIFFS OFFICE
FLORIDA,ZEPHYRHILLS POLICE DEPT
FLORIDA,ALTAMONTE SPRINGS POLICE DEPT
FLORIDA,TAVARES POLICE DEPT
FLORIDA,NORTH PORT POLICE DEPT
FLORIDA,BROOKSVILLE POLICE DEPT
FLORIDA,LONGWOOD POLICE DEPT
FLORIDA,HENDRY COUNTY SHERIFF OFFICE
FLORIDA,MEXICO BEACH POLICE DEPT
FLORIDA,BAKER COUNTY SHERIFF DEPT
FLORIDA,DESOTO COUNTY SHERIFF DEPT
FLORIDA,APOPKA POLICE DEPT
FLORIDA,HAMPTON POLICE DEPT
FLORIDA,PLANT CITY POLICE DEPT
FLORIDA,FL DEPT OF LAW ENF TALLAHASSEE
FLORIDA,INDIAN RIVER COUNTY SHERIFF DEPT
FLORIDA,ALACHUA POLICE DEPT
FLORIDA,JUNO BEACH POLICE DEPT
FLORIDA,UNIV OF CENTRAL FL POLICE DEPT
FLORIDA,HILLSBOROUGH COUNTY SHERIFF DEPT
FLORIDA,MANATEE COUNTY SHERIFF OFFICE
FLORIDA,NORTH MIAMI BEACH POLICE DEPT
FLORIDA,SOUTH DAYTONA POLICE DEPT
FLORIDA,JUPITER POLICE DEPT
FLORIDA,MIAMI GARDENS POLICE DEPARTMENT
FLORIDA,HAINES CITY POLICE DEPARTMENT
FLORIDA,MONROE COUNTY SHERIFF DEPT
FLORIDA,PORT SAINT LUCIE POLICE DEPT
