Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Louisa County Sheriff's Department,03/28/2012,12-FS09314,01,$737.00 U.S. CURRENCY,Forfeiture,$737.00,04/02/2012,09/24/2012,,,$737.00,09/24/2012
Louisa County Sheriff's Department,04/11/2012,12-FS11607,01,2004 CHEVROLET IMPALA,Forfeiture,"$5,000.00",04/25/2012,02/14/2013,,,$500.00,02/14/2013
Louisa County Sheriff's Department,12/11/2012,13-FS01117,01,"$5,107.00 U.S. Currency",,"$5,107.00",02/15/2013,,,,$0.00,
Louisa County Sheriff's Department,12/12/2012,13-FS01116,01,"$1,249.00 U.S. Currency",,"$1,249.00",02/15/2013,,,,$0.00,
Louisa County Sheriff's Department,02/10/2013,13-FS04601,01,1993 NISSAN  SENTRA,,$800.00,02/15/2013,,,,$0.00,
Louisa County Sheriff's Department,08/01/2013,14-FS21702,01,1980 Chevrolet  Corvette,,"$13,000.00",08/06/2013,,,,$0.00,
Louisa County Sheriff's Department,08/01/2013,14-FS21702,02,2002 PONTIAC  Grand Prix-V6,,"$3,500.00",08/06/2013,,,,$0.00,
Louisa County Sheriff's Department,08/01/2013,14-FS21702,03,"$2,899.00 U.S. Currency",,"$2,899.00",08/06/2013,,,,$0.00,
Louisa County Sheriff's Department,08/01/2013,14-FS21702,04,"Samsung 51"" Plasma 490 series TV",,$689.00,08/06/2013,,,,$0.00,
Louisa County Sheriff's Department,08/01/2013,14-FS21702,05,"Zenith 60"" Plasma TV Model Z60PV220-US",,"$1,199.95",08/06/2013,,,,$0.00,
Louisa County Sheriff's Department,08/01/2013,14-FS21702,06,"Toshiba 37AV502U 37""LCD TV",,$599.00,08/06/2013,,,,$0.00,
Louisa County Sheriff's Department,08/01/2013,14-FS21702,07,2011 CHEVROLET  Camaro-V8,,"$30,000.00",08/06/2013,,,,$0.00,
Louisa County Sheriff's Department,11/25/2013,14-FS32906,01,"$9,343.00 U.S. Currency",Forfeiture,"$9,343.00",06/27/2014,07/07/2014,,,"$9,343.00",07/07/2014
Louisa County Sheriff's Department,03/20/2014,14-FS08013,01,1986 Ford  Mustang,Pending,"$3,000.00",03/21/2014,11/24/2014,,,$0.00,11/24/2014
Louisa County Sheriff's Department,03/20/2014,14-FS08013,02,1981 Ford  F100,Pending,"$1,000.00",03/21/2014,11/24/2014,,,$0.00,11/24/2014
Louisa County Sheriff's Department,03/20/2014,14-FS08013,03,1994 Ford  Mustang,Pending,"$7,000.00",03/21/2014,11/24/2014,,,$0.00,11/24/2014
Louisa County Sheriff's Department,03/20/2014,14-FS08013,04,"$2,068.00 U.S. Currency",Forfeiture,"$2,068.00",03/21/2014,11/24/2014,,,"$2,068.00",11/24/2014
Louisa County Sheriff's Department,04/23/2014,14-FS11305,01,1994 Chevrolet  Cavalier,Pending,"$1,500.00",04/23/2014,,,,$0.00,
Louisa County Sheriff's Department,04/23/2014,14-FS11305,02,"$2,993.00 U.S. Currency",Pending,"$2,993.00",04/23/2014,,,,$0.00,
Louisa County Sheriff's Department,07/02/2014,15-FS18814,01,$575.00 U.S. Currency,Pending,$575.00,07/07/2014,,,,$0.00,
Louisa County Sheriff's Department,09/04/2014,15-FS24751,01,$614.00 U.S. Currency,Pending,$614.00,09/04/2014,,,,$0.00,
Louisa County Sheriff's Department,09/12/2014,15-FS25524,01,$561.00 U.S. Currency,Pending,$561.00,09/15/2014,,,,$0.00,
Louisa County Sheriff's Department,11/09/2014,15-FS31412,01,$897.25 U.S. Currency,Pending,$897.25,11/10/2014,,,,$0.00,
