Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
29th Circuit Narcotics Task Force,04/01/2010,10-FS18023,01,WHIRLPOOL WASHER,Forfeiture,$500.00,06/29/2010,03/09/2011,08/10/2011,,$0.00,08/10/2011
29th Circuit Narcotics Task Force,04/01/2010,10-FS18023,02,WHIRLPOOL DRYER,Forfeiture,$500.00,06/29/2010,03/09/2011,08/10/2011,,$785.37,08/10/2011
29th Circuit Narcotics Task Force,04/01/2010,10-FS18024,01,2007 LINCOLN NAVIGATOR,Forfeiture,"$25,000.00",06/29/2010,03/09/2011,06/20/2011,,$0.00,06/20/2011
29th Circuit Narcotics Task Force,04/01/2010,10-FS18025,01,2002 CHEVROLET PICKUP,Forfeiture,"$6,000.00",06/29/2010,03/09/2011,08/10/2011,,"$4,757.37",08/10/2011
29th Circuit Narcotics Task Force,04/01/2010,10-FS18026,01,$864.00 U.S. CURRENCY,Pending,$864.00,06/29/2010,,,,$0.00,
29th Circuit Narcotics Task Force,03/04/2011,11-FS09607,01,"$3,731.78 U.S. CURRENCY",Forfeiture,"$3,731.78",04/06/2011,03/14/2013,,,"$3,731.78",03/14/2013
29th Circuit Narcotics Task Force,04/28/2011,11-FS14311,01,1987 CHEVROLET PICKUP,Forfeiture,"$3,000.00",05/23/2011,10/08/2013,11/21/2013,,"$2,240.92",11/21/2013
29th Circuit Narcotics Task Force,04/28/2011,11-FS14311,02,2001 FORD TAURUS,Forfeiture,"$2,000.00",05/23/2011,10/08/2013,11/21/2013,,$0.00,11/21/2013
29th Circuit Narcotics Task Force,05/02/2012,12-FS15911,01,$656.00,Pending,$656.00,06/07/2012,,,,$0.00,
29th Circuit Narcotics Task Force,05/02/2012,12-FS15913,01,"$2,469.00 US CURRENCY",Forfeiture,"$2,469.00",06/07/2012,03/14/2013,,,"$2,469.00",03/14/2013
29th Circuit Narcotics Task Force,05/02/2012,12-FS15913,02,Hitachia Plasma Big Screen,Forfeiture,$500.00,06/07/2012,11/21/2013,,,$0.00,11/21/2013
29th Circuit Narcotics Task Force,05/02/2012,12-FS15914,01,2003 CHEVROLET AVALANCHE,Forfeiture,"$7,000.00",06/07/2012,10/08/2013,11/21/2013,,$0.00,11/21/2013
29th Circuit Narcotics Task Force,05/02/2012,13-FS07313,01,2003 CHEVROLET TRUCK  Trailblazer-I6,Forfeiture,"$3,000.00",03/14/2013,03/13/2013,11/21/2013,,"$1,864.89",03/13/2013
29th Circuit Narcotics Task Force,05/02/2012,14-FS28208,01,2005 NISSAN  Frontier Crew Cab-V6,Forfeiture,"$8,000.00",10/10/2013,11/21/2013,,,"$7,675.17",11/21/2013
29th Circuit Narcotics Task Force,05/02/2012,14-FS28208,02,2010 massimo  utv,Pending,"$8,000.00",10/10/2013,10/08/2013,,,$0.00,10/08/2013
29th Circuit Narcotics Task Force,05/02/2012,14-FS28208,03,polaris  scrambler,Forfeiture,"$1,000.00",10/10/2013,10/08/2013,11/21/2013,,$664.89,10/08/2013
29th Circuit Narcotics Task Force,05/23/2012,12-FS15915,01,"$1,615.00 US CURRENCY",Pending,"$1,615.00",06/07/2012,,,,$0.00,
29th Circuit Narcotics Task Force,10/30/2012,13-FS33112,01,$686.00 US CURRENCY,Pending,$686.00,11/26/2012,,,,$0.00,
29th Circuit Narcotics Task Force,10/30/2012,13-FS33113,01,$570.00 US CURRENCY,Pending,$570.00,11/26/2012,,,,$0.00,
29th Circuit Narcotics Task Force,05/08/2013,13-FS13507,01,"$16,100.00 U.S. Currency",Pending,"$16,100.00",05/15/2013,,,,,
29th Circuit Narcotics Task Force,05/08/2013,13-FS13507,02,John Deere  Skidsteer,Pending,"$10,000.00",05/15/2013,,,,$0.00,
29th Circuit Narcotics Task Force,05/08/2013,13-FS13507,03,2002 Kawasaki,Pending,"$3,000.00",05/15/2013,10/16/2013,,,$0.00,10/16/2013
29th Circuit Narcotics Task Force,05/08/2013,13-FS13507,04,1998 Honda  Goldwing,Pending,"$7,000.00",05/15/2013,10/16/2013,,,$0.00,10/16/2013
29th Circuit Narcotics Task Force,05/08/2013,13-FS13507,05,2001 Ford,Pending,"$5,000.00",05/15/2013,10/16/2013,,,$0.00,10/16/2013
29th Circuit Narcotics Task Force,05/08/2013,13-FS13507,06,2008 JOYNER  RENEGADE,Pending,"$8,000.00",05/15/2013,,,,$0.00,
29th Circuit Narcotics Task Force,05/08/2013,13-FS13507,07,2005 HONDA  RUBICON,Pending,"$5,000.00",05/15/2013,10/16/2013,,,$0.00,10/16/2013
29th Circuit Narcotics Task Force,05/28/2013,13-FS14908,01,"$12,285.25 U.S. Currency",Pending,"$12,285.25",05/30/2013,,,,,
29th Circuit Narcotics Task Force,09/11/2013,14-FS26102,01,2005 CHEVROLET TRUCK  Colorado,Forfeiture,"$8,175.00",09/18/2013,10/17/2013,11/21/2013,,"$3,664.89",10/17/2013
29th Circuit Narcotics Task Force,07/22/2014,15-FS20404,01,2008 ford  f-350,Pending,"$13,000.00",07/23/2014,,,,$0.00,
29th Circuit Narcotics Task Force,07/23/2014,15-FS28150,01,2008 ford  super duty,Pending,"$16,000.00",10/08/2014,,,,$0.00,
29th Circuit Narcotics Task Force,09/10/2014,15-FS28151,01,2004 CHEVROLET  Cavalier-L4,Pending,"$1,275.00",10/08/2014,,,,$0.00,
29th Circuit Narcotics Task Force,09/12/2014,15-FS28152,01,Taurus judge45/410 ga,Pending,$500.00,10/08/2014,,,,$0.00,
29th Circuit Narcotics Task Force,09/12/2014,15-FS28152,02,smith & Wesson model 329 pd,Pending,$650.00,10/08/2014,,,,$0.00,
29th Circuit Narcotics Task Force,09/12/2014,15-FS28152,03,REMINGTON 700 30-06,Pending,$500.00,10/08/2014,,,,$0.00,
29th Circuit Narcotics Task Force,09/12/2014,15-FS28152,04,HENRY 22 CAL. LEVER ACTION,Pending,$500.00,10/08/2014,,,,$0.00,
29th Circuit Narcotics Task Force,09/12/2014,15-FS28152,05,REMINGTON 700 3006 CAL,Pending,$500.00,10/08/2014,,,,$0.00,
29th Circuit Narcotics Task Force,09/12/2014,15-FS28152,06,"REMINGTON 22/250 CAL
ENCORE",Pending,$500.00,10/08/2014,,,,$0.00,
29th Circuit Narcotics Task Force,09/12/2014,15-FS28152,07,RUGER M77 MKII 300 WINMAG,Pending,$500.00,10/08/2014,,,,$0.00,
29th Circuit Narcotics Task Force,09/12/2014,15-FS28152,08,SAVAGE MODEL 93 22 MAG.,Pending,$500.00,10/08/2014,,,,$0.00,
29th Circuit Narcotics Task Force,11/22/2014,15-FS00663,01,2006 chevrolet  trailblazer,Pending,"$5,000.00",01/06/2015,,,,$0.00,
