Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Virginia Department of State Police,11/02/2009,10-FS32203,01,"$1,130.00 U.S. CURRENCY",Return To Owner,"$1,130.00",11/18/2009,07/01/2011,,,$0.00,07/01/2011
Virginia Department of State Police,11/04/2009,10-FS34110,01,"$1,186.00 U.S. CURRENCY",Return To Owner,"$1,186.00",12/07/2009,12/12/2011,,,$0.00,12/12/2011
Virginia Department of State Police,11/04/2009,10-FS34111,01,"$1,158.00 U.S. CURRENCY",Return To Owner,"$1,158.00",12/07/2009,12/12/2011,,,$0.00,12/12/2011
Virginia Department of State Police,11/16/2009,10-FS32705,01,"$12,000.00 U.S. CURRENCY",Forfeiture,"$12,000.00",11/23/2009,04/15/2010,,,"$3,000.00",04/15/2010
Virginia Department of State Police,11/18/2009,10-FS32703,01,"$2,313.00 U.S. CURRENCY",Forfeiture,"$2,313.00",11/23/2009,04/27/2010,,,"$2,313.00",04/27/2010
Virginia Department of State Police,11/20/2009,10-FS32804,01,"$3,772.00 U.S. CURRENCY",Forfeiture,"$3,772.00",11/24/2009,10/26/2010,,,"$3,772.00",10/26/2010
Virginia Department of State Police,11/22/2009,10-FS32805,01,"$19,950.00 U.S. CURRENCY",Forfeiture,"$19,950.00",11/24/2009,11/10/2010,,,"$19,482.60",11/10/2010
Virginia Department of State Police,11/22/2009,10-FS34108,01,"$19,950.00 U.S. CURRENCY",Administrative,"$19,950.00",12/07/2009,02/03/2011,,,$0.00,02/03/2011
Virginia Department of State Police,11/30/2009,10-FS34112,01,1996 LEXUS ES300,Forfeiture,"$6,000.00",12/07/2009,04/11/2011,08/18/2014,,$0.00,08/18/2014
Virginia Department of State Police,12/01/2009,10-FS34113,01,1996 FORD CROWN VICTORIA,Return To Owner,"$2,000.00",12/07/2009,04/28/2010,,,$0.00,04/28/2010
Virginia Department of State Police,12/01/2009,10-FS34113,02,"$15,812.00 U.S. CURRENCY",Return To Owner,"$15,812.00",12/07/2009,04/28/2010,,,$0.00,04/28/2010
Virginia Department of State Police,12/01/2009,10-FS35203,01,"$4,279.00 U.S. CURRENCY",Forfeiture,"$4,279.00",12/18/2009,04/11/2011,,,"$4,279.00",04/11/2011
Virginia Department of State Police,12/20/2009,10-FS02518,01,"$1,421.00 U.S. CURRENCY",Forfeiture,"$1,421.00",01/25/2010,06/23/2010,,,"$1,421.00",06/23/2010
Virginia Department of State Police,12/20/2009,10-FS02518,02,APPLE MACPRO LAPTOP,Forfeiture,$500.00,01/25/2010,06/23/2010,,,$0.00,01/17/2012
Virginia Department of State Police,01/02/2010,10-FS00407,01,"$3,320.00 U.S. CURRENCY",Pending,"$3,320.00",01/04/2010,,,,$0.00,
Virginia Department of State Police,01/12/2010,10-FS02116,01,"$24,820.41 U.S. CURRENCY",Return To Owner,"$24,820.41",01/21/2010,06/23/2010,,,$0.00,06/23/2010
Virginia Department of State Police,01/25/2010,10-FS03504,01,2003 CADILLAC ESCALADE,Return To Owner,"$18,000.00",02/04/2010,07/18/2011,,,$0.00,07/18/2011
Virginia Department of State Police,02/02/2010,10-FS04101,01,$950.00 U.S. CURRENCY,Forfeiture,$950.00,02/10/2010,06/23/2010,,,$950.00,06/23/2010
Virginia Department of State Police,02/08/2010,10-FS04306,01,2002 DODGE CARAVAN,Forfeiture,"$4,000.00",02/12/2010,11/03/2010,05/22/2014,,$0.00,05/22/2014
Virginia Department of State Police,02/18/2010,10-FS05003,01,"$24,924.00 U.S. CURRENCY",Forfeiture,"$24,924.00",02/19/2010,10/12/2011,,,"$24,924.00",10/12/2011
Virginia Department of State Police,02/18/2010,10-FS06402,01,"$2,497.00 U.S. CURRENCY",Forfeiture,"$2,497.00",03/05/2010,06/10/2010,,,"$2,497.00",06/10/2010
Virginia Department of State Police,02/25/2010,10-FS05704,01,"$6,300.00 U.S. CURRENCY",Forfeiture,"$6,300.00",02/26/2010,04/07/2010,,,"$6,300.00",04/07/2010
Virginia Department of State Police,02/28/2010,10-FS06310,01,"$1,485.00 U.S. CURRENCY",Forfeiture,"$1,485.00",03/04/2010,12/09/2010,,,"$1,485.00",12/09/2010
Virginia Department of State Police,03/01/2010,10-FS06301,01,$780.00 U.S. CURRENCY,Forfeiture,$780.00,03/04/2010,08/18/2010,,,$780.00,08/18/2010
Virginia Department of State Police,03/02/2010,11-FS23006,01,"$2,101.00 U.S. CURRENCY",Forfeiture,"$2,101.00",08/18/2010,03/12/2012,,,"$2,101.00",03/12/2012
Virginia Department of State Police,03/06/2010,10-FS06905,01,"$1,099.00 U.S. CURRENCY",Forfeiture,"$1,099.00",03/10/2010,01/24/2011,,,"$1,099.00",01/24/2011
Virginia Department of State Police,03/07/2010,10-FS07510,01,"$2,428.00 U.S. CURRENCY",Return To Owner,"$2,428.00",03/16/2010,08/09/2010,,,$0.00,08/09/2010
Virginia Department of State Police,03/10/2010,10-FS10303,01,"$2,945.00 U.S. CURRENCY",Return To Owner,"$2,945.00",04/13/2010,01/04/2011,,,$0.00,01/04/2011
Virginia Department of State Police,03/19/2010,10-FS08108,01,$771.00 U.S. CURRENCY,Forfeiture,$771.00,03/22/2010,08/18/2010,,,$771.00,08/18/2010
Virginia Department of State Police,03/24/2010,10-FS09014,01,"$1,560.00 U.S. CURRENCY",Return To Owner,"$1,560.00",03/31/2010,02/15/2015,,,$0.00,02/15/2015
Virginia Department of State Police,03/28/2010,10-FS09013,01,"$2,327.00 U.S. CURRENCY",Return To Owner,"$2,327.00",03/31/2010,01/09/2012,,,$0.00,01/09/2012
Virginia Department of State Police,03/28/2010,10-FS09015,01,"$2,777.00 U.S. CURRENCY",Forfeiture,"$2,777.00",03/31/2010,06/23/2011,,,"$2,777.00",06/23/2011
Virginia Department of State Police,04/01/2010,10-FS09202,01,"$58,820.00 U.S. CURRENCY",Forfeiture,"$58,820.00",04/02/2010,11/10/2010,,,"$58,403.30",11/10/2010
Virginia Department of State Police,04/08/2010,10-FS10603,01,"$3,950.00 U.S. CURRENCY",Return To Owner,"$3,950.00",04/16/2010,01/24/2011,,,$0.00,01/24/2011
Virginia Department of State Police,04/08/2010,10-FS16801,01,$992.00 U.S. CURRENCY,Return To Owner,$992.00,06/17/2010,07/01/2010,,,$0.00,07/01/2010
Virginia Department of State Police,04/09/2010,10-FS11706,01,"$1,220.00 U.S. CURRENCY",Forfeiture,"$1,220.00",04/27/2010,06/23/2011,,,"$1,220.00",06/23/2011
Virginia Department of State Police,04/10/2010,10-FS11105,01,2008 CHEVROLET TRAIL BLAZER,Return To Owner,"$18,275.00",04/21/2010,11/14/2011,,,$0.00,11/14/2011
Virginia Department of State Police,04/13/2010,10-FS10604,01,"$4,650.00 U.S. CURRENCY",Forfeiture,"$4,650.00",04/16/2010,04/11/2011,,,"$4,650.00",04/11/2011
Virginia Department of State Police,04/13/2010,10-FS10605,01,"$1,000.00 U.S. CURRENCY",Return To Owner,"$1,000.00",04/16/2010,02/15/2015,,,$0.00,02/15/2015
Virginia Department of State Police,04/13/2010,10-FS10609,01,"$5,500.00 U.S. CURRENCY",Forfeiture,"$5,500.00",04/16/2010,12/05/2011,,,"$5,500.00",12/05/2011
Virginia Department of State Police,04/19/2010,10-FS11203,01,"$3,150.00 U.S. CURRENCY",Return To Owner,"$3,150.00",04/22/2010,07/01/2011,,,$0.00,07/01/2011
Virginia Department of State Police,04/20/2010,10-FS11209,01,2008 CHRYSLER 300,Return To Owner,"$11,300.00",04/22/2010,07/18/2011,,,$0.00,07/18/2011
Virginia Department of State Police,04/27/2010,10-FS12702,01,1998 CHEVROLET TAHOE,Forfeiture,"$3,386.00",05/07/2010,04/11/2011,05/22/2014,,"$1,266.07",05/22/2014
Virginia Department of State Police,04/27/2010,10-FS12702,02,"$1,054.00 U.S. CURRENCY",Forfeiture,"$1,054.00",05/07/2010,04/11/2011,,,"$1,054.00",04/11/2011
Virginia Department of State Police,04/28/2010,10-FS12404,01,$540.00 U.S. CURRENCY,Forfeiture,$540.00,05/04/2010,11/22/2010,,,$540.00,11/22/2010
Virginia Department of State Police,04/28/2010,10-FS12404,02,"$8,000.00 U.S. CURRENCY",Forfeiture,"$8,000.00",05/04/2010,11/22/2010,,,"$8,000.00",11/22/2010
Virginia Department of State Police,04/28/2010,10-FS12404,03,2004 TOYOTA PRIUS,Forfeiture,"$10,000.00",05/04/2010,11/22/2010,10/03/2014,,"$3,877.53",10/03/2014
Virginia Department of State Police,04/28/2010,10-FS12404,04,"$19,580.00 U.S. CURRENCY",Forfeiture,"$19,580.00",05/04/2010,11/22/2010,,,"$12,580.00",11/22/2010
Virginia Department of State Police,04/28/2010,10-FS12404,05,"$2,500.00 U.S. CURRENCY",Forfeiture,"$2,500.00",05/04/2010,11/22/2010,,,"$2,500.00",11/22/2010
Virginia Department of State Police,04/29/2010,10-FS12410,01,1994 BUICK LESABRE,Forfeiture,"$3,500.00",05/04/2010,07/01/2011,11/28/2012,,$0.00,11/28/2012
Virginia Department of State Police,05/01/2010,10-FS13804,01,1990 LEXUS LS400,Forfeiture,"$1,500.00",05/18/2010,08/09/2010,12/29/2010,,"$1,264.96",12/29/2010
Virginia Department of State Police,05/11/2010,10-FS13219,01,"$8,856.00 U.S. CURRENCY",Forfeiture,"$8,856.00",05/12/2010,09/23/2010,,,"$8,856.00",09/23/2010
Virginia Department of State Police,05/12/2010,12-FS08714,01,$531.00 U.S. CURRENCY,Forfeiture,$531.00,03/27/2012,03/19/2012,,,$0.00,03/19/2012
Virginia Department of State Police,05/12/2010,12-FS08714,02,1972 Harley Davidson Motorcycle,Forfeiture,"$1,500.00",03/27/2012,03/19/2012,,,"$1,180.87",03/19/2012
Virginia Department of State Police,05/12/2010,12-FS08714,03,1972 HARLEY DAVIDSON SHOVELHEAD MOTORCYCLE,Forfeiture,"$5,400.00",03/27/2012,03/19/2012,,,"$5,080.87",03/19/2012
Virginia Department of State Police,05/12/2010,12-FS08714,04,1986 CHEVROLET VAN,Forfeiture,$950.00,03/27/2012,03/19/2012,,,$661.86,03/19/2012
Virginia Department of State Police,05/12/2010,12-FS08714,05,1991 CHEVROLET CAMARO,Forfeiture,"$1,100.00",03/27/2012,03/19/2012,,,$780.86,03/19/2012
Virginia Department of State Police,05/26/2010,11-FS03313,01,"$2,249.00 U.S. CURRENCY",Return To Owner,"$2,249.00",02/02/2011,12/05/2011,,,$0.00,12/05/2011
Virginia Department of State Police,06/01/2010,10-FS15808,01,$893.00 U.S. CURRENCY,Return To Owner,$893.00,06/07/2010,10/20/2010,,,$0.00,10/20/2010
Virginia Department of State Police,06/02/2010,10-FS15807,01,"$1,546.00 U.S. CURRENCY",Forfeiture,"$1,546.00",06/07/2010,03/12/2015,,,"$1,546.00",03/12/2015
Virginia Department of State Police,06/17/2010,10-FS17402,01,2002 LEXUS G43,Forfeiture,"$8,800.00",06/23/2010,10/24/2011,09/09/2013,05/06/2014,$0.00,05/06/2014
Virginia Department of State Police,06/17/2010,10-FS17402,02,"$5,289.00 U.S. CURRENCY",Forfeiture,"$5,289.00",06/23/2010,10/24/2011,,,"$5,289.00",10/24/2011
Virginia Department of State Police,06/24/2010,10-FS18106,01,"$1,073.00 U.S. CURRENCY",Forfeiture,"$1,073.00",06/30/2010,06/23/2011,,,"$1,073.00",06/23/2011
Virginia Department of State Police,06/25/2010,10-FS18005,01,"$4,005.00 U.S. CURRENCY",Return To Owner,"$4,005.00",06/29/2010,08/09/2010,,,$0.00,08/09/2010
Virginia Department of State Police,07/01/2010,11-FS18202,01,"$3,750.00 U.S. CURRENCY",Forfeiture,"$3,750.00",07/01/2010,12/29/2010,,,"$3,750.00",12/29/2010
Virginia Department of State Police,07/01/2010,11-FS18203,01,2001 CARGO MATE,Forfeiture,"$10,000.00",07/01/2010,12/29/2010,05/22/2014,,"$1,601.01",05/22/2014
Virginia Department of State Police,07/01/2010,11-FS18203,02,"$1,381.00 U.S. CURRENCY",Forfeiture,"$1,381.00",07/01/2010,12/29/2010,,,"$1,381.00",12/29/2010
Virginia Department of State Police,07/01/2010,11-FS18204,01,2004 CHEVROLET SUBURBAN,Release To Lien Holder,"$10,000.00",07/01/2010,01/31/2011,,,$0.00,01/31/2011
Virginia Department of State Police,07/01/2010,11-FS18205,01,2006 MERCEDES S430,Release To Lien Holder,"$25,000.00",07/01/2010,01/31/2011,,,$0.00,01/31/2011
Virginia Department of State Police,07/28/2010,11-FS21805,01,2010 MINI COOPER,Forfeiture,"$20,000.00",08/06/2010,10/11/2011,05/23/2013,,"$15,120.67",05/23/2013
Virginia Department of State Police,08/13/2010,11-FS23005,01,"$3,245.00 U.S. CURRENCY",Return To Owner,"$3,245.00",08/18/2010,11/28/2012,,,$0.00,11/28/2012
Virginia Department of State Police,08/15/2010,11-FS23112,01,1997 MERCEDES S600,Forfeiture,"$1,200.00",08/19/2010,04/11/2011,05/22/2014,,"$6,848.78",05/22/2014
Virginia Department of State Police,08/18/2010,11-FS25102,01,2010 SUZUKI EQUATOR PICKUP,Forfeiture,"$22,000.00",09/08/2010,07/01/2011,,,"$1,000.00",07/01/2011
Virginia Department of State Police,08/18/2010,11-FS25102,02,"$46,484.08 U.S. CURRENCY",Forfeiture,"$46,484.08",09/08/2010,07/18/2011,,,"$46,484.08",07/18/2011
Virginia Department of State Police,08/18/2010,11-FS25102,03,2009 TOYOTA COROLLA,Forfeiture,"$15,000.00",09/08/2010,07/01/2011,,,"$1,000.00",07/01/2011
Virginia Department of State Police,08/25/2010,11-FS25608,01,"$2,800.00 U.S. CURRENCY",Forfeiture,"$2,800.00",09/13/2010,07/28/2011,,,"$2,800.00",07/28/2011
Virginia Department of State Police,08/31/2010,11-FS24409,01,"$13,050.00 U.S. CURRENCY",Forfeiture,"$13,050.00",09/01/2010,05/05/2011,,,"$4,350.00",05/05/2011
Virginia Department of State Police,09/02/2010,11-FS26002,01,"$1,347.00 U.S. CURRENCY",Return To Owner,"$1,347.00",09/17/2010,02/25/2011,,,$0.00,02/25/2011
Virginia Department of State Police,09/04/2010,11-FS26310,01,$800.00 U.S. CURRENCY,Forfeiture,$800.00,09/20/2010,12/29/2010,,,$800.00,12/29/2010
Virginia Department of State Police,09/06/2010,11-FS25004,01,"$4,402.00 U.S. CURRENCY",Return To Owner,"$4,402.00",09/07/2010,06/10/2013,,,$0.00,06/10/2013
Virginia Department of State Police,09/09/2010,11-FS25607,01,$736.00 U.S. CURRENCY,Return To Owner,$736.00,09/13/2010,01/28/2014,,,$0.00,01/28/2014
Virginia Department of State Police,09/19/2010,11-FS26404,01,$666.00 U.S. CURRENCY,Forfeiture,$666.00,09/21/2010,02/07/2011,,,$666.00,02/07/2011
Virginia Department of State Police,09/21/2010,11-FS27002,01,"$6,620.00 U.S. CURRENCY",Forfeiture,"$6,620.00",09/27/2010,02/25/2011,,,"$2,220.00",02/25/2011
Virginia Department of State Police,09/22/2010,11-FS27404,01,"$5,269.00 U.S. CURRENCY",Forfeiture,"$5,269.00",10/01/2010,10/12/2011,,,"$4,269.00",10/12/2011
Virginia Department of State Police,09/29/2010,11-FS27402,01,$771.00 U.S. CURRENCY,Return To Owner,$771.00,10/01/2010,07/01/2011,,,$0.00,07/01/2011
Virginia Department of State Police,09/29/2010,11-FS28510,01,"$5,509.00 U.S. CURRENCY",Forfeiture,"$5,509.00",10/12/2010,07/01/2011,,,"$2,754.50",07/01/2011
Virginia Department of State Police,10/19/2010,11-FS29807,01,"$20,800.00 U.S. CURRENCY",Forfeiture,"$20,800.00",10/25/2010,06/06/2011,,,"$20,800.00",06/06/2011
Virginia Department of State Police,11/01/2010,11-FS34711,01,"$1,960.00 U.S. CURRENCY",Forfeiture,"$1,960.00",12/13/2010,05/31/2011,,,"$1,960.00",05/31/2011
Virginia Department of State Police,11/06/2010,11-FS31212,01,$761.07 U.S. CURRENCY,Return To Owner,$761.07,11/08/2010,04/11/2011,,,$0.00,04/11/2011
Virginia Department of State Police,11/22/2010,11-FS34205,01,2001 FORD EXPLORER,Forfeiture,"$3,000.00",12/08/2010,08/03/2012,08/18/2014,,$0.00,08/18/2014
Virginia Department of State Police,12/04/2010,11-FS01901,01,"$7,000.00 U.S. CURRENCY",Return To Owner,"$7,000.00",01/19/2011,05/31/2011,,,$0.00,05/31/2011
Virginia Department of State Police,12/10/2010,12-FS15708,01,"$2,550.00 US CURRENCY",Forfeiture,"$2,550.00",06/05/2012,07/03/2012,,,$0.00,07/03/2012
Virginia Department of State Police,12/10/2010,12-FS15709,01,"$2,800.00 US CURRENCY",Forfeiture,"$2,800.00",06/05/2012,07/03/2012,,,$0.00,07/03/2012
Virginia Department of State Police,12/28/2010,11-FS01009,01,1990 BMW 525 I,Forfeiture,"$4,000.00",01/10/2011,10/07/2012,12/18/2013,,$0.00,12/18/2013
Virginia Department of State Police,01/09/2011,11-FS03103,01,"$13,300.00 U.S. CURRENCY",Forfeiture,"$13,300.00",01/31/2011,05/31/2011,,,"$13,300.00",05/31/2011
Virginia Department of State Police,01/09/2011,11-FS03105,01,"$1,462.00 U.S. CURRENCY",Dismissal,"$1,462.00",01/31/2011,06/23/2011,,,$0.00,06/23/2011
Virginia Department of State Police,01/19/2011,11-FS03104,01,"$1,440.00 U.S. CURRENCY",Forfeiture,"$1,440.00",01/31/2011,06/23/2011,,,"$1,440.00",06/23/2011
Virginia Department of State Police,01/31/2011,11-FS03906,01,"$1,082.00 U.S. CURRENCY",Forfeiture,"$1,082.00",02/08/2011,05/24/2012,,,"$1,082.00",05/24/2012
