Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Tri County Narcotics Task Force,01/12/2011,11-FS02402,01,1992 HONDA ACCORD,Forfeiture,"$1,000.00",01/24/2011,03/06/2012,,,$610.00,03/06/2012
Tri County Narcotics Task Force,01/27/2011,11-FS04203,01,"$8,500.00 U.S. CURRENCY",Pending,"$8,500.00",02/11/2011,,,,$0.00,
Tri County Narcotics Task Force,01/28/2011,11-FS04202,01,"$8,912.41 U.S. CURRENCY",Pending,"$8,912.41",02/11/2011,,,,$0.00,
Tri County Narcotics Task Force,02/16/2011,11-FS06106,01,1984 CHEVROLET MONTE CARLO,Forfeiture,"$3,000.00",03/02/2011,04/17/2012,,,"$2,775.74",04/17/2012
Tri County Narcotics Task Force,02/16/2011,11-FS06106,02,$543.00 U.S. CURRENCY,Forfeiture,$543.00,03/02/2011,04/17/2012,,,$543.00,04/17/2012
Tri County Narcotics Task Force,02/16/2011,11-FS06201,01,"$1,592.00 U.S. CURRENCY",Forfeiture,"$1,592.00",03/03/2011,11/01/2012,,,"$1,592.00",11/01/2012
Tri County Narcotics Task Force,02/16/2011,11-FS06201,02,15 WEAPONS,Pending,"$2,000.00",03/03/2011,,,,$0.00,
Tri County Narcotics Task Force,08/05/2011,12-FS22203,01,2000 FORD CROWN VICTORIA,Return To Owner,"$3,000.00",08/10/2011,11/01/2012,,,$0.00,11/01/2012
Tri County Narcotics Task Force,08/05/2011,12-FS22203,02,"$14,713.55 U.S. CURRENCY",Forfeiture,"$14,713.55",08/10/2011,11/01/2012,,,"$14,713.55",11/01/2012
Tri County Narcotics Task Force,08/05/2011,12-FS22203,03,"46"" SONY TV",Pending,$500.00,08/10/2011,11/01/2012,,,$0.00,11/01/2012
Tri County Narcotics Task Force,08/05/2011,12-FS22203,04,"52"" SANYO TV",Forfeiture,$500.00,08/10/2011,11/01/2012,,,$0.00,11/01/2012
Tri County Narcotics Task Force,08/05/2011,12-FS22203,05,XBOX,Forfeiture,$500.00,08/10/2011,11/01/2012,,,$0.00,11/01/2012
Tri County Narcotics Task Force,08/05/2011,12-FS22203,06,2 PLAYSTATIONS,Forfeiture,$500.00,08/10/2011,11/01/2012,,,$0.00,11/01/2012
Tri County Narcotics Task Force,08/05/2011,12-FS22203,07,ACER LAPTOP,Return To Owner,$500.00,08/10/2011,11/01/2012,,,$0.00,11/01/2012
Tri County Narcotics Task Force,05/21/2012,12-FS15123,01,"$5,585.00 US CURRENCY",Forfeiture,"$5,585.00",05/30/2012,11/01/2012,,,"$5,585.00",11/01/2012
Tri County Narcotics Task Force,05/24/2012,12-FS17305,01,"$3,250.00 US CURRENCY",Pending,"$3,250.00",06/21/2012,,,,$0.00,
Tri County Narcotics Task Force,05/24/2012,12-FS17305,02,"$2,002.00 US CURRENCY",Pending,"$2,002.00",06/21/2012,,,,$0.00,
Tri County Narcotics Task Force,05/24/2012,12-FS17305,03,$714.00 US CURRENCY,Pending,$714.00,06/21/2012,,,,$0.00,
