Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Halifax Regional Narcotics and Gang Task Force,03/29/2010,11-FS06208,01,$770.00 U.S. CURRENCY,Return To Owner,$770.00,03/03/2011,03/19/2012,,,$0.00,03/19/2012
Halifax Regional Narcotics and Gang Task Force,06/08/2010,10-FS16102,01,1996 CHEVROLET S-10,Pending,"$2,500.00",06/10/2010,02/16/2011,,,$0.00,02/16/2011
Halifax Regional Narcotics and Gang Task Force,06/08/2010,10-FS16102,02,"$2,200.00 U.S. CURRENCY",Pending,"$2,200.00",06/10/2010,,,,$0.00,
Halifax Regional Narcotics and Gang Task Force,06/08/2010,10-FS16103,01,1998 NISSAN FRONTIER,Pending,"$2,500.00",06/10/2010,,,,$0.00,
Halifax Regional Narcotics and Gang Task Force,06/08/2010,10-FS16103,02,1992 TOYOTA CAMRY,Pending,"$2,500.00",06/10/2010,,,,$0.00,
Halifax Regional Narcotics and Gang Task Force,01/26/2011,11-FS02804,01,"$7,996.00 U.S. CURRENCY",Pending,"$7,996.00",01/28/2011,,,,$0.00,
Halifax Regional Narcotics and Gang Task Force,01/26/2011,11-FS02804,02,1999 DODGE DURANGO,Pending,"$2,500.00",01/28/2011,,,,$0.00,
Halifax Regional Narcotics and Gang Task Force,01/26/2011,11-FS02804,03,2000 CHEVROLET IMPALA,Pending,"$2,500.00",01/28/2011,,,,$0.00,
Halifax Regional Narcotics and Gang Task Force,01/26/2011,11-FS02804,04,1974 CHEVROLET IMPALA,Pending,"$2,500.00",01/28/2011,,,,$0.00,
Halifax Regional Narcotics and Gang Task Force,04/20/2011,11-FS11004,01,1999 CHEVROLET SUBURBAN,Return To Owner,"$1,500.00",04/20/2011,07/21/2011,,,$0.00,07/21/2011
Halifax Regional Narcotics and Gang Task Force,04/20/2011,11-FS12901,01,"$2,193.26 U.S. CURRENCY",Pending,"$2,193.26",05/09/2011,,,,$0.00,
Halifax Regional Narcotics and Gang Task Force,05/11/2011,11-FS13207,01,2001 CHEVROLET MONTE CARLO,Pending,"$8,000.00",05/12/2011,,,,$0.00,
Halifax Regional Narcotics and Gang Task Force,05/11/2011,11-FS13207,02,2004 DODGE RAM PICKUP,Return To Owner,"$15,000.00",05/12/2011,09/14/2011,,,$0.00,09/14/2011
Halifax Regional Narcotics and Gang Task Force,05/11/2011,11-FS13207,03,2003 TIMBER LODGE CAMPER,Return To Owner,"$20,000.00",05/12/2011,09/14/2011,,,$0.00,09/14/2011
Halifax Regional Narcotics and Gang Task Force,06/13/2011,11-FS16704,01,"$1,197.00 U.S. CURRENCY",Pending,"$1,197.00",06/16/2011,,,,$0.00,
Halifax Regional Narcotics and Gang Task Force,09/08/2011,12-FS25107,01,$650.75 U.S. CURRENCY,Pending,$650.75,09/08/2011,,,,$0.00,
