Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Chesapeake Police Department,10/02/2008,09-FS31905,02,"$7,165.00 U.S. CURRENCY",Dismissal,"$7,165.00",11/14/2008,05/07/2009,,,$0.00,05/07/2009
Chesapeake Police Department,01/19/2009,09-FS03303,01,2006 NISSAN,Pending,"$9,825.00",02/02/2009,04/28/2009,,,$0.00,04/28/2009
Chesapeake Police Department,03/08/2009,09-FS07613,01,"$5,173.00 U.S. CURRENCY",Return To Owner,"$5,173.00",03/17/2009,09/29/2014,,,$0.00,09/29/2014
Chesapeake Police Department,03/14/2009,09-FS08302,01,2005 FORD F-150,Pending,"$8,000.00",03/24/2009,03/08/2010,,,$0.00,03/08/2010
Chesapeake Police Department,03/14/2009,09-FS08302,02,"$1,206.00 U.S. CURRENCY",Dismissal,"$1,206.00",03/24/2009,03/08/2010,,,$0.00,03/08/2010
Chesapeake Police Department,03/27/2009,10-FS20410,01,"$1,002.00 U.S. CURRENCY",Forfeiture,"$1,002.00",07/23/2009,02/17/2010,,,$501.00,02/17/2010
Chesapeake Police Department,04/07/2009,09-FS14607,01,1994 CHEVROLET CAMARO,Pending,"$1,675.00",05/26/2009,,,,$0.00,
Chesapeake Police Department,04/07/2009,09-FS14608,01,2003 HONDA ACCORD,Return To Owner,"$10,000.00",05/26/2009,09/29/2014,,,$0.00,09/29/2014
Chesapeake Police Department,04/13/2009,10-FS20411,01,"$2,826.00 U.S. CURRENCY",Dismissal,"$2,826.00",07/23/2009,12/01/2009,,,$0.00,12/01/2009
Chesapeake Police Department,05/26/2009,10-FS18901,01,"$3,002.00 U.S. CURRENCY",Pending,"$3,002.00",07/08/2009,,,,$0.00,
Chesapeake Police Department,05/30/2009,09-FS16704,01,1999 FORD EXPEDITION,Return To Owner,"$4,500.00",06/16/2009,09/29/2014,,,$0.00,09/29/2014
Chesapeake Police Department,06/06/2009,11-FS22205,01,"$2,472.00 U.S. CURRENCY",Forfeiture,"$2,472.00",08/10/2010,08/10/2010,,,"$2,472.00",08/10/2010
Chesapeake Police Department,07/01/2009,10-FS21501,01,$820.00 U.S. CURRENCY,Forfeiture,$820.00,08/03/2009,10/12/2012,,,$0.00,10/12/2012
Chesapeake Police Department,07/13/2009,10-FS23902,01,"$1,205.00 U.S. CURRENCY",Forfeiture,"$1,205.00",08/27/2009,11/06/2009,,,$602.50,11/06/2009
Chesapeake Police Department,07/14/2009,10-FS21701,01,$955.00 U.S. CURRENCY,Forfeiture,$955.00,08/05/2009,05/26/2010,,,$955.00,05/26/2010
Chesapeake Police Department,07/14/2009,10-FS21701,02,TOSHIBA LAPTOP,Return To Owner,$500.00,08/05/2009,05/26/2010,,,$0.00,05/26/2010
Chesapeake Police Department,07/15/2009,10-FS22201,01,2002 CHEVY IMPALA,Return To Owner,"$6,000.00",08/10/2009,10/12/2012,,,$0.00,10/12/2012
Chesapeake Police Department,07/15/2009,10-FS22201,02,"$1,836.00 U.S. CURRENCY",Forfeiture,"$1,836.00",08/10/2009,04/08/2010,,,"$1,836.00",04/08/2010
Chesapeake Police Department,07/18/2009,10-FS21703,01,$799.00 U.S. CURRENCY,Forfeiture,$799.00,08/05/2009,12/01/2009,,,$799.00,12/01/2009
Chesapeake Police Department,07/21/2009,10-FS21702,01,$600.30 U.S. CURRENCY,Forfeiture,$600.30,08/05/2009,11/18/2009,,,$600.30,11/18/2009
Chesapeake Police Department,07/26/2009,10-FS22202,01,2002 MITSUBISHI MONTERO,Dismissal,"$3,500.00",08/10/2009,11/06/2009,,,$0.00,11/06/2009
Chesapeake Police Department,07/26/2009,10-FS22203,01,2005 NISSAN SENTRA,Forfeiture,"$8,000.00",08/10/2009,10/08/2010,11/23/2010,,$645.00,11/23/2010
Chesapeake Police Department,07/26/2009,10-FS22203,02,"$1,096.00 U.S. CURRENCY",Pending,"$1,096.00",08/10/2009,,,,$0.00,
Chesapeake Police Department,07/29/2009,10-FS22204,01,2002 PONTIAC GRAND PRIX,Forfeiture,"$3,000.00",08/10/2009,06/16/2011,,,"$1,000.00",06/16/2011
Chesapeake Police Department,08/03/2009,10-FS25302,01,"$2,710.00 U.S. CURRENCY",Forfeiture,"$2,710.00",09/10/2009,12/29/2009,,,"$2,710.00",12/29/2009
Chesapeake Police Department,08/07/2009,10-FS23001,01,"$1,983.00 U.S. CURRENCY",Forfeiture,"$1,983.00",08/18/2009,06/14/2010,,,"$1,233.00",06/14/2010
Chesapeake Police Department,08/10/2009,10-FS23903,01,2005 ACURA TSX,Pending,"$15,275.00",08/27/2009,,,,$0.00,
Chesapeake Police Department,08/11/2009,10-FS23901,01,2003 NISSAN 350Z,Pending,"$10,000.00",08/27/2009,01/14/2010,,,$0.00,01/14/2010
Chesapeake Police Department,08/21/2009,10-FS31012,01,"$2,069.91 U.S. CURRENCY",Forfeiture,"$2,069.91",11/06/2009,02/17/2010,,,"$2,069.91",02/17/2010
Chesapeake Police Department,08/21/2009,10-FS31306,01,2001 MITSUBISHI MIRAGE,Return To Owner,"$1,500.00",11/09/2009,03/12/2010,,,$0.00,03/12/2010
Chesapeake Police Department,08/21/2009,10-FS31307,01,1992 LEXUS LS400,Forfeiture,"$6,000.00",11/09/2009,03/12/2010,08/30/2010,,$820.00,08/30/2010
Chesapeake Police Department,09/17/2009,10-FS31301,01,2001 MERCEDES BENZ COUPE,Forfeiture,"$20,000.00",11/09/2009,12/07/2009,09/29/2014,,$0.00,09/29/2014
Chesapeake Police Department,09/26/2009,10-FS31007,01,1990 LEXUS ES 400,Return To Owner,"$3,000.00",11/06/2009,09/29/2014,,,$0.00,09/29/2014
Chesapeake Police Department,09/26/2009,10-FS31007,02,"$2,551.00 U.S. CURRENCY",Forfeiture,"$2,551.00",11/06/2009,05/24/2010,,,"$2,551.00",05/24/2010
Chesapeake Police Department,10/01/2009,10-FS31006,01,2002 CHEVROLET TAHOE,Forfeiture,"$3,000.00",11/06/2009,03/08/2010,08/30/2010,,"$3,020.00",08/30/2010
Chesapeake Police Department,10/01/2009,10-FS31006,02,$649.00 U.S. CURRENCY,Forfeiture,$649.00,11/06/2009,02/24/2010,,,$0.00,02/24/2010
Chesapeake Police Department,10/03/2009,10-FS31009,01,2000 CADILLAC ESCALADE,Release To Lien Holder,"$6,500.00",11/06/2009,12/08/2010,,,$0.00,12/08/2010
Chesapeake Police Department,10/03/2009,10-FS31009,02,"$3,406.00 U.S. CURRENCY",Return To Owner,"$3,406.00",11/06/2009,10/12/2012,,,$0.00,10/12/2012
Chesapeake Police Department,10/09/2009,10-FS31008,01,$848.00 U.S. CURRENCY,Forfeiture,$848.00,11/06/2009,03/02/2010,,,$848.00,03/02/2010
Chesapeake Police Department,10/14/2009,10-FS33501,01,"$6,090.00 U.S. CURRENCY",Forfeiture,"$6,090.00",12/01/2009,12/29/2009,,,"$6,090.00",12/29/2009
Chesapeake Police Department,10/15/2009,10-FS31302,01,1998 DODGE NEON,Dismissal,"$1,000.00",11/09/2009,04/01/2010,,,$0.00,04/01/2010
Chesapeake Police Department,10/15/2009,10-FS31303,01,1998 KAWASAKI MOTORCYCLE,Forfeiture,"$3,000.00",11/09/2009,02/26/2013,,,$700.00,02/26/2013
Chesapeake Police Department,10/15/2009,10-FS31304,01,"$3,862.00 U.S. CURRENCY",Forfeiture,"$3,862.00",11/09/2009,04/21/2010,,,"$3,862.00",04/21/2010
Chesapeake Police Department,10/15/2009,10-FS33503,01,1998 DODGE PICKUP,Return To Owner,"$3,000.00",12/01/2009,04/05/2010,,,$0.00,04/05/2010
Chesapeake Police Department,10/21/2009,10-FS31305,01,"$1,400.00 U.S. CURRENCY",Forfeiture,"$1,400.00",11/09/2009,12/07/2010,,,$700.00,12/07/2010
Chesapeake Police Department,11/17/2009,10-FS01903,01,$635.00 U.S. CURRENCY,Pending,$635.00,01/19/2010,,,,$0.00,
Chesapeake Police Department,11/17/2009,10-FS01906,01,"$5,000.00 U.S. CURRENCY",Forfeiture,"$5,000.00",01/19/2010,06/14/2010,,,"$5,000.00",06/14/2010
Chesapeake Police Department,11/27/2009,10-FS01902,01,"$1,567.00 U.S. CURRENCY",Return To Owner,"$1,567.00",01/19/2010,09/29/2014,,,$0.00,09/29/2014
Chesapeake Police Department,12/03/2009,10-FS01907,01,2000 CADILLAC 4-DOOR,Return To Owner,"$1,500.00",01/19/2010,10/12/2012,,,$0.00,10/12/2012
Chesapeake Police Department,12/08/2009,10-FS01905,01,"$3,000.00 U.S. CURRENCY",Return To Owner,"$3,000.00",01/19/2010,08/30/2010,,,$0.00,08/30/2010
Chesapeake Police Department,12/08/2009,10-FS01905,02,"$2,000.00 U.S. CURRENCY",Forfeiture,"$2,000.00",01/19/2010,08/30/2010,,,"$2,000.00",08/30/2010
Chesapeake Police Department,12/08/2009,10-FS01908,01,2001 DODGE INTREPID,Forfeiture,"$2,500.00",01/19/2010,08/26/2010,12/20/2010,,"$1,070.00",12/20/2010
Chesapeake Police Department,12/08/2009,10-FS01908,02,"$4,050.00 U.S. CURRENCY",Forfeiture,"$4,050.00",01/19/2010,04/13/2010,,,"$4,050.00",04/13/2010
Chesapeake Police Department,12/08/2009,10-FS01908,03,47 INCH LG FLAT SCREEN TV,Release To Lien Holder,$500.00,01/19/2010,04/13/2010,,,$0.00,04/13/2010
Chesapeake Police Department,12/17/2009,10-FS01904,01,1997 LEXUS ES 300,Return To Owner,"$2,500.00",01/19/2010,05/12/2010,,,$0.00,05/12/2010
Chesapeake Police Department,12/18/2009,10-FS02511,01,1995 NISSAN MAXIMA,Forfeiture,"$1,000.00",01/25/2010,04/07/2010,08/30/2010,,$870.00,08/30/2010
Chesapeake Police Department,01/12/2010,10-FS02510,01,2000 LEXUS 300,Return To Owner,"$4,000.00",01/25/2010,10/20/2014,,,$0.00,10/20/2014
Chesapeake Police Department,01/20/2010,10-FS03904,01,1997 PONTIAC 4 DOOR,Return To Owner,"$2,000.00",02/08/2010,06/03/2010,,,$0.00,06/03/2010
Chesapeake Police Department,01/22/2010,10-FS03508,01,"$1,081.00 U.S. CURRENCY",Forfeiture,"$1,081.00",02/04/2010,05/24/2010,,,"$1,081.00",05/24/2010
Chesapeake Police Department,01/23/2010,10-FS03506,01,$849.00 U.S. CURRENCY,Forfeiture,$849.00,02/04/2010,04/27/2010,,,$849.00,04/27/2010
Chesapeake Police Department,01/23/2010,10-FS03507,01,1999 NISSAN PATHFINDER,Release To Lien Holder,"$1,500.00",02/04/2010,07/21/2010,,,$0.00,07/21/2010
Chesapeake Police Department,02/05/2010,10-FS06702,01,"$2,650.75 U.S. CURRENCY",Forfeiture,"$2,650.75",03/08/2010,05/24/2010,,,"$2,650.75",05/24/2010
Chesapeake Police Department,02/06/2010,10-FS06701,01,$600.00 U.S. CURRENCY,Pending,$600.00,03/08/2010,,,,$0.00,
Chesapeake Police Department,02/12/2010,10-FS06703,01,1994 MERCURY MARQUIS,Release To Lien Holder,"$1,000.00",03/08/2010,05/12/2010,,,$0.00,05/12/2010
Chesapeake Police Department,02/13/2010,10-FS07104,01,1997 INFINITI I 30,Forfeiture,"$1,500.00",03/12/2010,09/28/2010,01/24/2011,,$820.00,01/24/2011
Chesapeake Police Department,02/13/2010,10-FS07104,02,$964.00 U.S. CURRENCY,Forfeiture,$964.00,03/12/2010,06/14/2010,,,$964.00,06/14/2010
Chesapeake Police Department,02/17/2010,10-FS07101,01,$845.00 U.S. CURRENCY,Forfeiture,$845.00,03/12/2010,07/17/2014,,,$600.00,07/17/2014
Chesapeake Police Department,02/21/2010,10-FS07103,01,"$2,770.00 U.S. CURRENCY",Forfeiture,"$2,770.00",03/12/2010,05/31/2011,,,"$1,385.00",05/31/2011
Chesapeake Police Department,02/26/2010,10-FS07102,01,$580.00 U.S. CURENCY,Forfeiture,$580.00,03/12/2010,06/30/2010,,,$580.00,06/30/2010
Chesapeake Police Department,03/13/2010,10-FS09005,01,$829.00 U.S. CURRENCY,Forfeiture,$829.00,03/31/2010,10/12/2012,,,$0.00,10/12/2012
Chesapeake Police Department,03/14/2010,10-FS12401,01,$707.00 U.S. CURRENCY,Forfeiture,$707.00,05/04/2010,05/24/2010,,,$707.00,05/24/2010
Chesapeake Police Department,03/14/2010,10-FS13206,01,1993 BMW 325 I,Return To Owner,"$4,500.00",05/12/2010,09/29/2014,,,$0.00,09/29/2014
Chesapeake Police Department,03/14/2010,10-FS13207,01,1991 CHEVROLET CAMARO,Return To Owner,"$3,500.00",05/12/2010,09/29/2014,,,$0.00,09/29/2014
Chesapeake Police Department,03/14/2010,10-FS13208,01,2000 FORD EXPEDITION,Forfeiture,"$6,000.00",05/12/2010,08/06/2010,12/20/2010,,"$2,320.00",12/20/2010
Chesapeake Police Department,03/16/2010,10-FS08802,01,$650.00 U.S. CURRENCY,Forfeiture,$650.00,03/29/2010,06/30/2010,,,$650.00,06/30/2010
Chesapeake Police Department,03/18/2010,10-FS09004,01,"$2,110.00 U.S. CURRENCY",Forfeiture,"$2,110.00",03/31/2010,06/30/2010,,,"$2,110.00",06/30/2010
Chesapeake Police Department,03/20/2010,10-FS09104,01,$578.00 U.S. CURRENCY,Forfeiture,$578.00,04/01/2010,06/24/2010,,,$578.00,06/24/2010
Chesapeake Police Department,03/31/2010,10-FS10203,01,1999 NISSAN,Return To Owner,"$6,000.00",04/12/2010,03/14/2011,,,$0.00,03/14/2011
Chesapeake Police Department,04/01/2010,10-FS10202,01,"$10,135.00 U.S. CURRENCY",Forfeiture,"$10,135.00",04/12/2010,07/14/2010,,,"$10,135.00",07/14/2010
Chesapeake Police Department,04/03/2010,10-FS11701,01,$660.00 U.S. CURRENCY,Forfeiture,$660.00,04/27/2010,07/14/2010,,,$660.00,07/14/2010
Chesapeake Police Department,04/15/2010,10-FS11905,01,"$1,397.00 U.S. CURRENCY",Forfeiture,"$1,397.00",04/29/2010,08/04/2010,,,"$1,397.00",08/04/2010
Chesapeake Police Department,04/20/2010,10-FS11903,01,$571.00 U.S. CURRENCY,Forfeiture,$571.00,04/29/2010,10/12/2012,,,$0.00,10/12/2012
Chesapeake Police Department,04/20/2010,10-FS11904,01,1996 ACURA,Return To Owner,"$1,000.00",04/29/2010,02/01/2011,,,$0.00,02/01/2011
Chesapeake Police Department,04/23/2010,10-FS13204,01,"$2,578.00 U.S. CURRENCY",Forfeiture,"$2,578.00",05/12/2010,04/16/2012,,,"$2,578.00",04/16/2012
Chesapeake Police Department,04/23/2010,10-FS13907,01,1999 FORD EXPEDITION,Forfeiture,"$2,000.00",05/19/2010,07/19/2010,09/29/2014,,$0.00,09/29/2014
Chesapeake Police Department,04/23/2010,10-FS13907,02,1996 CADILLAC,Forfeiture,"$1,200.00",05/19/2010,07/19/2010,12/20/2010,,$820.00,12/20/2010
Chesapeake Police Department,04/23/2010,10-FS13907,03,"$1,938.00 U.S. CURRENCY",Forfeiture,"$1,938.00",05/19/2010,08/17/2010,,,"$1,938.00",08/17/2010
Chesapeake Police Department,04/24/2010,10-FS13205,01,"$1,112.00 U.S. CURRENCY",Pending,"$1,112.00",05/12/2010,,,,$0.00,
Chesapeake Police Department,05/01/2010,10-FS13903,01,$715.00 U.S. CURRENCY,Forfeiture,$715.00,05/19/2010,06/30/2011,,,$715.00,06/30/2011
Chesapeake Police Department,05/01/2010,10-FS13904,01,BB&T ACCOUNT,Dismissal,$500.00,05/19/2010,10/12/2012,,,$0.00,10/12/2012
Chesapeake Police Department,05/01/2010,10-FS13905,01,WACHOVIA ACCOUNT,Forfeiture,"$13,384.48",05/19/2010,06/03/2011,,,"$6,692.24",06/03/2011
Chesapeake Police Department,05/01/2010,10-FS13906,01,1991 ACURA HB,Dismissal,"$1,000.00",05/19/2010,05/16/2011,,,$0.00,05/16/2011
Chesapeake Police Department,05/01/2010,10-FS15207,01,"$3,574.41 U.S. CURRENCY",Forfeiture,"$3,574.41",06/01/2010,09/14/2010,,,"$3,574.41",09/14/2010
Chesapeake Police Department,05/08/2010,11-FS27115,01,$918.00 U.S. CURRENCY,Forfeiture,$918.00,09/28/2010,08/30/2010,,,$918.00,08/30/2010
Chesapeake Police Department,05/11/2010,10-FS14404,01,NAVY FEDERAL CREDIT UNION ACCT,Forfeiture,$500.00,05/24/2010,06/21/2011,,,$0.00,06/21/2011
Chesapeake Police Department,05/11/2010,10-FS14405,01,1996 INFINITY I30,Forfeiture,"$15,000.00",05/24/2010,11/04/2011,,,$500.00,11/04/2011
Chesapeake Police Department,05/11/2010,10-FS15206,01,2001 ACURA MDX,Return To Owner,"$4,500.00",06/01/2010,09/29/2014,,,$0.00,09/29/2014
Chesapeake Police Department,05/11/2010,10-FS15802,01,"$11,017.00 U.S. CURRENCY",Forfeiture,"$11,017.00",06/07/2010,01/03/2014,,,"$3,000.00",01/03/2014
Chesapeake Police Department,05/14/2010,10-FS15205,01,$757.00 U.S. CURRENCY,Forfeiture,$757.00,06/01/2010,08/30/2010,,,$757.00,08/30/2010
Chesapeake Police Department,05/20/2010,10-FS15208,01,"$4,926.00 U.S. CURRENCY",Forfeiture,"$4,926.00",06/01/2010,01/07/2015,,,"$2,463.00",01/07/2015
Chesapeake Police Department,05/21/2010,10-FS15803,01,$660.00 U.S. CURRENCY,Forfeiture,$660.00,06/07/2010,04/26/2011,,,$660.00,04/26/2011
Chesapeake Police Department,05/26/2010,10-FS16202,01,"$1,100.00 U.S. CURRENCY",Forfeiture,"$1,100.00",06/11/2010,06/23/2011,,,"$1,100.00",06/23/2011
Chesapeake Police Department,05/28/2010,10-FS16201,01,"$1,081.00 U.S. CURRENCY",Forfeiture,"$1,081.00",06/11/2010,04/26/2011,,,$540.40,04/26/2011
Chesapeake Police Department,06/01/2010,10-FS16203,01,$545.00 U.S. CURRENCY,Forfeiture,$545.00,06/11/2010,09/28/2010,,,$545.00,09/28/2010
Chesapeake Police Department,06/03/2010,10-FS17212,01,$879.00 U.S. CURRENCY,Pending,$879.00,06/21/2010,,,,$0.00,
Chesapeake Police Department,06/04/2010,10-FS17210,01,2000 FORD F-250,Forfeiture,"$7,500.00",06/21/2010,08/30/2010,11/18/2010,,"$7,960.00",11/18/2010
Chesapeake Police Department,06/04/2010,10-FS17210,02,2002 BUICK,Dismissal,"$4,000.00",06/21/2010,08/26/2010,,,$0.00,08/26/2010
Chesapeake Police Department,06/04/2010,10-FS17210,03,1996 LEXUS,Forfeiture,"$1,000.00",06/21/2010,08/26/2010,01/25/2011,,"$1,470.00",01/25/2011
Chesapeake Police Department,06/04/2010,10-FS17213,01,"$2,310.00 U.S. CURRENCY",Forfeiture,"$2,310.00",06/21/2010,09/14/2010,,,"$2,310.00",09/14/2010
Chesapeake Police Department,06/04/2010,10-FS17214,01,1986 CHRIS CRAFT BOAT W/ TRAILER,Forfeiture,"$10,000.00",06/21/2010,08/26/2010,04/26/2011,,"$4,050.00",04/26/2011
Chesapeake Police Department,06/04/2010,10-FS17214,02,2000 FORD EXCURSION,Forfeiture,"$8,000.00",06/21/2010,08/26/2010,04/26/2011,,"$4,975.00",04/26/2011
Chesapeake Police Department,06/04/2010,10-FS17214,03,2001 FORD EXCURSION,Forfeiture,"$10,000.00",06/21/2010,09/25/2010,12/15/2010,,"$6,460.00",12/15/2010
Chesapeake Police Department,06/04/2010,10-FS17214,04,SAFE DEPOSIT BOX CONTENTS-WACHOVIA BANK,Return To Owner,$500.00,06/21/2010,09/29/2010,,,$0.00,09/29/2010
Chesapeake Police Department,06/04/2010,10-FS17214,05,TOWNE BANK ACCOUNT,Dismissal,$500.00,06/21/2010,09/16/2010,,,$0.00,09/16/2010
Chesapeake Police Department,06/04/2010,10-FS17214,06,WACHOVIA BANK ACCOUNT,Forfeiture,$500.00,06/21/2010,09/22/2010,,,$538.61,09/22/2010
Chesapeake Police Department,06/04/2010,10-FS17214,07,BANK OF AMERICA ACCOUNT,Dismissal,$500.00,06/21/2010,09/16/2010,,,$0.00,09/16/2010
Chesapeake Police Department,06/04/2010,10-FS17214,08,1978 FORD BRONCO,Dismissal,"$2,500.00",06/21/2010,08/26/2010,,,$0.00,08/26/2010
Chesapeake Police Department,06/04/2010,10-FS17214,09,BREITLING WATCH,Forfeiture,$500.00,06/21/2010,08/26/2010,11/19/2010,,$0.00,11/19/2010
Chesapeake Police Department,06/05/2010,10-FS17208,01,2000 HONDA,Return To Owner,"$6,000.00",06/21/2010,06/02/2014,,,$0.00,06/02/2014
Chesapeake Police Department,06/05/2010,10-FS17208,02,"$1,121.00 U.S. CURRENCY",Forfeiture,"$1,121.00",06/21/2010,06/05/2014,,,"$1,121.00",06/05/2014
Chesapeake Police Department,06/05/2010,10-FS17209,01,CHARTWAY FEDERAL CREDIT UNION ACCT,Pending,$500.00,06/21/2010,,,,$0.00,
Chesapeake Police Department,06/09/2010,10-FS17211,01,"$2,500.00 U.S. CURRENCY",Forfeiture,"$2,500.00",06/21/2010,05/23/2011,,,"$2,000.00",05/23/2011
Chesapeake Police Department,06/10/2010,11-FS18702,01,1999 CHEVROLET VAN,Dismissal,"$1,000.00",07/06/2010,04/22/2011,,,$0.00,04/22/2011
Chesapeake Police Department,06/10/2010,11-FS18708,01,2002 CHEVROLET VAN,Dismissal,"$2,000.00",07/06/2010,04/22/2011,,,$0.00,04/22/2011
Chesapeake Police Department,06/10/2010,11-FS20201,01,1999 FORD EXPEDITION,Return To Owner,"$2,000.00",07/21/2010,04/22/2011,,,$0.00,04/22/2011
Chesapeake Police Department,06/13/2010,10-FS18103,01,$673.00 U.S. CURRENCY,Pending,$673.00,06/30/2010,,,,$0.00,
Chesapeake Police Department,06/15/2010,10-FS18102,01,"$2,165.00 U.S. CURRENCY",Return To Owner,"$2,165.00",06/30/2010,09/29/2014,,,$0.00,09/29/2014
Chesapeake Police Department,06/17/2010,11-FS20002,01,2003 VOLKSWAGON JETTA,Forfeiture,"$5,000.00",07/19/2010,02/10/2011,,,$500.00,02/10/2011
Chesapeake Police Department,06/18/2010,11-FS18707,01,1995 HONDA ACCORD,Pending,"$1,000.00",07/06/2010,05/16/2011,,,$0.00,05/16/2011
Chesapeake Police Department,06/18/2010,11-FS20003,01,1998 INFINITY Q45,Forfeiture,"$2,500.00",07/19/2010,05/31/2011,,,$700.00,05/31/2011
Chesapeake Police Department,06/24/2010,11-FS18701,01,$953.00 U.S. CURRENCY,Forfeiture,$953.00,07/06/2010,10/14/2010,,,$953.00,10/14/2010
Chesapeake Police Department,06/25/2010,11-FS18709,01,2001 CHEVROLET CP,Forfeiture,"$1,200.00",07/06/2010,09/24/2010,11/18/2010,,"$1,320.00",11/18/2010
Chesapeake Police Department,07/06/2010,11-FS20701,01,"$1,200.00 U.S. CURRENCY",Forfeiture,"$1,200.00",07/26/2010,10/26/2010,,,"$1,200.00",10/26/2010
Chesapeake Police Department,07/13/2010,11-FS21810,01,1998 FORD EXPEDITION,Return To Owner,"$2,500.00",08/06/2010,10/12/2012,,,$0.00,10/12/2012
Chesapeake Police Department,07/14/2010,11-FS21809,01,"$2,080.00 U.S. CURRENCY",Forfeiture,"$2,080.00",08/06/2010,05/23/2011,,,$832.00,05/23/2011
Chesapeake Police Department,07/14/2010,11-FS21811,01,"$1,092.00 U.S. CURRENCY",Forfeiture,"$1,092.00",08/06/2010,11/12/2010,,,"$1,092.00",11/12/2010
Chesapeake Police Department,07/14/2010,11-FS23801,01,$780.00 U.S. CURRENCY,Forfeiture,$780.00,08/26/2010,11/22/2010,,,$780.00,11/22/2010
Chesapeake Police Department,07/14/2010,11-FS26302,01,1995 LEXUS LS400,Forfeiture,"$2,500.00",09/20/2010,12/21/2010,,,"$1,500.00",12/21/2010
Chesapeake Police Department,07/24/2010,11-FS23503,01,$560.00 U.S. CURRENCY,Forfeiture,$560.00,08/23/2010,09/03/2014,,,$560.00,09/03/2014
Chesapeake Police Department,07/30/2010,11-FS23504,01,$960.00 U.S. CURRENCY,Pending,$960.00,08/23/2010,,,,$0.00,
Chesapeake Police Department,08/05/2010,11-FS23501,01,$787.00 U.S. CURRENCY,Forfeiture,$787.00,08/23/2010,02/01/2011,,,$787.00,02/01/2011
Chesapeake Police Department,08/05/2010,11-FS24401,01,2005 ISUZU ASCENDER,Return To Owner,"$11,000.00",09/01/2010,01/20/2011,,,$0.00,01/20/2011
Chesapeake Police Department,08/05/2010,11-FS24401,02,2001 MERCEDES BENZ,Forfeiture,"$8,000.00",09/01/2010,02/01/2011,06/30/2011,,"$8,135.00",06/30/2011
Chesapeake Police Department,08/05/2010,11-FS24401,03,2002 CHEVROLET SUBURBAN,Return To Owner,"$5,000.00",09/01/2010,01/20/2011,,,$0.00,01/20/2011
Chesapeake Police Department,08/05/2010,11-FS24402,01,1998 CADILLAC,Forfeiture,"$3,900.00",09/01/2010,02/10/2011,,,$500.00,02/10/2011
Chesapeake Police Department,08/12/2010,11-FS25303,01,1999 HONDA ACCORD,Forfeiture,$800.00,09/10/2010,11/19/2010,03/18/2011,,"$1,120.00",03/18/2011
Chesapeake Police Department,08/17/2010,11-FS24503,01,"$3,587.00 U.S. CURRENCY",Forfeiture,"$3,587.00",09/02/2010,05/23/2011,,,"$2,587.00",05/23/2011
Chesapeake Police Department,08/18/2010,11-FS25302,01,$517.00 U.S. CURRENCY,Forfeiture,$517.00,09/10/2010,12/07/2010,,,$517.00,12/07/2010
Chesapeake Police Department,08/25/2010,11-FS27202,01,2000 INFINITI Q45,Release To Lien Holder,"$7,000.00",09/29/2010,01/11/2011,,,$0.00,01/11/2011
Chesapeake Police Department,08/25/2010,11-FS27202,02,$644.00 U.S. CURRENCY,Forfeiture,$644.00,09/29/2010,02/01/2011,,,$644.00,02/01/2011
