Date,Offense,Street,Subdivison,Zip,E.D.,City,Area
4/2/2002,CITIZEN REQUESTED ASSISTANCE,DON JUAN DRIVE,241,23693,2,TABB,100
1/29/2002,UNLAWFUL PURCHASE OR POSSESS A,DURHAM COURT,192,23693,2,TABB,100
1/29/2002,BRANDISHING FIREARM,DURHAM COURT,192,23693,2,TABB,100
3/1/2002,"MANUF, SALE, POSSESSION CONTRO",DURHAM COURT,192,23693,2,TABB,100
3/21/2002,GRAND LARCENY,DURHAM COURT,192,23693,2,TABB,100
3/8/2002,POSSESSION OF MARIJUANA,DURHAM COURT,192,23693,2,TABB,100
8/16/2002,"DAMAGE PROPERTY, PRIVATE",DURHAM COURT,192,23693,2,TABB,100
5/3/2002,"LARCENY,FROM MOTOR VEHICLE",E BRISTOL LANE,246,23693,,TABB,100
2/12/2002,"DAMAGE PROPERTY, PRIVATE",E BRISTOL LANE,246,23693,5,TABB,100
8/12/2002,"LARCENY,FROM MOTOR VEHICLE",E. BRISTOL LANE,246,23693,5,TABB,100
4/19/2002,GRAND LARCENY,E. BRISTOL LANE,246,23693,5,TABB,100
7/22/2002,"DAMAGE PROPERTY, PRIVATE",E. BRISTOL LANE,246,23693,5,TABB,100
3/13/2002,CITIZEN REQUESTED ASSISTANCE,E. BRISTOL LANE YORKSHR,246,23693,5,TABB,100
4/9/2002,"LARCENY,FROM MOTOR VEHICLE",ELISE PLACE,198,23693,2,TABB,100
2/6/2002,THREATEN BODILY HARM,ELISE PLACE,198,23693,2,TABB,100
9/14/2002,"DAMAGE PROPERTY, PRIVATE",ELM LAKE DRIVE,236,23693,5,TABB,100
2/24/2002,UNLAWFUL PURCHASE OR POSSESS A,EMERALD COURT,128,23693,5,TABB,100
3/12/2002,GRAND LARCENY,ERIC NELSON RUN,279,23693,2,TABB,100
8/12/2002,ABUSE AND NEGLECT OF CHILDREN,ERIC NELSON RUN,279,23693,2,TABB,100
7/15/2002,GRAND LARCENY,FAIRWAY LANE,4,23693,2,TABB,100
4/8/2002,GRAND LARCENY,FAIRWAY LANE,4,23693,2,TABB,100
8/17/2002,CITIZEN REQUESTED ASSISTANCE,FAY CIRCLE,199,23693,4,TABB,100
3/5/2002,COMPUTER FRAUD >=$200,FERGUSON BEND,64,23693,2,TABB,100
10/15/2002,"LARCENY,FROM MOTOR VEHICLE",FERGUSON BEND,64,23693,2,TABB,100
4/24/2002,POSSESSION OF MARIJUANA,FERGUSON BEND,64,23693,2,TABB,100
4/24/2002,OPERATE MOTOR VEHICLE -HABITUA,FERGUSON BEND,64,23693,2,TABB,100
6/22/2002,CREDIT CARD THEFT,FERGUSON BEND,64,23693,2,TABB,100
2/24/2002,"ASSAULT, SIMPLE",FIRBY ROAD,45,23693,2,TABB,100
1/3/2002,ANNOYING PHONE CALLS,FIRBY ROAD,45,23693,2,TABB,100
1/12/2002,CITIZEN REQUESTED ASSISTANCE,FIRBY ROAD,45,23693,2,TABB,100
1/3/2002,RUNAWAY JUVENILE,GALAXY WAY,113,23693,5,TABB,100
1/27/2002,"DAMAGE PROPERTY, PRIVATE",GALAXY WAY,113,23693,5,TABB,100
6/16/2002,PETIT LARCENY,GARDENVILLE DRIVE,198,23693,2,TABB,100
6/16/2002,PETIT LARCENY,GARDENVILLE DRIVE,198,23693,2,TABB,100
6/7/2002,MOTOR VEHICLE THEFT,GARDENVILLE DRIVE,198,23693,2,TABB,100
9/8/2002,PETIT LARCENY,GARDENVILLE DRIVE,198,23693,2,TABB,100
1/30/2002,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASH MEMORIAL,,23693,,TABB,100
8/14/2002,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASH MEMORIAL,,23693,,TABB,100
5/25/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,200
8/18/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,,TABB,100
6/13/2002,BRANDISHING FIREARM,GEORGE WASH MEMORIAL,207,23693,,TABB,100
7/31/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
6/27/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
8/25/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,171,23693,,TABB,100
2/8/2002,"ASSAULT, SIMPLE",GEORGE WASH MEMORIAL,248,23693,,TABB,200
4/16/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,171,23693,,TABB,100
1/27/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,197,23693,,TABB,100
4/7/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,,23693,,TABB,100
7/30/2002,"LARCENY, SHOPLIFTING",GEORGE WASH MEMORIAL,,23693,,TABB,100
9/21/2002,"ASSAULT, SIMPLE",GEORGE WASH MEMORIAL,197,23693,,TABB,100
3/14/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,171,23693,,TABB,100
5/24/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,200,23693,,TABB,200
8/12/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,,23693,,TABB,100
6/13/2002,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASH MEMORIAL,,23693,,TABB,100
3/9/2002,ROBBERY,GEORGE WASH MEMORIAL,171,23693,,TABB,100
4/24/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,216,23693,,TABB,100
10/18/2002,ROBBERY,GEORGE WASH MEMORIAL,197,23693,,TABB,100
2/19/2002,"ASSAULT, SIMPLE, DOMESTIC",GEORGE WASH MEMORIAL,171,23693,,TABB,100
11/30/2002,ROBBERY,GEORGE WASH MEMORIAL,,23693,,TABB,100
10/20/2002,"DRUGS, POSSESS COCAINE",GEORGE WASH MEMORIAL,171,23693,,TABB,100
3/6/2002,"ASSAULT, SIMPLE, DOMESTIC",GEORGE WASH MEMORIAL,,23693,,TABB,100
7/2/2002,MAIMING,GEORGE WASH MEMORIAL,,23693,,TABB,100
11/14/2002,ABDUCTION & KIDNAPPING,GEORGE WASH MEMORIAL,152,23693,,TABB,100
1/1/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,,23693,,TABB,100
7/20/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,,23693,,TABB,100
8/9/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,189,23693,,TABB,300
8/31/2002,ABDUCTION & KIDNAPPING,GEORGE WASH MEMORIAL,197,23693,,TABB,100
3/26/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,65,23693,,TABB,100
3/2/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,239,23693,,TABB,200
1/30/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,69,23693,,TABB,200
5/12/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,,TABB,300
5/28/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,,TABB,100
2/16/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,,23693,,TABB,100
3/25/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,,23693,,TABB,100
8/9/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,248,23693,,TABB,200
7/10/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,197,23693,,TABB,100
3/11/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,,23693,,TABB,100
3/11/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,,23693,,TABB,100
6/14/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,42,23693,,TABB,100
2/8/2002,THREATEN BODILY HARM,GEORGE WASH MEMORIAL,197,23693,,TABB,100
7/8/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,,TABB,100
6/16/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,,TABB,100
2/9/2002,GAS THEFT,GEORGE WASH MEMORIAL,,23693,,TABB,100
3/18/2002,EMBEZZLEMENT >=$200,GEORGE WASH MEMORIAL,,23693,,TABB,100
5/18/2002,ELUDING POLICE -ENDANGER PERSO,GEORGE WASH MEMORIAL,,23693,,TABB,200
7/15/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,197,23693,,TABB,100
10/7/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,,23693,,TABB,100
7/16/2002,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASH MEMORIAL,,23693,,TABB,100
3/11/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,,23693,,TABB,100
5/26/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,171,23693,,TABB,100
2/20/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,,TABB,100
6/25/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,171,23693,,TABB,100
3/21/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,,23693,,TABB,100
9/3/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,,TABB,100
3/11/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,,TABB,100
11/5/2002,CREDIT CARD FRAUD,GEORGE WASH MEMORIAL,171,23693,,TABB,100
3/18/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,197,23693,,TABB,100
11/30/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,,23693,TABB,,
8/3/2002,MOTOR VEHICLE THEFT,GEORGE WASH MEMORIAL,,23693,TABB,100,
3/10/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,100,
3/2/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,238,23693,TABB,100,
6/9/2002,HIT AND RUN -PROPERTY DAMAGE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
1/22/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/17/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/30/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,,23693,TABB,,
1/13/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,,23693,TABB,300,
5/18/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
6/3/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,10,23693,TABB,100,
5/10/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
5/6/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/12/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,239,23693,TABB,100,
5/18/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,10,23693,TABB,100,
7/13/2002,LOST PROPERTY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
7/9/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/16/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,152,23693,TABB,100,
9/17/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,171,23693,TABB,100,
3/11/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,,23693,TABB,100,
3/15/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,,23693,TABB,100,
6/17/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,171,23693,TABB,100,
8/19/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
6/28/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,171,23693,TABB,100,
5/23/2002,RECOVERED VEHICLE-STOLEN OTHER,GEORGE WASH MEMORIAL,197,23693,TABB,100,
8/29/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/16/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/16/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/16/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/16/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
5/4/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/13/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
5/22/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,171,23693,TABB,100,
8/4/2002,TRESPASSING,GEORGE WASH MEMORIAL,197,23693,TABB,100,
1/10/2002,"DAMAGE PROPERTY, BUSINESS",GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/17/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,171,23693,TABB,100,
6/11/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/14/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,100,
11/6/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/7/2002,"DAMAGE PROPERTY, BUSINESS",GEORGE WASH MEMORIAL,153,23693,TABB,100,
2/2/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
4/20/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
8/19/2002,DISORDERLY CONDUCT,GEORGE WASH MEMORIAL,197,23693,TABB,100,
1/12/2002,"DAMAGE PROPERTY, BUSINESS",GEORGE WASH MEMORIAL,171,23693,TABB,100,
4/6/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,10,23693,TABB,100,
1/18/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,197,23693,TABB,100,
8/20/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/28/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,,
8/15/2002,CREDIT CARD FRAUD,GEORGE WASH MEMORIAL,,23693,TABB,100,
8/15/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,,23693,TABB,100,
7/7/2002,MOTOR VEHICLE THEFT,GEORGE WASH MEMORIAL,73,23693,TABB,100,
10/18/2002,LOST PROPERTY,GEORGE WASH MEMORIAL,66,23693,TABB,100,
7/31/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,238,23693,TABB,100,
9/28/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
11/20/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,198,23693,TABB,100,
11/21/2002,"ASSAULT, SIMPLE",GEORGE WASH MEMORIAL,198,23693,TABB,100,
3/20/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
4/12/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,198,23693,TABB,100,
7/19/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/2/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/3/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/11/2002,"FRAUD, ALL OTHERS",GEORGE WASH MEMORIAL,197,23693,TABB,100,
7/24/2002,CREDIT CARD FRAUD,GEORGE WASH MEMORIAL,,23693,TABB,100,
9/17/2002,CREDIT CARD FRAUD,GEORGE WASH MEMORIAL,198,23693,TABB,100,
9/22/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/3/2002,EMBEZZLEMENT >=$200,GEORGE WASH MEMORIAL,246,23693,TABB,100,
11/4/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,246,23693,TABB,100,
8/15/2002,CREDIT CARD FRAUD,GEORGE WASH MEMORIAL,,23693,TABB,100,
10/17/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
10/17/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
8/5/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/7/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,122,23693,TABB,100,
10/1/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,171,23693,TABB,100,
10/9/2002,"ASSAULT, SIMPLE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/11/2002,LOST PROPERTY,GEORGE WASH MEMORIAL,162,23693,TABB,300,
11/18/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,300,
10/29/2002,LOST PROPERTY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
4/12/2002,"BURGLARY, RESIDENTIAL",GEORGE WASH MEMORIAL,198,23693,TABB,100,
1/16/2002,MOTOR VEHICLE THEFT,GEORGE WASH MEMORIAL,197,23693,TABB,100,
4/19/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,100,
8/21/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
7/24/2002,ISSUING BAD CHECKS >=$200,GEORGE WASH MEMORIAL,13,23693,TABB,100,
1/10/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
2/13/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
1/5/2002,"LARCENY, SHOPLIFTING",GEORGE WASH MEMORIAL,197,23693,TABB,100,
4/30/2002,ROBBERY,GEORGE WASH MEMORIAL,171,23693,TABB,100,
9/13/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
11/21/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,229,23693,TABB,300,
7/25/2002,"DAMAGE PROPERTY, BUSINESS",GEORGE WASH MEMORIAL,,23693,TABB,100,
8/12/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
3/29/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,100,23693,TABB,100,
11/4/2002,ABUSE AND NEGLECT OF CHILDREN,GEORGE WASH MEMORIAL,197,23693,TABB,100,
3/16/2002,"ASSAULT, SIMPLE, DOMESTIC",GEORGE WASH MEMORIAL,,23693,TABB,300,
4/27/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,100,
3/19/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,171,23693,TABB,100,
6/10/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,179,23693,TABB,200,
10/29/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,200,
6/25/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
5/8/2002,OVERDOSE,GEORGE WASH MEMORIAL,85,23693,TABB,100,
6/25/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,73,23693,TABB,100,
1/4/2002,UNAUTHORIZED USE OF VEHICLE,GEORGE WASH MEMORIAL,171,23693,TABB,100,
2/21/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,,23693,TABB,100,
5/5/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
4/21/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,171,23693,TABB,100,
4/20/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,171,23693,TABB,100,
1/27/2002,GAS THEFT,GEORGE WASH MEMORIAL,197,23693,TABB,100,
1/22/2002,"MANUF, SALE, POSS CONTROL SUBS",GEORGE WASH MEMORIAL,,23693,TABB,100,
1/22/2002,"MANUF, SALE, POSS CONTROL SUBS",GEORGE WASH MEMORIAL,,23693,TABB,100,
5/7/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
7/31/2002,AGGRESIVE DRIVING,GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/15/2002,GAS THEFT,GEORGE WASH MEMORIAL,248,23693,TABB,100,
11/18/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
3/28/2002,ARSON,GEORGE WASH MEMORIAL,73,23693,TABB,100,
3/21/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
5/19/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,73,23693,TABB,100,
8/23/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,239,23693,TABB,100,
10/29/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,197,23693,TABB,100,
4/25/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
10/29/2002,"DAMAGE PROPERTY, BUSINESS",GEORGE WASH MEMORIAL,197,23693,TABB,100,
3/22/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,42,23693,TABB,100,
6/24/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
3/18/2002,"BURGLARY, RESIDENTIAL",GEORGE WASH MEMORIAL,,23693,TABB,100,
7/16/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
8/20/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/23/2002,UNLAWFUL PURCHASE OR POSSESS A,GEORGE WASH MEMORIAL,43,23693,TABB,200,
3/5/2002,ATTEMPTED SUICIDE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/28/2002,MOTOR VEHICLE THEFT,GEORGE WASH MEMORIAL,85,23693,TABB,100,
8/15/2002,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASH MEMORIAL,,23693,TABB,100,
4/19/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
6/20/2002,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASH MEMORIAL,,23693,TABB,200,
4/19/2002,"ASSAULT, SIMPLE, DOMESTIC",GEORGE WASH MEMORIAL,85,23693,TABB,100,
1/8/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
1/3/2002,"ASSAULT, SIMPLE, DOMESTIC",GEORGE WASH MEMORIAL,4,23693,TABB,100,
3/17/2002,"BURGLARY, RESIDENTIAL",GEORGE WASH MEMORIAL,,23693,TABB,100,
5/5/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,171,23693,TABB,100,
2/24/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,75,23693,TABB,100,
10/17/2002,"ASSAULT, SIMPLE, DOMESTIC",GEORGE WASH MEMORIAL,,23693,TABB,100,
8/12/2002,MAIMING,GEORGE WASH MEMORIAL,185,23693,TABB,100,
3/30/2002,ASSAULT & BATTERY -POLICE OFCR,GEORGE WASH MEMORIAL,73,23693,TABB,100,
7/3/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,228,23693,TABB,300,
3/3/2002,"ASSAULT, SIMPLE",GEORGE WASH MEMORIAL,85,23693,TABB,100,
3/3/2002,MAIMING,GEORGE WASH MEMORIAL,85,23693,TABB,100,
7/25/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
2/18/2002,ISSUING BAD CHECKS >=$200,GEORGE WASH MEMORIAL,171,23693,TABB,100,
4/9/2002,DRUNK IN PUBLIC,GEORGE WASH MEMORIAL,,23693,TABB,100,
4/28/2002,DRUNK IN PUBLIC,GEORGE WASH MEMORIAL,171,23693,TABB,100,
11/24/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,,
6/1/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,97,23693,TABB,100,
7/14/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,100,
1/17/2002,CREDIT CARD FRAUD,GEORGE WASH MEMORIAL,73,23693,TABB,100,
9/4/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,,23693,TABB,100,
2/8/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
6/27/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,,23693,TABB,100,
2/24/2002,DRUNK IN PUBLIC,GEORGE WASH MEMORIAL,10,23693,TABB,100,
10/13/2002,"ASSAULT, SIMPLE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
10/19/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,73,23693,TABB,100,
9/27/2002,CREDIT CARD FRAUD,GEORGE WASH MEMORIAL,,23693,TABB,100,
3/4/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,10,23693,TABB,100,
9/13/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,,23693,TABB,100,
1/14/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,171,23693,TABB,100,
2/12/2002,BAD CHECKS,GEORGE WASH MEMORIAL,,23693,TABB,100,
2/23/2002,ROBBERY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/18/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,,23693,TABB,100,
4/29/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,219,23693,TABB,100,
6/30/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
3/5/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,171,23693,TABB,100,
4/16/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
4/1/2002,ROBBERY,GEORGE WASH MEMORIAL,,23693,TABB,100,
5/11/2002,EMBEZZLEMENT >=$200,GEORGE WASH MEMORIAL,197,23693,TABB,200,
1/9/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
1/12/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,171,23693,TABB,100,
3/2/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,85,23693,TABB,100,
9/18/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
10/2/2002,CREDIT CARD THEFT,GEORGE WASH MEMORIAL,,23693,TABB,200,
3/26/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,65,23693,TABB,100,
11/22/2002,DRUNK IN PUBLIC,GEORGE WASH MEMORIAL,,23693,TABB,,
11/20/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
8/18/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,,23693,TABB,100,
2/5/2002,PETIT LARCENY -3RD OR SUBSQ OF,GEORGE WASH MEMORIAL,219,23693,TABB,100,
