URL,ID,Date,County,Drug Related,Alcohol-Related,Sex-Related,Violence-Related,Profit-Motivated,Other
https://policecrime.bgsu.edu/Cases/Details/07668N06480,07668N06480,01/26/2013,Petersburg city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05194N04410,05194N04410,09/30/2008,Pittsylvania County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03773N03183,03773N03183,11/17/2011,Poquoson city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00361N00954,00361N00954,04/17/2006,Portsmouth city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00783N00029,00783N00029,12/19/2006,Portsmouth city,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00943N01154,00943N01154,12/05/2006,Portsmouth city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/01793N01151,01793N01151,07/05/2007,Portsmouth city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01794N01151,01794N01151,07/05/2007,Portsmouth city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02285N01803,02285N01803,04/17/2008,Portsmouth city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03182N02653,03182N02653,06/10/2011,Portsmouth city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03695N03105,03695N03105,10/28/2011,Portsmouth city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03772N03182,03772N03182,11/04/2011,Portsmouth city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04568N03892,04568N03892,09/30/2008,Portsmouth city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06739N05727,06739N05727,07/01/2010,Portsmouth city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07382N06227,07382N06227,11/02/2012,Portsmouth city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08462N06988,08462N06988,07/22/2013,Portsmouth city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/07748N06558,07748N06558,10/02/2011,Prince Edward County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07749N06558,07749N06558,11/15/2011,Prince Edward County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00024N00165,00024N00165,10/04/2005,Prince William County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00794N00108,00794N00108,10/29/2006,Prince William County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02918N02427,02918N02427,03/19/2011,Prince William County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03490N02932,03490N02932,12/18/2008,Prince William County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05401N04562,05401N04562,03/14/2012,Prince William County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03938N03318,03938N03318,06/11/2009,Pulaski County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07927N03318,07927N03318,06/15/2009,Pulaski County,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07928N03318,07928N03318,07/09/2010,Pulaski County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00511N02099,00511N02099,03/22/2006,Richmond city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00636N00545,00636N00545,06/09/2006,Richmond city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01731N00026,01731N00026,07/05/2007,Richmond city,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03136N02612,03136N02612,06/06/2011,Richmond city,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03318N02775,03318N02775,07/30/2011,Richmond city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03543N00545,03543N00545,02/04/2008,Richmond city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03663N03112,03663N03112,11/15/2011,Richmond city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03777N02727,03777N02727,11/11/2011,Richmond city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03811N03215,03811N03215,01/26/2009,Richmond city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04131N03500,04131N03500,01/28/2009,Richmond city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05053N04278,05053N04278,09/10/2008,Richmond city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/05104N04332,05104N04332,02/22/2012,Richmond city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06507N05526,06507N05526,01/04/2010,Richmond city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06508N05527,06508N05527,01/04/2010,Richmond city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07140N06061,07140N06061,08/22/2012,Richmond city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08861N07275,08861N07275,10/11/2013,Richmond city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02263N01467,02263N01467,02/16/2008,Roanoke city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05119N04354,05119N04354,04/07/2008,Roanoke city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/09075N07457,09075N07457,12/16/2013,Roanoke city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02274N01682,02274N01682,01/13/2008,Roanoke County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02349N00608,02349N00608,11/07/2009,Roanoke County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02405N01369,02405N01369,07/26/2009,Roanoke County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00469N01691,00469N01691,02/05/2006,Rockingham County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07607N06422,07607N06422,12/04/2012,Shenandoah County,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/02113N01796,02113N01796,05/24/2007,Smyth County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02114N01796,02114N01796,08/02/2007,Smyth County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02115N00529,02115N00529,05/24/2007,Smyth County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02116N01695,02116N01695,05/22/2007,Smyth County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02486N00372,02486N00372,02/05/2010,Smyth County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02487N00431,02487N00431,01/08/2010,Smyth County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03553N02992,03553N02992,09/15/2010,Stafford County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02780N02313,02780N02313,02/17/2011,Suffolk city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/00258N00103,00258N00103,04/05/2006,Virginia Beach city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00275N00103,00275N00103,04/05/2006,Virginia Beach city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00357N00879,00357N00879,03/17/2005,Virginia Beach city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01061N01887,01061N01887,08/18/2006,Virginia Beach city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02447N02166,02447N02166,06/20/2009,Virginia Beach city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02453N01572,02453N01572,12/26/2009,Virginia Beach city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02588N01633,02588N01633,02/08/2010,Virginia Beach city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03801N03205,03801N03205,12/02/2011,Virginia Beach city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03832N03235,03832N03235,12/06/2011,Virginia Beach city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04992N04244,04992N04244,08/06/2009,Virginia Beach city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05233N04395,05233N04395,03/04/2012,Virginia Beach city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05234N04395,05234N04395,03/04/2012,Virginia Beach city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06169N05238,06169N05238,05/23/2010,Virginia Beach city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01573N01631,01573N01631,06/23/2007,Washington County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03110N02587,03110N02587,05/09/2011,Washington County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08676N02587,08676N02587,05/09/2011,Washington County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07815N06618,07815N06618,03/05/2013,Waynesboro city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/07255N04459,07255N04459,09/18/2012,Westmoreland County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00310N00463,00310N00463,02/06/2006,Wise County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01533N01532,01533N01532,01/17/2007,Wise County,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
